anchor_components,boundary_f1,boundary_iou,bridge_risk,component_delta,component_error,dice,false_bridge,fn_pixels,fp_pixels,gt_components,image,iou,missing_anchor,precision,recall,risk_pixels,sep_fp_pixels,sep_fp_rate,sep_pixels,split
23,0.27455435635261977,0.15912083777513011,1,-1,1,0.9264087978018595,1,13990,8481,24,1674.png,0.8629064730644866,0,0.9434298292422625,0.9099910570099531,16881,6494,0.22207023903156312,29243,val
28,0.3049729665498188,0.17992218444389918,0,1,1,0.9193203874890321,0,11114,7092,27,1678.png,0.8506872683134862,0,0.9360031763792885,0.9032218739115291,14479,5830,0.21305364712761293,27364,val
23,0.22288934534154947,0.1254223223282556,1,-3,3,0.903463445404243,1,15482,14055,26,1694.png,0.8239246029853593,0,0.9076968542720169,0.8992693416267071,19893,9368,0.3043930335326228,30776,val
27,0.21280542592968318,0.11907233214401557,0,2,2,0.9040244280075417,0,16006,8479,25,1736.png,0.8248581912861853,0,0.9315077345611696,0.8781163856779519,16782,6346,0.2314031505250875,27424,val
26,0.1911836524868269,0.10569544705280509,0,7,7,0.9004612665430874,0,20116,19137,19,1742.png,0.8189445620638282,0,0.9027022904644483,0.8982313420754412,21179,10825,0.3549063965115898,30501,val
23,0.341471266834791,0.20588806211582011,0,1,1,0.9456680912997963,0,11152,7065,22,1807.png,0.8969358543512452,0,0.9573374717696647,0.9342797706392282,14518,6453,0.22553474066825108,28612,val
21,0.2584201821857034,0.14838262337584035,0,1,1,0.9326549486223343,0,9868,15109,20,1812.png,0.87380828478899,0,0.9196590467986451,0.9460234110053605,17958,11118,0.37529113924050633,29625,val
25,0.23781545861365644,0.13495491137753515,0,4,4,0.9168433668295382,0,12032,13224,21,1827.png,0.8464550174482934,0,0.9132590814278405,0.9204558977139004,15817,10838,0.4225341130604289,25650,val
47,0.3189582177581827,0.1897384235939834,0,21,21,0.9234991761587507,0,8585,8501,26,1828.png,0.8578713138959364,0,0.9238466362089044,0.9231519773707861,13825,7670,0.2877616868012306,26654,val
31,0.3021677352685596,0.1779726664084546,0,11,11,0.9354862083392742,0,18420,9181,20,1846.png,0.8787920040752516,0,0.9561338964910939,0.9157114421030956,18252,7764,0.2376273987696263,32673,val
28,0.22376409366869038,0.1259765625,0,10,10,0.9055819779816887,0,23955,13129,18,1855.png,0.8274552865198861,0,0.9312506218286738,0.8812904184940162,19625,8779,0.28891594813400906,30386,val
28,0.3314314695067833,0.1986322188449848,0,1,1,0.9121444149063181,0,6857,4181,27,1880.png,0.8384793233632825,0,0.9319952505652153,0.8931215611702542,9183,3762,0.1961111400719387,19183,val
16,0.2568159948679568,0.14732580961727185,1,-5,5,0.7649913344887348,1,5264,1516,21,1884.png,0.6194218355318551,0,0.8792128117281491,0.6770354009448433,4697,1404,0.15304120340091562,9174,val
41,0.2104460365149064,0.11759692124906372,0,20,20,0.9032246324064638,0,27955,14589,21,1886.png,0.8235274597643936,0,0.9315472140762463,0.876573462080171,21453,9753,0.2985307621671258,32670,val
20,0.23907398198795513,0.13576605691694643,0,0,0,0.9155442446854182,0,13231,14114,20,1901.png,0.8442430594319955,0,0.9130541917440291,0.9180479163569695,17664,9781,0.3478802105562669,28116,val
26,0.2328752530094812,0.13178201109235593,0,8,8,0.9172126168287946,0,15093,15298,18,1931.png,0.8470846918649116,0,0.9167006986076852,0.9177251071159905,17619,10029,0.3628174517039288,27642,val
26,0.29161933785842914,0.17069927348209651,0,4,4,0.9247887247520992,0,8790,13388,22,1934.png,0.8600995414030418,0,0.9105899009596826,0.9394373669379009,15785,9633,0.3473729760917385,27731,val
27,0.4363927305977826,0.279093567251462,0,0,0,0.9100414962623403,0,1891,4114,27,2024.png,0.8349322411281234,0,0.8807121317559731,0.9413916008058267,5592,3847,0.2763649425287356,13920,val
26,0.35925601144597774,0.2189592123769339,0,6,6,0.9140226005941856,0,4408,5171,20,2044.png,0.8416589526580269,0,0.9078055912138069,0.9203253502033438,8133,4545,0.2706646021915198,16792,val
24,0.17166637766603088,0.09389226100151746,0,19,19,0.6626104300349548,0,2214,31279,5,2246.png,0.4954505739507698,0,0.5125451938661015,0.9369284676523374,4380,2626,0.36892385501545377,7118,val
23,0.3851315927440495,0.2384910070774625,1,-1,1,0.9038387236073547,1,1830,6632,24,2248.png,0.8245490358697906,0,0.8570689655172414,0.9560075003605942,7071,5363,0.36168060426220666,14828,val
20,0.4239957994224206,0.269032150591371,1,-3,3,0.7929979189619293,1,2276,1106,23,2709.png,0.6569979716024341,0,0.8541666666666666,0.7400045693397304,2738,1037,0.14461023567145448,7171,val
22,0.42133274198913406,0.2668914173338952,0,0,0,0.863964512481517,0,2511,617,22,2853.png,0.7605083837378455,0,0.9415165876777252,0.7982160077145612,2922,616,0.07679840418900387,8021,val
24,0.3592010609653177,0.21891838934064858,0,6,6,0.9265241541827975,0,5497,5416,18,3058.png,0.8631066621508047,0,0.9270297216458732,0.9260191378544608,9393,4721,0.24748374921367164,19076,val
31,0.2629297721548644,0.15136392757190545,0,6,6,0.9196481734110146,0,16723,4599,25,3249.png,0.8512487791265523,0,0.9636778631621347,0.8794660554558494,15292,3977,0.14724176231025546,27010,val
25,0.48129193676788357,0.3169087913733713,1,-2,2,0.9189728096676737,1,3301,2063,27,3269.png,0.8500922251411324,0,0.9364859456297527,0.9021026720839883,5063,1991,0.1454983922829582,13684,val
27,0.6079173838209982,0.43669634025717113,0,2,2,0.9300384338217631,0,1564,766,25,3352.png,0.8692260200931694,0,0.9528702393404295,0.9082751744765702,2273,712,0.0720501922687715,9882,val
24,0.5244032775204845,0.3553838725253501,1,-1,1,0.9258838861563039,1,2755,771,25,3353.png,0.8619960861056751,0,0.9661767931563939,0.8888171435489729,3491,768,0.06519524617996604,11780,val
26,0.48741455142811724,0.3222393497757848,1,-2,2,0.9282843347910715,1,3022,2652,28,3354.png,0.8661666194924049,0,0.9326459084675166,0.9239633655394525,5309,2422,0.1590909090909091,15224,val
26,0.447128598293071,0.287936655798789,0,1,1,0.8973955287661374,0,3840,722,25,3366.png,0.8138870757180157,0,0.9650735294117647,0.8385876418663304,4240,708,0.06149570051246417,11513,val
22,0.4301708898055392,0.27402402402402404,1,-3,3,0.9191734977814545,1,3495,5103,25,3392.png,0.8504357506914607,0,0.9054859979256186,0.9332811545510079,7641,4294,0.24421316043906047,17583,val
20,0.3433874709976798,0.20728291316526612,1,-3,3,0.933847512614007,1,6365,8765,23,3460.png,0.8759042666622923,0,0.9241499865867061,0.9437507180289333,12370,6883,0.2836712825585229,24264,val
26,0.49548557586434705,0.32933255269320844,0,0,0,0.9203531956502415,0,3045,2331,26,3468.png,0.8524576666575184,0,0.9301928605654048,0.9107195214918197,5027,2240,0.15518913676042678,14434,val
23,0.28828642917945674,0.168419783598059,1,-1,1,0.9199350663623034,1,10830,14669,24,3493.png,0.8517405182889604,0,0.9089780899608462,0.9311594202898551,17580,10627,0.3444732576985413,30850,val
27,0.4931293463143255,0.32725393192054936,0,1,1,0.9218408477667737,0,3904,1281,26,3567.png,0.855013701694536,0,0.9597903195429719,0.8867782256895101,4943,1271,0.08748021198981348,14529,val
28,0.5270915333724143,0.35785763020241074,0,4,4,0.9122314281702009,0,2549,576,24,3595.png,0.8386263878130648,0,0.9657469077069457,0.864335515461174,3017,576,0.055954925199145134,10294,val
29,0.3577051594268562,0.21780812469825506,0,5,5,0.9070638216163023,0,6757,987,24,3596.png,0.8299330185571538,0,0.9745474237969983,0.8483209122744007,6521,967,0.0646433585132696,14959,val
29,0.45877446262431826,0.29766860949208995,0,1,1,0.9288746924847234,0,3560,3610,28,3602.png,0.8671951693863564,0,0.9284142061115628,0.9293356358800294,6561,3375,0.19842436357222648,17009,val
27,0.47867191896454697,0.31464082266775173,0,0,0,0.9127124700910475,0,3801,1817,27,3678.png,0.8394398399542726,0,0.94174228093238,0.8854188647393965,5231,1640,0.11969929202248011,13701,val
18,0.2819647544056993,0.1641204714098647,1,-5,5,0.8788764999599805,1,10084,9589,23,3700.png,0.7839247860994871,0,0.8815631831824413,0.8762061430430406,12229,5453,0.2635063303372958,20694,val
28,0.5083284799068142,0.3407777604248009,0,3,3,0.9275397909536015,0,3304,1417,25,3725.png,0.8648710536107851,0,0.9552050074289508,0.9014319809069212,4524,1392,0.10131004366812227,13740,val
22,0.30934374237618933,0.18297258297258298,0,0,0,0.8286790084719171,0,3229,47,22,3732.png,0.7074738815965711,0,0.9941028858218318,0.7104555236728838,3104,47,0.006212822207534699,7565,val
21,0.3363746467501009,0.20219374878664337,1,-2,2,0.9110243378988628,1,5606,6334,23,3777.png,0.8365883367320405,0,0.9061087146647693,0.9159935863815504,10017,5222,0.2796551170138703,18673,val
20,0.36129258560968125,0.2204741263980307,1,-6,6,0.9099072081289913,1,5036,5178,26,3840.png,0.8347061964947486,0,0.9087689624187325,0.9110483087520975,8989,4832,0.26682864873819645,18109,val
26,0.25642067620286085,0.14706567845988905,0,1,1,0.8991215703285977,0,11638,2315,25,4047.png,0.8167310268736702,0,0.9641063011659637,0.8423441119494981,10853,2131,0.10551594375123786,20196,val
24,0.2801654986067719,0.16290259230164963,1,-1,1,0.8649994491572105,1,11228,7153,25,4193.png,0.7621136822487964,0,0.891686856450636,0.8398630820794409,11101,5761,0.28718843469591226,20060,val
22,0.18030297680002824,0.0990840642707444,0,0,0,0.8803002812736994,0,9556,15382,22,5355.png,0.7861931788953858,0,0.8563530752133879,0.9056253456585289,14915,9447,0.44494159758854557,21232,val
26,0.2628925940286933,0.1513392857142857,1,-1,1,0.8270781393886306,1,3996,3703,27,5825.png,0.7051434261422389,0,0.8325570879493557,0.8216708318457694,5910,2921,0.2680800293685756,10896,val
19,0.28531894285318943,0.16639767591994836,0,1,1,0.7830892826619565,0,724,3083,18,5882.png,0.6435059462496489,0,0.6903063787041688,0.9046866771985256,2863,2166,0.3672431332655137,5898,val
23,0.2794491711253399,0.1624184339314845,1,-4,4,0.8289760348583878,1,2585,3381,27,6503.png,0.707906976744186,0,0.810482062780269,0.8483337244778221,4865,2806,0.2946859903381642,9522,val
25,0.42781883646010993,0.27211802709608984,0,4,4,0.9436642909227766,0,4906,4674,21,6605.png,0.8933374899795137,0,0.9449534801554588,0.9423786145498109,8589,4238,0.20609833195545396,20563,val
23,0.40271462036654265,0.25212440150109994,1,-1,1,0.9354451250805298,1,5801,6023,24,6606.png,0.8787194978100992,0,0.9343126990359029,0.9365802995517656,10243,5517,0.24467802022352314,22548,val
26,0.47479741793709657,0.31130121566861774,0,1,1,0.9073808385142675,0,1398,3250,25,6698.png,0.8304639626495477,0,0.8750864785917442,0.9421501282794008,4298,2927,0.24553309286133715,11921,val
29,0.4635222933095274,0.30167850225952225,0,1,1,0.909277112688491,0,4381,3326,28,6918.png,0.8336463122450302,0,0.920711356918089,0.89812338674046,6065,3201,0.19410587593232673,16491,val
29,0.4818888678171819,0.3174266083697689,0,5,5,0.9376082490836589,0,3741,2455,24,6947.png,0.8825447376402791,0,0.9499092040562322,0.9256218064695707,5935,2401,0.14082111436950145,17050,val
28,0.34920822500590876,0.21153983821318634,1,-1,1,0.8734140369501566,1,4319,3074,29,7253.png,0.7752750927108031,0,0.8924385037964939,0.8551837446351931,6369,2755,0.19454840759833344,14161,val
26,0.35778080865854195,0.2178642233295826,1,-6,6,0.9099027385102431,1,5527,4320,32,7259.png,0.8346986738291086,0,0.920063653017042,0.8999638009049774,8383,3949,0.21512229667156943,18357,val
31,0.419652670916685,0.2655445820002782,0,2,2,0.9135779045657212,0,3942,2435,29,7269.png,0.8409051218721154,0,0.9326249965413242,0.8952932426689333,5901,2412,0.15997877561849175,15077,val
26,0.3789387850195119,0.233759701063524,0,1,1,0.9049671469045754,0,3744,2562,25,7312.png,0.8264292202251521,0,0.921379691287937,0.8891290828866713,5952,2506,0.18184456860895437,13781,val
29,0.4731528733081873,0.30988883237666204,0,1,1,0.9210857293281465,0,2643,2753,28,7654.png,0.8537154010898148,0,0.9196063543978508,0.9225698716821937,5189,2661,0.17721097496004262,15016,val
32,0.3557485801555863,0.2163589922210612,0,0,0,0.9079994533163721,0,5350,3401,32,8253.png,0.8315009146047945,0,0.9269936674895353,0.8897679976923394,7786,3139,0.18401922851448002,17058,val
