anchor_components,boundary_f1,boundary_iou,bridge_risk,component_delta,component_error,dice,false_bridge,fn_pixels,fp_pixels,gt_components,image,iou,missing_anchor,precision,recall,risk_pixels,sep_fp_pixels,sep_fp_rate,sep_pixels,split
42,0.2937742662431104,0.17217784284395787,0,17,17,0.930052748716331,0,12576,7381,25,4089.png,0.869251028590896,0,0.9473011566471512,0.9134212247426939,16334,6729,0.17608729784895588,38214,train
27,0.4674310318930556,0.3049983665468801,0,3,3,0.9208631449013647,0,4316,2608,24,4091.png,0.8533330509013112,0,0.9391975380598233,0.903230869263021,6079,2143,0.10781305025909342,19877,train
23,0.28137828088070654,0.16372321945570353,0,2,2,0.8941473274669828,0,10130,3800,21,4131.png,0.8085591776153043,0,0.9393300763163777,0.8531117684589061,10745,3601,0.14989801440286393,24023,train
22,0.19392575928008998,0.1073741903338316,0,3,3,0.9228405857384596,0,25880,6768,19,4137.png,0.8567353852364779,0,0.9664960446719404,0.8829584203909225,20444,6140,0.15545484467174722,39497,train
25,0.44184541880256806,0.28356969464673565,0,1,1,0.9218374245026875,0,4777,2276,24,4140.png,0.8550078118575775,0,0.948115895775868,0.8969763630089717,6466,2236,0.108296604833632,20647,train
27,0.2126912740635112,0.11900085921197986,0,4,4,0.8396040532933008,0,12377,1299,23,4150.png,0.7235496260359814,0,0.9649799153479093,0.7430611778871105,9037,1272,0.05961195988377543,21338,train
29,0.466415603394975,0.304134291159654,0,2,2,0.9179355642207956,0,3101,2434,27,4154.png,0.8483187635307337,0,0.9271039233303384,0.9089467657162992,5254,2368,0.12573673870333987,18833,train
26,0.44796874102166295,0.28863383931877085,0,2,2,0.9192340413662292,0,4337,1454,24,4181.png,0.8505394105197956,0,0.9577436135894679,0.883701598198005,5308,1454,0.07756321348554358,18746,train
25,0.31995709200838657,0.1904457859298816,0,5,5,0.900625338519868,0,7073,3018,20,4182.png,0.8192160235049626,0,0.9380859575341061,0.8660416666666667,8592,2905,0.13735224586288416,21150,train
26,0.22413528055342044,0.12621191135734072,0,2,2,0.858896488634067,0,11366,1899,24,4189.png,0.7526893748718235,0,0.9550755837335289,0.7803162085894314,9321,1496,0.06800618238021638,21998,train
25,0.47005829358770534,0.3072393488049879,0,3,3,0.857940070362732,0,553,1789,22,4194.png,0.7512215848735925,0,0.7981040514614604,0.9274754098360656,2290,1754,0.19703437429791057,8902,train
25,0.4014052061736927,0.25109878233302113,1,-1,1,0.9110706241840848,1,930,5269,26,4197.png,0.8366664031828841,0,0.8576830618804527,0.9715457104393587,6118,5234,0.28640218878248974,18275,train
27,0.29931332894365537,0.17599557522123893,0,6,6,0.8719926620282333,0,4889,23720,21,4199.png,0.7730381112556722,0,0.8042306644767793,0.9522241332134621,14832,11155,0.350819259678586,31797,train
24,0.47029615179996453,0.30744261534894507,0,0,0,0.8841438038223901,0,705,2914,24,4202.png,0.7923456506770714,0,0.8257489684865156,0.951426209177346,3409,2707,0.21176562622232653,12783,train
27,0.45546386982339787,0.29488715797882964,0,0,0,0.9017613495410568,0,825,3135,27,4203.png,0.8210978088999322,0,0.852885969028625,0.9565789473684211,3937,3119,0.21674774148714385,14390,train
24,0.36238893262850075,0.22129120879120878,0,1,1,0.9026842105263158,0,1750,5646,23,4245.png,0.8226293827042065,0,0.8586662661459897,0.951459003661378,6839,5421,0.30306926818359703,17887,train
19,0.29754467528693884,0.17477385219320704,1,-5,5,0.8748693204664254,1,1059,11389,24,4256.png,0.7775712958330355,0,0.7925689827884528,0.9762422882781828,10971,10043,0.4493512304250559,22350,train
26,0.32591849758410063,0.1946849643304471,0,5,5,0.9191492738671534,0,2339,7849,21,4262.png,0.8503942789174584,0,0.8806417274939172,0.9611784232365145,9229,7666,0.3475383080968356,22058,train
27,0.2594238683127572,0.14904482693398902,0,3,3,0.9276629004021515,0,10515,16880,24,4277.png,0.8650851497631172,0,0.9123294501373748,0.9435205775242516,21630,14388,0.32796152355770325,43871,train
27,0.2565335978180015,0.1471399721250391,0,8,8,0.9341756255714958,0,13907,13664,19,4278.png,0.8764817618966553,0,0.9347179024112906,0.9336339775709854,19759,11019,0.2716715976331361,40560,train
26,0.4482280736487824,0.2888491962235264,0,0,0,0.9049796649088326,0,1050,3833,26,4286.png,0.8264500995166335,0,0.8584877796647715,0.9567954573509443,4776,3747,0.22673363185283796,16526,train
28,0.3523851720573032,0.21387594119756184,0,5,5,0.9062067754187981,0,2194,6350,23,4337.png,0.8284991669844838,0,0.8666666666666667,0.9495272493041018,8068,6215,0.3001835394126739,20704,train
23,0.31918947003810183,0.18990211231324058,0,2,2,0.8987992598716587,0,2658,10195,21,4339.png,0.8161992878491041,0,0.8484488115235391,0.9555027287641878,11184,8897,0.3637962054301603,24456,train
36,0.49768867189528904,0.33128198036232887,0,9,9,0.9293007226808631,0,1845,3653,27,4595.png,0.8679381245196003,0,0.9081860909342248,0.9514205218673477,5390,3645,0.17225083880723974,21161,train
28,0.5457849570923776,0.3753124132185504,0,1,1,0.9405842314237096,0,1954,3074,27,4635.png,0.8878329540891446,0,0.9282981899608136,0.9531998467139299,4943,3017,0.13919261822376008,21675,train
25,0.44127023558150125,0.28309604759881,1,-1,1,0.9352633230393209,1,3282,4558,26,4753.png,0.8783987095373257,0,0.9255119216878299,0.9452223983977301,7721,4548,0.17702008407286315,25692,train
26,0.2730428622033298,0.15810633409911387,0,1,1,0.8381707830058289,0,1847,6232,25,4788.png,0.7214233991931313,0,0.7704942181630698,0.918880934604067,6861,5355,0.3556721572794899,15056,train
23,0.3083026901490226,0.1822445944399954,1,-3,3,0.8138276625876031,1,1468,3659,26,4792.png,0.6860956346047878,0,0.7538513286242853,0.8841723212876755,4638,3356,0.2729564863765758,12295,train
24,0.17523268418495122,0.0960301528124872,1,-7,7,0.8508510638297873,1,5961,16471,31,4819.png,0.740418441029439,0,0.7952768628425828,0.9147758953463435,16338,11952,0.4286482803141699,27883,train
26,0.27354892638838096,0.1584458028203111,1,-4,4,0.8534717387176404,1,4837,6738,30,4878.png,0.7443965993154467,0,0.8334157436708861,0.8745168236179209,9158,5583,0.27140148753099025,20571,train
26,0.21106540172949376,0.1179838558287967,0,1,1,0.8358735523224663,0,6368,13543,25,4969.png,0.7180264257289735,0,0.7891976029262978,0.8884177326090765,12529,8033,0.33261562668212497,24151,train
26,0.23218540177604505,0.1313403577554521,1,-5,5,0.790724457930057,1,4732,4717,31,5091.png,0.6538827838827839,0,0.7909872385678838,0.7904618518354515,7029,3472,0.22033252950882093,15758,train
28,0.2752678504532854,0.15960034752389227,0,4,4,0.8226244130347578,0,3645,3872,24,5117.png,0.6986932820266154,0,0.8182415622212834,0.8270544695388119,6133,3181,0.21095563366270972,15079,train
26,0.2435723951285521,0.1386748844375963,1,-9,9,0.8426964851313747,1,4065,8202,35,5254.png,0.7281551246537397,0,0.8002435460301998,0.889906020637543,9720,6680,0.3318265361879688,20131,train
25,0.2651473549331869,0.1528356634133474,1,-6,6,0.8705212856661313,1,2966,10094,31,5369.png,0.7707283675368222,0,0.8130636887234476,0.9367172331391751,11117,8624,0.3784281890385712,22789,train
22,0.37234285714285714,0.2287600056171886,1,-2,2,0.8036245085818391,1,2368,1728,24,5374.png,0.6717159573615452,0,0.8290632110000989,0.7797004372499767,3328,1588,0.14882849109653234,10670,train
28,0.29024704367170123,0.1697596384304595,1,-3,3,0.8707526295050165,1,3826,4702,31,5409.png,0.771091128707556,0,0.8593436836279876,0.8824685896845145,7586,4420,0.2375322441960447,18608,train
28,0.2807448533385742,0.163294467306813,1,-6,6,0.87353164077302,1,4072,6608,34,5432.png,0.7754604322596922,0,0.84806401177228,0.90057622814728,9319,5966,0.2724325311658067,21899,train
30,0.2337327188940092,0.13233145481110414,1,-5,5,0.8077188146106133,1,5261,5341,35,5452.png,0.6774566473988439,0,0.8065485892281502,0.8088924406988993,8280,4588,0.24334358756762492,18854,train
27,0.22180232558139534,0.12473434690207619,1,-11,11,0.8196875,1,4053,10949,38,5485.png,0.6944665078104315,0,0.7569481442017404,0.8937670371146991,11679,8852,0.396310888252149,22336,train
25,0.17296533253980062,0.09466997841931675,1,-5,5,0.8501066275237489,1,11980,15081,30,5514.png,0.7392917011888476,0,0.835751159903287,0.8649638738911369,16499,10323,0.36611576110086536,28196,train
22,0.30874916515599654,0.18255669637820152,1,-6,6,0.8223402432756552,1,2341,2844,28,5526.png,0.6982833866744254,0,0.8084074373484236,0.8367617320967854,4572,2573,0.20620291713415612,12478,train
25,0.15082174462705436,0.08156149586381349,1,-7,7,0.8559568431008512,1,6742,26154,32,5573.png,0.7481857987078601,0,0.7889001888711318,0.9354721387416014,21331,16935,0.5308278218349372,31903,train
26,0.26515279896062816,0.15283928106277678,1,-7,7,0.839599667379425,1,4822,5980,33,5692.png,0.7235431116115988,0,0.8254065574727745,0.85428942676699,8580,5028,0.2584292763157895,19456,train
27,0.3153736121517608,0.18720685751253438,1,-9,9,0.8528030256816934,1,2337,4902,36,5793.png,0.7433797724130596,0,0.8105287569573284,0.899729694941434,6430,4397,0.2711352284639576,16217,train
25,0.31674929178470257,0.188177132639108,0,0,0,0.8262478743623087,0,1870,3341,25,5833.png,0.7039372762911198,0,0.7876168075773949,0.8688639551192145,4844,3134,0.2414111847173009,12982,train
27,0.19882139119898662,0.11038405088062622,0,0,0,0.8084993508215946,0,7718,5999,27,5851.png,0.6785555269139737,0,0.8283793448719783,0.7895511806729563,9751,4899,0.244534291704103,20034,train
24,0.2723568200340816,0.1576464533836521,1,-5,5,0.8311415280014314,1,3562,3988,29,5866.png,0.7110711415560063,0,0.8232974433958085,0.83913652169986,6322,3727,0.24465012472101877,15234,train
26,0.3819683965669367,0.23606979972238748,1,-2,2,0.866668427865691,1,1271,3776,28,5886.png,0.7647086247086247,0,0.8128747708013281,0.9280864546791898,4618,3381,0.24212260097393298,13964,train
26,0.23908220141782563,0.13577135832821144,0,0,0,0.8408783697620444,0,6002,6476,26,5909.png,0.7254444640028164,0,0.8358261927698626,0.8459919942522837,9427,5215,0.26103714085494045,19978,train
21,0.2125374902802977,0.11890458631975805,1,-3,3,0.864352110685827,1,9853,12226,24,5914.png,0.7611092476980839,0,0.851931694319971,0.8771400426449867,15093,9453,0.342549644876069,27596,train
24,0.29925551714969423,0.1759556007191433,0,0,0,0.8396716620227427,0,4563,3953,24,5925.png,0.72365005192108,0,0.8494267321829886,0.8301381081785355,6730,3454,0.20308090310442145,17008,train
30,0.25734807192705417,0.14767611809412454,0,0,0,0.8503722740844325,0,3598,8279,30,6021.png,0.7396936024722204,0,0.8030169644769088,0.9036628467387812,9886,7189,0.3455917700221133,20802,train
20,0.05534877610894601,0.028462058095023644,0,17,17,0.5442671230911925,0,1549,93773,3,6079.png,0.37387843039371527,0,0.37772159290743434,0.9735073286698934,8089,7250,0.6984585741811176,10380,train
29,0.24319959197551852,0.13843325107659554,1,-3,3,0.8475849636345876,1,6509,10654,32,6083.png,0.7354858595977498,0,0.8174934904755379,0.8799763972635577,12138,7984,0.3283164733941936,24318,train
25,0.22348274832601187,0.1257982426657704,1,-5,5,0.8441948255225118,1,5704,11218,30,6120.png,0.7303954370200427,0,0.8034068206512215,0.8893458524094048,13150,8827,0.3520941364180295,25070,train
28,0.21485091442645288,0.12035460576527916,1,-2,2,0.8130143089260443,1,7506,6764,30,6141.png,0.6849402777471132,0,0.8209966390557599,0.8051857042747022,10251,5457,0.25755144421370585,21188,train
22,0.2956422671603532,0.17346256684491979,1,-4,4,0.8127266194100545,1,1458,4275,26,6207.png,0.6845319980190392,0,0.7442416990726892,0.8950928191106634,4867,3547,0.3040980795610425,11664,train
26,0.29195940671350507,0.17093235831809872,1,-6,6,0.8533856461239214,1,2799,6020,32,6308.png,0.7442656227345222,0,0.8100107302909803,0.901668715966977,7816,5476,0.3079518614329097,17782,train
27,0.22858426966292134,0.12904044248236668,1,-8,8,0.8711671634134909,1,5270,9297,35,6322.png,0.771741514933091,0,0.8412072145931543,0.9033399974321821,11778,7815,0.3269053794026604,23906,train
24,0.2671152228763667,0.1541448262473306,1,-1,1,0.7715845140126127,1,2829,5248,25,6413.png,0.6281136332243658,0,0.7221810481736368,0.8282435796247951,6056,4092,0.30288675055514436,13510,train
27,0.22173369541790594,0.12469093906045474,1,-5,5,0.839672131147541,1,6481,11123,32,6417.png,0.7236507487990957,0,0.8056133237797313,0.8767378611232621,12764,8464,0.3527401541987914,23995,train
27,0.3066886242715987,0.18111767786339492,1,-5,5,0.8572621641249092,1,2686,5176,32,6488.png,0.7501827078898033,0,0.8201841236755254,0.8978513025289979,6928,4762,0.27066045242696374,17594,train
27,0.5364107495859379,0.3665036139300577,1,-1,1,0.9387087214770722,1,3025,1732,28,6537.png,0.8844967828092752,0,0.9546121593291405,0.9233264897472943,4682,1705,0.08354976233645318,20407,train
25,0.523161663453594,0.35424436819334626,0,1,1,0.937882873367546,0,3115,1884,24,6547.png,0.8830314942205999,0,0.9524518587688968,0.9237528760953639,4720,1884,0.09494532076802903,19843,train
28,0.3362544628367413,0.2021069059695669,0,2,2,0.9153820731333066,0,8692,5646,26,6567.png,0.8439673090944706,0,0.9321386074351855,0.8992173459330975,11556,5450,0.1891835601221883,28808,train
24,0.34637469239273866,0.20946383125566148,1,-1,1,0.9154347266013176,1,4927,8859,25,6583.png,0.8440568300076919,0,0.8938749595697019,0.9380602174869571,11751,8087,0.27735098429247546,29158,train
26,0.34929089819561887,0.21160051629557922,0,0,0,0.92474564598656,0,7535,6452,26,6590.png,0.860025018764073,0,0.9301656023379153,0.9193884865148224,11921,6187,0.1953645520856358,31669,train
23,0.40605554712399455,0.25474886931682933,0,0,0,0.9414043583535109,0,4645,4914,23,6593.png,0.889295516925892,0,0.9398545935228024,0.9429592425675095,9035,4875,0.1784799004173684,27314,train
24,0.3747645951035782,0.23059096176129779,1,-1,1,0.9352317141261864,1,5121,6711,25,6672.png,0.8783429470372313,0,0.9271620213597291,0.9434431117884832,11052,6578,0.21261191376579722,30939,train
29,0.5348606401455628,0.3650578605701383,0,2,2,0.9487370047179658,0,2613,3526,27,6688.png,0.9024735094603397,0,0.941558656810422,0.9560256474983592,6043,3502,0.13956083369864106,25093,train
27,0.4097956707987414,0.2577000095356155,0,4,4,0.9278130569011822,0,3918,7586,23,6717.png,0.8653463492286443,0,0.9069385151381324,0.9496711540437777,10224,6869,0.24443969965481654,28101,train
29,0.4336336821689765,0.2768405303616571,0,6,6,0.9362946083906125,0,3947,4552,23,6761.png,0.880219857656261,0,0.9320678127984718,0.940559914461696,8028,4520,0.18041751486847882,25053,train
27,0.39910066990914933,0.24929779306391517,0,0,0,0.9123860526471225,0,4197,4703,27,6790.png,0.838887782625224,0,0.9078638037771335,0.9169535794847442,7575,4204,0.17623139802976315,23855,train
28,0.34522039046925923,0.20862016215389323,0,6,6,0.9327882572587395,0,5769,8847,22,6800.png,0.8740423478313326,0,0.9197696562981772,0.9461806851257557,13453,8482,0.2573812774996207,32955,train
22,0.45418113812449906,0.2938126512270999,0,0,0,0.9427736546766311,0,7806,3259,22,6812.png,0.8917424909500049,0,0.965478157705182,0.921112469808289,9077,3259,0.109712169668406,29705,train
26,0.4888531372098368,0.3234980988593156,0,1,1,0.9427474202626641,0,4544,3268,25,6819.png,0.8916955497019271,0,0.9516467907554819,0.9340129534431181,7277,3250,0.117176233054514,27736,train
26,0.5368250289687138,0.36689052204764316,0,1,1,0.9476357025707906,0,2911,2389,25,6856.png,0.9004825656721183,0,0.9525483653120407,0.9427734528583785,5239,2389,0.10343782473155524,23096,train
31,0.5171122171481348,0.348719723183391,0,4,4,0.9261333517711863,0,3083,3327,27,6877.png,0.8624286388805426,0,0.923536576957551,0.928744770841519,5347,3062,0.14337890990822252,21356,train
26,0.4843712488596533,0.3195843629221314,1,-3,3,0.9373378895796451,1,2189,3899,29,6882.png,0.8820657859052342,0,0.9211255638945643,0.9541311317394129,5906,3890,0.1721010485333805,22603,train
24,0.44342934483779556,0.2848758219661975,1,-2,2,0.9372073418080746,1,3590,3933,26,6897.png,0.8818346030000785,0,0.9345318352059925,0.939898212013661,7345,3917,0.1531454040739727,25577,train
28,0.4990822046931587,0.33251801414688964,0,1,1,0.936953394378097,0,3012,2510,27,6899.png,0.8813850582119689,0,0.9423545082908457,0.9316138407047498,5340,2482,0.11257256894049347,22048,train
30,0.5239266547406082,0.3549462202696561,0,2,2,0.9334331224582015,0,2331,2383,28,6905.png,0.8751754269826559,0,0.9327482079358808,0.9341190435814821,4571,2375,0.11971972981147293,19838,train
28,0.5072573044297832,0.3398156332870312,0,0,0,0.9371890346776707,0,3130,2715,28,6909.png,0.8818021880245092,0,0.94138727574966,0.9330280725778843,5636,2707,0.11698863390812049,23139,train
25,0.45357470593142574,0.29330528132923345,1,-3,3,0.9366731493151486,1,4349,3238,28,6912.png,0.8808892098528973,0,0.9454404529217497,0.9280669544650093,7192,3229,0.12898973355171173,25033,train
26,0.5129937142321043,0.3449842271293375,1,-4,4,0.939857806889958,1,3028,2885,30,6955.png,0.8865393840544948,0,0.9412268013934443,0.9384927889498274,5681,2883,0.12476738650625352,23107,train
25,0.5173407717340772,0.34892763075379407,1,-2,2,0.9474460902768811,1,2513,3185,27,6959.png,0.9001402032947774,0,0.9416099877170147,0.953354988399072,5615,3175,0.13587537980913253,23367,train
29,0.4811883032222015,0.31681893433073766,0,1,1,0.9334133945229568,0,3135,3075,28,7006.png,0.875140743123693,0,0.9340142915388082,0.9328132701828079,6043,3075,0.1297413611240032,23701,train
28,0.5057251077539292,0.3384418157450032,0,2,2,0.9452720493382106,0,2986,3208,26,7012.png,0.8962235700164193,0,0.9434215167548501,0.9471298558730833,6105,3203,0.13035692483008424,24571,train
28,0.48287014853857213,0.3182787208843269,0,2,2,0.92042071197411,0,2973,1945,26,7029.png,0.8525735183908391,0,0.9359902586717568,0.9053606672184377,4704,1942,0.10306214509366873,18843,train
25,0.5264864864864864,0.3573000733675715,1,-3,3,0.9295409836065573,1,2288,2010,28,7038.png,0.868357376948758,0,0.9337966470142617,0.9253239335487451,4193,2010,0.1077690204278591,18651,train
30,0.38709939148073025,0.24000201217365058,0,3,3,0.9307953753404183,0,6766,2865,27,7062.png,0.8705493353405288,0,0.9576390223707362,0.9054156065647105,8653,2830,0.10526315789473684,26885,train
30,0.42717035960770067,0.2715935334872979,0,0,0,0.911556854410202,0,3188,3470,30,7109.png,0.8374868803241475,0,0.9081548926709192,0.9149843995839889,6271,3435,0.1583241150442478,21696,train
27,0.4018310826276036,0.2514321723189734,0,0,0,0.921605097242491,0,4006,4213,27,7211.png,0.8546081726516894,0,0.9197890488157795,0.9234283311351951,7650,4104,0.17117117117117117,23976,train
28,0.3310104529616725,0.19832985386221294,1,-1,1,0.9081577034883721,1,6199,3911,29,7230.png,0.8317663699143023,0,0.9274343179456731,0.8896660971094974,9187,3855,0.1525765851341724,25266,train
22,0.3273389952893443,0.1956995436418205,0,1,1,0.9273739126975049,0,9516,5087,21,7265.png,0.8645826571584893,0,0.9482613073504135,0.9073868613138686,11893,4882,0.16724332842314413,29191,train
21,0.2627191920589354,0.15122436790762492,1,-4,4,0.912044159840326,1,10834,6088,25,7346.png,0.8383099076029314,0,0.9351118595653518,0.8900871470746381,13511,5560,0.18512352666977425,30034,train
24,0.5011061946902655,0.33431734317343176,0,2,2,0.9035761093428197,0,1747,1343,22,7436.png,0.8241120218579235,0,0.9151128247266291,0.892326656394453,2964,1340,0.10512277398603594,12747,train
25,0.394740409380507,0.24590440803918256,1,-2,2,0.9199837154647569,1,5280,3368,27,7556.png,0.8518239295444031,0,0.9365521918504983,0.9039912719338121,7762,3280,0.13739946380697052,23872,train
29,0.4993727733453761,0.3327760315655721,0,3,3,0.9306128911860841,0,3848,2287,26,7563.png,0.8702301379135291,0,0.9473381228700377,0.9144679810620374,5405,2279,0.10430205949656751,21850,train
29,0.4187866927592955,0.26485148514851486,0,0,0,0.9189508424526663,0,3199,3800,29,7741.png,0.8500546307603316,0,0.9125994755968536,0.9253912353942674,6752,3758,0.16691836190814605,22514,train
32,0.4534237288135593,0.29317902858144834,0,5,5,0.9342743044686643,0,3932,2997,27,7886.png,0.876655511250356,0,0.9426345609065155,0.9260610391319882,6555,2997,0.124537710367754,24065,train
33,0.3755994358251058,0.23122340887383866,0,8,8,0.9278700929768086,0,8041,3588,25,7925.png,0.8654455835049638,0,0.9542259360847101,0.9029310219947367,10163,3522,0.11903072087600122,29589,train
25,0.4261606917974981,0.270777765923397,1,-4,4,0.9317771745314456,1,4256,4138,29,7939.png,0.8722685495160996,0,0.9326716563618613,0.9308844067686511,7843,4129,0.16713892487046633,24704,train
25,0.28879143172529015,0.16876460127619514,0,3,3,0.9327923154543089,0,10325,8524,22,7970.png,0.8740494741203042,0,0.9388210638129894,0.9268405016651314,15260,8070,0.23588214661522272,34212,train
25,0.27306628946184014,0.15812204475222458,0,1,1,0.9142549341094978,0,13510,4637,24,8027.png,0.8420530406552184,0,0.9542625489480485,0.8774669859236686,13837,4482,0.14211878111424675,31537,train
28,0.32150858849887975,0.19154616240266964,0,1,1,0.9101759755164499,0,9155,4933,27,8091.png,0.8351586632968268,0,0.9353549384738367,0.8863170704449218,11375,4643,0.1608132446661125,28872,train
22,0.34413700375061923,0.2078293944185649,0,2,2,0.9336377304978805,0,7265,5932,20,8184.png,0.8755352258794681,0,0.9399382372297879,0.9274211272952506,11295,5537,0.19304117421469164,28683,train
27,0.5407902496559859,0.37060487673447395,1,-3,3,0.9412723383546295,1,3553,1636,30,8311.png,0.8890599277360871,0,0.9621471540953263,0.9212840906573321,4994,1636,0.07340272792534099,22288,train
26,0.47893265316132827,0.31486617220251534,1,-2,2,0.9353711311969324,1,3540,2359,28,8518.png,0.8785889229629325,0,0.9476324727506826,0.9234230336592542,5649,2359,0.10471413352272728,22528,train
23,0.3683968058968059,0.22578823529411765,0,0,0,0.9285795390030658,0,7280,3413,23,8633.png,0.8666807969478593,0,0.9531991333680717,0.9051996926803224,9300,3391,0.12582093428815258,26951,train
24,0.542623071813418,0.37232857287551907,1,-2,2,0.9281154715160024,1,1714,1563,26,8642.png,0.8658726260641781,0,0.9311999295712651,0.9250513795968341,3243,1563,0.10061799922750096,15534,train
25,0.5502556559501296,0.37955358005604406,1,-3,3,0.9284725808117319,1,1614,1849,28,8657.png,0.8664944677898145,0,0.9239876670092497,0.9330012453300125,3407,1849,0.11524557466965844,16044,train
25,0.42291853178155775,0.2681653042688465,1,-1,1,0.910118794143992,1,4113,2008,26,8717.png,0.8350623804262887,0,0.9391478271410388,0.8828305273053585,5462,1990,0.10483063793920877,18983,train
27,0.5698369018054903,0.3984418997559602,0,0,0,0.9349666445597472,0,1347,1987,27,8740.png,0.8778754578754578,0,0.923438523484761,0.9467862363212578,3334,1987,0.1173240434577232,16936,train
23,0.5534441805225653,0.3825944170771757,1,-2,2,0.9243535900419977,1,1860,1130,25,8824.png,0.8593470693386019,0,0.941746571811527,0.9075914149443561,2926,1130,0.07747685978745286,14585,train
29,0.4880369119535747,0.3227836154281759,0,0,0,0.9326521237381377,0,3344,2667,29,8848.png,0.8738033254954652,0,0.9397805274566474,0.9256310463693984,5797,2667,0.1140620990505517,23382,train
26,0.585902466367713,0.4143296006342285,0,0,0,0.933298284813038,0,1709,1336,26,8850.png,0.8749383932971907,0,0.9409867927028579,0.9257343994437685,3030,1336,0.08179257989469818,16334,train
23,0.44760501105379513,0.2883319092376341,1,-2,2,0.9067425101041422,1,2738,1623,25,8859.png,0.8293951959940536,0,0.9288906414300736,0.8856259659969088,4154,1623,0.10262409105279797,15815,train
26,0.5181714575155122,0.34968381473252436,0,0,0,0.9270583136185505,0,2929,1110,26,9112.png,0.8640342018447452,0,0.958546513799156,0.8975730871450552,3984,1110,0.061986932484503265,17907,train
24,0.6238580463808855,0.4533384399336142,0,1,1,0.9315481802753158,0,686,1492,23,9149.png,0.8718672785033533,0,0.9085335948994605,0.9557590610086418,2178,1492,0.11483990147783252,12992,train
25,0.35833859759949466,0.21827801827801827,0,2,2,0.9245323586325521,0,8444,2086,23,9237.png,0.859656137544982,0,0.9686720932328117,0.8842399649045843,9260,2086,0.0783180026281209,26635,train
25,0.3760312635692575,0.23155080213903742,0,1,1,0.8588358876289492,0,3980,1261,24,9258.png,0.7525962990936556,0,0.9267030923041153,0.8002308889223511,3964,519,0.03798024149286498,13665,train
28,0.44262212098202985,0.2842098420334135,1,-2,2,0.9158430960554124,1,4919,1970,30,9284.png,0.8447514310181637,0,0.950069699657838,0.8839967927554004,6103,1902,0.08532591628908529,22291,train
28,0.4625752796099799,0.3008767021078157,0,4,4,0.9255254770645903,0,4310,3074,24,9302.png,0.8613749859197236,0,0.9372089222975734,0.9141297417915205,6016,2139,0.1001170138076293,21365,train
25,0.48979032479101,0.32431941923774954,0,0,0,0.9446133699288719,0,4246,1929,25,9380.png,0.8950401142235518,0,0.9646612684571135,0.9253817900637927,5962,1929,0.08165079365079365,23625,train
29,0.4622398626904098,0.30059295430763866,0,1,1,0.9182187368715866,0,4301,1539,28,9405.png,0.8488025889967638,0,0.9551625684652139,0.8840263172086502,5472,1539,0.0737104267445759,20879,train
26,0.34855310376422083,0.21105922603911415,1,-3,3,0.9255922319636917,1,8952,2098,29,9439.png,0.8614906365163328,0,0.9703781097337136,0.8847579814624099,9768,2097,0.07319371727748691,28650,train
28,0.42453472537448933,0.26946625369156524,0,0,0,0.9072893463399647,0,4285,1750,28,9450.png,0.8303106987206523,0,0.9440537084398977,0.8732810882744344,5679,1749,0.08673444086288123,20165,train
28,0.45345270662355963,0.2932032590051458,0,1,1,0.9391937198462671,0,5274,2162,27,9455.png,0.8853583707198248,0,0.9637181358975649,0.9158865089870974,7090,2154,0.08395696913002806,25656,train
29,0.3915253474877423,0.24341406118910452,0,3,3,0.919930729865935,0,6458,1772,26,9457.png,0.8517330835194927,0,0.9638735983690112,0.8798198600565729,7607,1771,0.07313044555477557,24217,train
25,0.48803670927564735,0.32278343810969,0,2,2,0.9057380378564271,0,2739,742,23,9545.png,0.8277159119029943,0,0.9575174624985686,0.8592714381133433,3315,742,0.051470588235294115,14416,train
22,0.3022285017018817,0.1780148282644878,0,2,2,0.9302985727348626,0,12237,5295,20,9566.png,0.8696805940638217,0,0.9567027000506975,0.9053127611501439,13140,5192,0.16302948472383583,31847,train
21,0.5630775033000188,0.39186351706036743,1,-2,2,0.9268958820137772,1,1010,1399,23,9613.png,0.8637520502234036,0,0.9160818187271309,0.9379683085616017,2391,1399,0.11423205683024414,12247,train
31,0.3338924233661076,0.20040267990418995,0,10,10,0.9268854432675159,0,14429,5126,21,9644.png,0.8637339205329394,0,0.9602872703889926,0.8957291516115046,13508,4996,0.1433490187076782,34852,train
27,0.5948937102783257,0.42337986430632457,1,-1,1,0.9459222205191802,1,2145,1736,28,9689.png,0.8973931895093062,0,0.951343927800667,0.9405619596541787,3854,1736,0.08482775470315172,20465,train
24,0.4583333333333333,0.2972972972972973,0,0,0,0.9088697689085093,0,3148,898,24,9789.png,0.8329617702914706,0,0.9573882509253108,0.8650317269765049,3811,898,0.058425504229017565,15370,train
24,0.4494284474026914,0.28984695782008213,1,-3,3,0.9168840550628086,1,2618,1524,27,9806.png,0.8465243812064621,0,0.9374640951990152,0.8971881872447377,4073,1524,0.09522024367385191,16005,train
29,0.40029467286707493,0.2502302555836979,0,0,0,0.9226852244759399,0,5391,2808,29,9816.png,0.8564676224988184,0,0.9457202505219207,0.9007456503728252,7393,2793,0.11622971285892635,24030,train
23,0.4975317348377997,0.33114292419619806,1,-1,1,0.9088625660054231,1,2078,1115,24,9833.png,0.8329496703986606,0,0.9345503639351961,0.8845491416189788,3101,1115,0.08282573168919923,13462,train
