bg_proxy_min,adj_bg_min,bg_delta_max,fg_delta_max,action_frac_max,ring_bg_min,max_area,accepted,accepted_images,useful,risk,safe_channel,overerosion,mean_delta_dice,mean_delta_recall,mean_delta_boundary_iou,mean_delta_boundary_f1,mean_delta_gap_region_fp_rate,mean_delta_component_count_mae,mean_cut_gt_fg_frac,mean_cut_gt_gap_frac,useful_rate,risk_rate
0.5,1,1,0,0.5,0.25,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,0,0.5,0.35,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,0,0.5,0.35,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,0,0.75,0.0,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,0,0.75,0.0,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,0,0.75,0.25,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,0,0.75,0.25,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,0,0.75,0.35,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,0,0.75,0.35,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,0,1.0,0.0,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,0,1.0,0.0,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,0,1.0,0.25,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,0,1.0,0.25,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,0,1.0,0.35,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,0,1.0,0.35,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,1,0.5,0.0,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,1,0.5,0.0,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,1,0.5,0.25,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,1,0.5,0.25,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,1,0.5,0.35,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,1,0.5,0.35,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,1,0.75,0.0,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,1,0.75,0.0,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,1,0.75,0.25,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,1,0.75,0.25,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,1,0.75,0.35,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,1,0.75,0.35,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,1,1.0,0.0,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,1,1.0,0.0,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,1,1.0,0.25,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,1,1.0,0.25,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,1,1.0,0.35,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,1,1.0,0.35,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,999,0.5,0.0,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,999,0.5,0.0,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,999,0.5,0.25,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,999,0.5,0.25,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,999,0.5,0.35,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,999,0.5,0.35,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,999,0.75,0.0,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,999,0.75,0.0,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,999,0.75,0.25,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,999,0.75,0.25,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,999,0.75,0.35,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,999,0.75,0.35,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,999,1.0,0.0,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,999,1.0,0.0,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,999,1.0,0.25,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,999,1.0,0.25,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,999,1.0,0.35,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,1,999,1.0,0.35,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,0,0.5,0.0,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,0,0.5,0.0,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,0,0.5,0.25,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,0,0.5,0.25,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,0,0.5,0.35,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,0,0.5,0.35,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,0,0.75,0.0,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,0,0.75,0.0,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,0,0.75,0.25,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,0,0.75,0.25,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,0,0.75,0.35,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,0,0.75,0.35,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,0,1.0,0.0,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,0,1.0,0.0,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,0,1.0,0.25,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,0,1.0,0.25,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,0,1.0,0.35,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,0,1.0,0.35,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,1,0.5,0.0,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,1,0.5,0.0,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,1,0.5,0.25,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,1,0.5,0.25,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,1,0.5,0.35,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,1,0.5,0.35,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,1,0.75,0.0,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,1,0.75,0.0,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,1,0.75,0.25,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,1,0.75,0.25,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,1,0.75,0.35,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,1,0.75,0.35,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,1,1.0,0.0,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,1,1.0,0.0,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,1,1.0,0.25,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,1,1.0,0.25,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,1,1.0,0.35,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,1,1.0,0.35,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,999,0.5,0.0,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,999,0.5,0.0,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,999,0.5,0.25,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,999,0.5,0.25,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,999,0.5,0.35,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,999,0.5,0.35,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,999,0.75,0.0,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,999,0.75,0.0,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,999,0.75,0.25,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,999,0.75,0.25,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,999,0.75,0.35,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,999,0.75,0.35,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,999,1.0,0.0,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,999,1.0,0.0,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,999,1.0,0.25,128,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
0.5,1,999,999,1.0,0.25,999999,92,92,36,49,37,48,-1.699613372430329e-05,-0.00015387307820091762,1.0982961221393348e-07,-6.457680450706072e-06,-0.00026084676333457157,0.021739130434782608,0.5438042571054358,0.38999907724137683,0.391304347826087,0.532608695652174
