useful_threshold,risk_threshold,accepted,positive,strict_useful,hard_risk,precision_useful,risk_rate,score,accepted_images,useful_images,risk_images
0.3,0.6,27,9,5,15,0.18518518518518517,0.5555555555555556,-19.6,10520.png|10618.png|12627.png|13436.png|1399.png|1418.png|15067.png|15446.png|1855.png|1880.png|2044.png|2246.png|2248.png|3354.png|3366.png|3392.png|3602.png|3678.png|3725.png|3777.png|3840.png|4193.png|5882.png|7259.png|7269.png|7654.png|8253.png,10520.png|1418.png|2044.png|3354.png|3678.png,10618.png|12627.png|13436.png|1399.png|15446.png|2248.png|3366.png|3392.png|3725.png|3777.png|3840.png|5882.png|7259.png|7269.png|8253.png
0.35,0.65,26,9,5,15,0.19230769230769232,0.5769230769230769,-19.8,10520.png|10618.png|12627.png|13436.png|1399.png|1418.png|15067.png|15446.png|1855.png|1880.png|2044.png|2246.png|2248.png|3354.png|3366.png|3392.png|3602.png|3678.png|3725.png|3777.png|3840.png|5825.png|5882.png|7259.png|7269.png|7654.png,10520.png|1418.png|2044.png|3354.png|3678.png,10618.png|12627.png|13436.png|1399.png|15446.png|2248.png|3366.png|3392.png|3725.png|3777.png|3840.png|5825.png|5882.png|7259.png|7269.png
0.4,0.7,25,8,5,15,0.2,0.6,-20.0,10520.png|10618.png|12627.png|13436.png|1399.png|1418.png|15274.png|1855.png|1880.png|2044.png|2246.png|2248.png|3354.png|3366.png|3392.png|3596.png|3602.png|3678.png|3725.png|3777.png|3840.png|5882.png|7259.png|7269.png|7654.png,10520.png|1418.png|2044.png|3354.png|3678.png,10618.png|12627.png|13436.png|1399.png|15274.png|2248.png|3366.png|3392.png|3596.png|3725.png|3777.png|3840.png|5882.png|7259.png|7269.png
0.4,0.75,25,8,5,15,0.2,0.6,-20.0,10520.png|10618.png|12627.png|13436.png|1399.png|1418.png|15274.png|1855.png|1880.png|2044.png|2246.png|2248.png|3354.png|3366.png|3392.png|3596.png|3602.png|3678.png|3725.png|3777.png|3840.png|5882.png|7259.png|7269.png|7654.png,10520.png|1418.png|2044.png|3354.png|3678.png,10618.png|12627.png|13436.png|1399.png|15274.png|2248.png|3366.png|3392.png|3596.png|3725.png|3777.png|3840.png|5882.png|7259.png|7269.png
0.2,0.55,33,12,7,17,0.21212121212121213,0.5151515151515151,-20.4,10520.png|10618.png|12627.png|13436.png|13867.png|1399.png|1418.png|15067.png|15446.png|1828.png|1855.png|1880.png|2044.png|2246.png|2248.png|3058.png|3269.png|3354.png|3366.png|3392.png|3493.png|3602.png|3678.png|3725.png|3777.png|3840.png|4193.png|5882.png|7253.png|7259.png|7269.png|7654.png|8253.png,10520.png|13867.png|1418.png|2044.png|3354.png|3678.png|7253.png,10618.png|12627.png|13436.png|1399.png|15446.png|1828.png|2248.png|3058.png|3366.png|3392.png|3725.png|3777.png|3840.png|5882.png|7259.png|7269.png|8253.png
0.45,0.8,21,5,3,14,0.14285714285714285,0.6666666666666666,-20.8,12627.png|13436.png|1399.png|1418.png|15067.png|15274.png|1855.png|1880.png|2044.png|2246.png|2248.png|3354.png|3366.png|3392.png|3596.png|3602.png|3725.png|3777.png|3840.png|5882.png|7259.png,1418.png|2044.png|3354.png,12627.png|13436.png|1399.png|15067.png|15274.png|2248.png|3366.png|3392.png|3596.png|3725.png|3777.png|3840.png|5882.png|7259.png
0.25,0.55,29,9,5,16,0.1724137931034483,0.5517241379310345,-21.2,10520.png|10618.png|12627.png|13436.png|1399.png|1418.png|15067.png|15446.png|1855.png|1880.png|2044.png|2246.png|2248.png|3058.png|3354.png|3366.png|3392.png|3493.png|3602.png|3678.png|3725.png|3777.png|3840.png|4193.png|5882.png|7259.png|7269.png|7654.png|8253.png,10520.png|1418.png|2044.png|3354.png|3678.png,10618.png|12627.png|13436.png|1399.png|15446.png|2248.png|3058.png|3366.png|3392.png|3725.png|3777.png|3840.png|5882.png|7259.png|7269.png|8253.png
0.4,0.8,26,8,5,16,0.19230769230769232,0.6153846153846154,-21.8,10520.png|10618.png|12627.png|13436.png|1399.png|1418.png|15067.png|15274.png|1855.png|1880.png|2044.png|2246.png|2248.png|3354.png|3366.png|3392.png|3596.png|3602.png|3678.png|3725.png|3777.png|3840.png|5882.png|7259.png|7269.png|7654.png,10520.png|1418.png|2044.png|3354.png|3678.png,10618.png|12627.png|13436.png|1399.png|15067.png|15274.png|2248.png|3366.png|3392.png|3596.png|3725.png|3777.png|3840.png|5882.png|7259.png|7269.png
0.2,0.6,34,12,7,18,0.20588235294117646,0.5294117647058824,-22.2,10520.png|10618.png|12627.png|13436.png|13441.png|13867.png|1399.png|1418.png|15067.png|15446.png|1828.png|1855.png|1880.png|2044.png|2246.png|2248.png|3058.png|3269.png|3354.png|3366.png|3392.png|3493.png|3602.png|3678.png|3725.png|3777.png|3840.png|4193.png|5882.png|7253.png|7259.png|7269.png|7654.png|8253.png,10520.png|13867.png|1418.png|2044.png|3354.png|3678.png|7253.png,10618.png|12627.png|13436.png|13441.png|1399.png|15446.png|1828.png|2248.png|3058.png|3366.png|3392.png|3725.png|3777.png|3840.png|5882.png|7259.png|7269.png|8253.png
0.25,0.6,30,9,5,17,0.16666666666666666,0.5666666666666667,-23.0,10520.png|10618.png|12627.png|13436.png|13441.png|1399.png|1418.png|15067.png|15446.png|1855.png|1880.png|2044.png|2246.png|2248.png|3058.png|3354.png|3366.png|3392.png|3493.png|3602.png|3678.png|3725.png|3777.png|3840.png|4193.png|5882.png|7259.png|7269.png|7654.png|8253.png,10520.png|1418.png|2044.png|3354.png|3678.png,10618.png|12627.png|13436.png|13441.png|1399.png|15446.png|2248.png|3058.png|3366.png|3392.png|3725.png|3777.png|3840.png|5882.png|7259.png|7269.png|8253.png
0.1,0.55,39,14,9,20,0.23076923076923078,0.5128205128205128,-23.2,10520.png|10618.png|12627.png|13436.png|13867.png|1399.png|1418.png|15067.png|15369.png|15446.png|1560.png|1828.png|1855.png|1880.png|1934.png|2044.png|2246.png|2248.png|3058.png|3269.png|3354.png|3366.png|3392.png|3460.png|3493.png|3602.png|3678.png|3725.png|3777.png|3840.png|4193.png|5882.png|6698.png|7253.png|7259.png|7269.png|7312.png|7654.png|8253.png,10520.png|13867.png|1418.png|2044.png|3354.png|3460.png|3678.png|6698.png|7253.png,10618.png|12627.png|13436.png|1399.png|15369.png|15446.png|1560.png|1828.png|2248.png|3058.png|3366.png|3392.png|3725.png|3777.png|3840.png|5882.png|7259.png|7269.png|7312.png|8253.png
