accepted,action_frac,candidate_boundary_f1,candidate_boundary_iou,candidate_component_count_mae,candidate_component_delta_mean,candidate_dice,candidate_gap_region_fp_rate,candidate_iou,candidate_precision,candidate_recall,corridor_radius,cut_area,cut_gt_fg_frac,cut_gt_gap_frac,delta_boundary_f1,delta_boundary_iou,delta_component_count_mae,delta_component_delta_mean,delta_dice,delta_gap_region_fp_rate,delta_iou,delta_precision,delta_recall,hard_risk,image,overerosion_proxy,pred_component_id,quick_useful,reject_reason,safe_gap_positive,seam_prob_mean,seam_prob_p90
0.0,0.25,0.44983224157213614,0.2901829425405823,2.0,-2.0,0.9377043012017026,0.1912800994837397,0.8827149561675374,0.9206791453728219,0.9553709767590448,2.0,28.0,0.10714285714285714,0.8928571428571429,0.0011922415721361546,0.0009915233986680927,0.0,0.0,0.00015874762285661426,-0.0009420808682217285,0.00028130761258993164,0.00035048953825767004,-4.791949524796113e-05,0.0,15067.png,0.0,20.0,1.0,recall_drop,1.0,0.8834278872133333,0.9913273961292748
0.0,0.35,0.4500259553567863,0.2903441879637263,2.0,-2.0,0.9377013710872275,0.19116704977955307,0.8827097631171131,0.9207180024015518,0.9553230572637968,2.0,34.0,0.17647058823529413,0.8235294117647058,0.001385955356786317,0.001152768821812089,0.0,0.0,0.0001558175083815616,-0.0010551305724083582,0.00027611456216569685,0.0003893465669875251,-9.583899049592226e-05,0.0,15067.png,0.0,20.0,1.0,recall_drop,1.0,0.7621019844766463,0.9901556309580521
0.0,0.35,0.448678009425673,0.2892230060244066,2.0,-2.0,0.937585728506149,0.19184534800467273,0.8825048323078513,0.9204653882852658,0.9553550035939622,1.0,14.0,0.2857142857142857,0.7142857142857143,3.800942567300236e-05,3.158688249238484e-05,0.0,0.0,4.0174927303016084e-05,-0.0003768323472886914,7.118375290382506e-05,0.00013673245070155993,-6.389266033057783e-05,0.0,15067.png,0.0,20.0,1.0,recall_drop,0.0,0.6915089109513205,0.9862331918887086
0.0,0.5,0.4488069587423191,0.28933017800185207,2.0,-2.0,0.9375191064079953,0.19184534800467273,0.8823867912000354,0.9204555948899492,0.9552272182733008,1.0,22.0,0.5454545454545454,0.45454545454545453,0.00016695874231908991,0.00013875885993785975,0.0,0.0,-2.6447170850651958e-05,-0.0003768323472886914,-4.685735491205545e-05,0.00012693905538496697,-0.00019167798099195554,0.0,15067.png,1.0,20.0,1.0,recall_drop,0.0,0.5353727689221612,0.9880477617684525
0.0,0.5,0.44959138927646003,0.28998251568445954,2.0,-2.0,0.9375181314244047,0.19116704977955307,0.8823850638329275,0.9206911420475545,0.9549716476319783,2.0,56.0,0.5,0.5,0.0009513892764600462,0.0007910965425453331,0.0,0.0,-2.7422154441292257e-05,-0.0010551305724083582,-4.8584722019962e-05,0.00036248621299028727,-0.0004472486223144889,0.0,15067.png,0.0,20.0,1.0,recall_drop,0.0,0.5197972668861353,0.9915576088221969
0.0,0.5,0.49275907466616514,0.3269278762166209,0.0,0.0,0.9312063364926801,0.11311750290210242,0.871268579041592,0.9398001571797463,0.9227682606874352,1.0,8.0,1.0,0.0,-0.0005566850777625754,-0.0004902692470131753,0.0,0.0,-9.510955848779368e-05,0.0,-0.00016653482659567675,-1.0811996106196986e-05,-0.00017637850827878498,1.0,15369.png,1.0,19.0,0.0,recall_drop,0.0,0.5051259290332577,0.9993882812812406
0.0,0.5,0.4917878930079775,0.3260734287492221,0.0,0.0,0.9308852167139599,0.11311750290210242,0.8707065240018319,0.9397636379976634,0.9221729832219944,2.0,35.0,1.0,0.0,-0.001527866735950234,-0.001344716714411942,0.0,0.0,-0.00041622933720808497,0.0,-0.0007285898663558221,-4.733117818911392e-05,-0.0007716559737196427,1.0,15369.png,1.0,19.0,0.0,recall_drop,0.0,0.4631260001018781,0.9993882812812406
0.0,0.35,0.49234238466597763,0.3265611367318958,0.0,0.0,0.9310279604348165,0.11311750290210242,0.8709563262417253,0.9397798742138365,0.9224375509844126,2.0,23.0,1.0,0.0,-0.0009733750779500894,-0.0008570087317382735,0.0,0.0,-0.0002734856163514321,0.0,-0.0004787876264624735,-3.109496201603168e-05,-0.0005070882113014097,1.0,15369.png,1.0,19.0,0.0,low_mean_prob,0.0,0.18335002702230058,0.9988522763566438
0.0,0.25,0.4928981281158875,0.32705030582948447,0.0,0.0,0.9311231017411137,0.11311750290210242,0.8711228610683209,0.9397906934962271,0.9226139294926913,2.0,15.0,1.0,0.0,-0.0004176316280402048,-0.00036783963414960263,0.0,0.0,-0.000178344310054257,0.0,-0.00031225279986679677,-2.0275679625370024e-05,-0.0003307097030227357,1.0,15369.png,1.0,19.0,0.0,low_mean_prob,0.0,0.013852011723943475,0.02924925836754698
0.0,0.25,0.49313005834744966,0.32725455908068946,0.0,0.0,0.931253893387915,0.11311750290210242,0.8713518464548898,0.9398055636633064,0.9228564499415746,1.0,4.0,1.0,0.0,-0.00018570139647805517,-0.0001635863829446138,0.0,0.0,-4.7552663252958816e-05,0.0,-8.326741329789389e-05,-5.405512546130531e-06,-8.8189254139448e-05,1.0,15369.png,1.0,19.0,0.0,low_mean_prob,0.0,0.010863576785274796,0.014644076676021214
0.0,0.35,0.49313005834744966,0.32725455908068946,0.0,0.0,0.931253893387915,0.11311750290210242,0.8713518464548898,0.9398055636633064,0.9228564499415746,1.0,4.0,1.0,0.0,-0.00018570139647805517,-0.0001635863829446138,0.0,0.0,-4.7552663252958816e-05,0.0,-8.326741329789389e-05,-5.405512546130531e-06,-8.8189254139448e-05,1.0,15369.png,1.0,19.0,0.0,low_mean_prob,0.0,0.010863576785274796,0.014644076676021214
0.0,0.25,0.49313005834744966,0.32725455908068946,0.0,0.0,0.931253893387915,0.11311750290210242,0.8713518464548898,0.9398055636633064,0.9228564499415746,2.0,4.0,1.0,0.0,-0.00018570139647805517,-0.0001635863829446138,0.0,0.0,-4.7552663252958816e-05,0.0,-8.326741329789389e-05,-5.405512546130531e-06,-8.8189254139448e-05,1.0,15369.png,1.0,19.0,0.0,low_mean_prob,0.0,0.0008054366420101308,0.0010567418579396487
0.0,0.35,0.49313005834744966,0.32725455908068946,0.0,0.0,0.931253893387915,0.11311750290210242,0.8713518464548898,0.9398055636633064,0.9228564499415746,2.0,4.0,1.0,0.0,-0.00018570139647805517,-0.0001635863829446138,0.0,0.0,-4.7552663252958816e-05,0.0,-8.326741329789389e-05,-5.405512546130531e-06,-8.8189254139448e-05,1.0,15369.png,1.0,19.0,0.0,low_mean_prob,0.0,0.0008054366420101308,0.0010567418579396487
0.0,0.5,0.49313005834744966,0.32725455908068946,0.0,0.0,0.931253893387915,0.11311750290210242,0.8713518464548898,0.9398055636633064,0.9228564499415746,2.0,4.0,1.0,0.0,-0.00018570139647805517,-0.0001635863829446138,0.0,0.0,-4.7552663252958816e-05,0.0,-8.326741329789389e-05,-5.405512546130531e-06,-8.8189254139448e-05,1.0,15369.png,1.0,19.0,0.0,low_mean_prob,0.0,0.0008054366420101308,0.0010567418579396487
0.0,0.5,0.4163310742232263,0.26289022121149475,2.0,-2.0,0.9322539172809494,0.1946651709201957,0.8731045071192715,0.927064839937918,0.9375014114405728,1.0,24.0,0.625,0.375,-0.0002180251566746283,-0.00017388719677674525,0.0,0.0,-4.280729734351674e-05,-0.0002804524633074623,-7.509815080419813e-05,8.09255791669461e-05,-0.00016937286872464874,1.0,1620.png,1.0,20.0,0.0,recall_drop,0.0,0.4668250147335405,0.9994669518154168
0.0,0.5,0.4163478829491581,0.2629036254025931,2.0,-2.0,0.9322088145947858,0.1942912343024524,0.873025388611935,0.9271744350992416,0.9372981639981031,2.0,54.0,0.6111111111111112,0.3888888888888889,-0.00020121643074283435,-0.00016048300567839124,0.0,0.0,-8.790998350716173e-05,-0.0006543890810507547,-0.0001542166581406379,0.00019052074049052958,-0.00037262031119433825,1.0,1620.png,1.0,20.0,0.0,low_mean_prob,0.0,0.39513742140582836,0.9994669518154168
0.0,0.35,0.4169340580184664,0.2633712512926577,2.0,-2.0,0.9322987434449148,0.1942912343024524,0.8731831471782251,0.9271866345037076,0.9374675368668277,2.0,39.0,0.46153846153846156,0.5384615384615384,0.0003849586385654691,0.0003071428843862134,0.0,0.0,2.0188666218778906e-06,-0.0006543890810507547,3.5419081494403315e-06,0.00020272014495659185,-0.0002032474424696895,0.0,1620.png,0.0,20.0,1.0,low_mean_prob,0.0,0.16270298663290966,0.9992257299696778
0.0,0.35,0.4167404057287058,0.26321672531566964,2.0,-2.0,0.9323138589015949,0.1946651709201957,0.8732096662249984,0.9270729828400451,0.9376143266863892,1.0,14.0,0.35714285714285715,0.6428571428571429,0.00019130634880487607,0.00015261690739815092,0.0,0.0,1.713432330197051e-05,-0.0002804524633074623,3.0060954922750405e-05,8.906848129408562e-05,-5.645762290817924e-05,0.0,1620.png,0.0,20.0,1.0,low_mean_prob,0.0,0.086366488246486,0.09605265451219402
0.0,0.35,0.41623500098354205,0.2628136126521487,2.0,-2.0,0.9322547687747701,0.19494562338350316,0.873106000862223,0.9269782084486916,0.9375917436372259,1.0,7.0,1.0,0.0,-0.00031409839635887504,-0.00025049575612279273,0.0,0.0,-4.1955803522841784e-05,0.0,-7.360440785264544e-05,-5.705910059439212e-06,-7.904067207153975e-05,1.0,1620.png,1.0,20.0,0.0,low_mean_prob,0.0,0.0062917155870682645,0.017139056686840487
0.0,0.5,0.41623500098354205,0.2628136126521487,2.0,-2.0,0.9322547687747701,0.19494562338350316,0.873106000862223,0.9269782084486916,0.9375917436372259,1.0,7.0,1.0,0.0,-0.00031409839635887504,-0.00025049575612279273,0.0,0.0,-4.1955803522841784e-05,0.0,-7.360440785264544e-05,-5.705910059439212e-06,-7.904067207153975e-05,1.0,1620.png,1.0,20.0,0.0,low_mean_prob,0.0,0.0062917155870682645,0.017139056686840487
0.0,0.25,0.4173166415415875,0.263676647202551,2.0,-2.0,0.9323706756195331,0.1942912343024524,0.8733093540312572,0.9271963910849078,0.9376030351618075,2.0,27.0,0.2222222222222222,0.7777777777777778,0.000767542161686563,0.0006125387942795268,0.0,0.0,7.395104124019447e-05,-0.0006543890810507547,0.00012974876118154732,0.00021247672615676283,-6.77491474898595e-05,0.0,1620.png,0.0,20.0,1.0,low_mean_prob,1.0,0.0043497028127280355,0.006810272117822239
0.0,0.5,0.4157443185539328,0.26242248863166595,2.0,-2.0,0.9321348768793721,0.19494562338350316,0.872895702554073,0.9269619009334942,0.9373659131455929,2.0,27.0,1.0,0.0,-0.0008047808259681322,-0.0006416197766055398,0.0,0.0,-0.00016184769892080286,0.0,-0.0002839027160026486,-2.2013425256872665e-05,-0.00030487116370447875,1.0,1620.png,1.0,20.0,0.0,low_mean_prob,0.0,0.004251890966674852,0.01654816233443946
0.0,0.25,0.4169590451519822,0.26339119267575295,2.0,-2.0,0.9323378336654784,0.1946651709201957,0.8732517298672892,0.9270762394918112,0.9376594927847158,1.0,10.0,0.1,0.9,0.00040994577208125493,0.0003270842674814589,0.0,0.0,4.110908718546469e-05,-0.0002804524633074623,7.212459721350761e-05,9.232513306012269e-05,-1.1291524581569234e-05,0.0,1620.png,0.0,20.0,1.0,low_mean_prob,1.0,0.002655508790918784,0.006718594181119595
0.0,0.35,0.4159486289027946,0.26258531540847985,2.0,-2.0,0.9321888315639965,0.19494562338350316,0.8729903367927405,0.9269692402166024,0.9374675368668277,2.0,18.0,1.0,0.0,-0.0006004704771063185,-0.000478792999791644,0.0,0.0,-0.00010789301429647846,0.0,-0.00018926847733513608,-1.4674142148618508e-05,-0.0002032474424696895,1.0,1620.png,1.0,20.0,0.0,low_mean_prob,0.0,0.0015951200690416546,0.0023113479882083464
0.0,0.25,0.4163305459911461,0.2628897999751522,2.0,-2.0,0.9322727502371717,0.19494562338350316,0.8731375456084456,0.9269806539479118,0.9376256182109708,1.0,4.0,1.0,0.0,-0.00021855338875481634,-0.00017430843311927458,0.0,0.0,-2.397434112122454e-05,0.0,-4.2059661630067247e-05,-3.2604108392009223e-06,-4.5166098326610005e-05,1.0,1620.png,1.0,20.0,0.0,low_mean_prob,0.0,0.0015025451046981842,0.002065155929298172
0.0,0.25,0.4163851628349349,0.2629333554239324,2.0,-2.0,0.9322487748193806,0.19494562338350316,0.8730954859468155,0.9269773932458834,0.9375804521126443,2.0,8.0,1.0,0.0,-0.00016393654496604793,-0.00013075298433906646,0.0,0.0,-4.7949758912313456e-05,0.0,-8.411932326013449e-05,-6.521112867696743e-06,-9.033219665310899e-05,1.0,1620.png,1.0,20.0,0.0,low_mean_prob,0.0,0.0014968610695710993,0.0024757251584077472
0.0,0.25,0.21271910763436186,0.11901828556607444,2.0,-2.0,0.9039556881392076,0.19723747892761978,0.8247437428916817,0.9314988810702947,0.8779945477528518,2.0,16.0,1.0,0.0,-8.631829532132484e-05,-5.404657794112755e-05,0.0,0.0,-6.873986833411116e-05,0.0,-0.00011444839450358568,-8.853490874982661e-06,-0.00012183792510012115,1.0,1736.png,1.0,20.0,0.0,low_p90_prob,0.0,0.4993000369631582,0.6761264851723325
0.0,0.25,0.2126882966396292,0.1189989951051898,2.0,-2.0,0.9039900591511864,0.19723747892761978,0.8248009670889336,0.93150330810182,0.8780554667154018,1.0,8.0,1.0,0.0,-0.00011712929005397443,-7.33370388257687e-05,0.0,0.0,-3.436885635532683e-05,0.0,-5.722419725173733e-05,-4.426459349615719e-06,-6.0918962550116085e-05,1.0,1736.png,1.0,20.0,0.0,low_mean_prob,0.0,0.39286309068858505,0.5617291472989561
0.0,0.35,0.21266981432668075,0.11898742382989758,2.0,-2.0,0.9039814666002893,0.19723747892761978,0.8247866610396206,0.9315022013975846,0.8780402369747643,1.0,10.0,1.0,0.0,-0.00013561160300243347,-8.490831411799016e-05,0.0,0.0,-4.296140725235098e-05,0.0,-7.153024656469942e-05,-5.533163585091927e-06,-7.614870318761735e-05,1.0,1736.png,1.0,20.0,0.0,low_mean_prob,0.0,0.3549509651516041,0.5297022641450846
0.0,0.35,0.21259591718546403,0.11894116122343183,2.0,-2.0,0.9038783454797066,0.19723747892761978,0.8246149884478652,0.9314889181567699,0.8778574800871141,2.0,34.0,1.0,0.0,-0.00020950874421915566,-0.00013117092058373414,0.0,0.0,-0.00014608252783510078,0.0,-0.00024320283832013345,-1.8816404399712994e-05,-0.0002589055908378546,1.0,1736.png,1.0,20.0,0.0,low_mean_prob,0.0,0.34706613196259245,0.6164098134383816
0.0,0.5,0.21243598275512862,0.1188410488831337,2.0,-2.0,0.9038052896113162,0.19723747892761978,0.8244933870287051,0.9314795060770623,0.8777280272916952,2.0,51.0,1.0,0.0,-0.0003694431745545623,-0.00023128326088187046,0.0,0.0,-0.00021913839622544895,0.0,-0.0003648042574802002,-2.822848410732881e-05,-0.00038835838625672636,1.0,1736.png,1.0,20.0,0.0,low_mean_prob,0.0,0.23865561307871205,0.5343834007812619
0.0,0.5,0.21248516771336787,0.1188718347257302,2.0,-2.0,0.9039385018247961,0.19723747892761978,0.8247151307930558,0.9314966673399313,0.8779640882715767,1.0,20.0,1.0,0.0,-0.0003202582163153167,-0.00020049741828537249,0.0,0.0,-8.592618274561037e-05,0.0,-0.00014306049312950986,-1.10672212383367e-05,-0.0001522974063752347,1.0,1736.png,1.0,20.0,0.0,low_mean_prob,0.0,0.17824122932193706,0.5058199517097993
