accepted,accepted_images,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,precision_useful,risk,risk_rate,risk_threshold,useful,useful_threshold
2,2,-0.0010307110563345379,-0.0007711633220832403,-0.0001577905591765294,-0.0003259484650872356,-0.0002637731945567823,-0.0005050731794917773,0.0,2,1.0,0.15,0,0.5
4,4,-0.00042968981092401937,-0.0003173000074748536,0.00012307092625513105,-0.0005358331055630092,0.00017365168293798083,-0.00025253658974588866,0.25,3,0.75,0.2,1,0.5
8,8,-5.7482415933021724e-05,-6.626759447264999e-05,1.9376053604691634e-05,-0.0006439184268277921,1.3936177096413038e-05,-0.00031543495271513233,0.25,5,0.625,0.25,2,0.5
15,15,0.00046940932226762025,0.0003577165948293113,1.2401218621405086e-05,-0.0007631822821909153,1.8912595112367352e-05,-0.0003121757294871778,0.3333333333333333,8,0.5333333333333333,0.3,5,0.5
18,18,0.00037083368896479975,0.00028555839068816215,3.243442812912568e-05,-0.0007846480447671534,5.342218907932677e-05,-0.00028075055382018353,0.3888888888888889,9,0.5,0.35,7,0.5
24,24,0.00018093014919826297,0.0001197727941589279,-5.171871709331218e-05,-0.0008416029956351186,-9.255840304042001e-05,-0.00038902673303120583,0.2916666666666667,14,0.5833333333333334,0.4,7,0.5
27,27,2.7558329523288857e-05,-9.86087648291856e-06,-7.87827880001543e-05,-0.0007519139405540381,-0.00013926142499502022,-0.0004087496012530046,0.25925925925925924,17,0.6296296296296297,0.45,7,0.5
32,32,-0.00018973094090792356,-0.00016464177967327092,-0.00012292531635201692,-0.0006905710960402973,-0.00020468986688314782,-0.00046200673391337196,0.28125,20,0.625,0.5,9,0.5
32,32,-0.000272587290985395,-0.00023706671033009658,-0.0001326926363844176,-0.0006798016001757835,-0.00022169578321599472,-0.00047537353141739735,0.25,21,0.65625,0.55,8,0.5
33,33,-0.0002348670212938578,-0.00020870762421099467,-0.0001269373591652972,-0.0006838353006254775,-0.00021204662245756975,-0.0004661638607963459,0.2727272727272727,21,0.6363636363636364,0.6,9,0.5
33,33,-4.0809075591270854e-05,-6.124657721795364e-05,-9.714982238819971e-05,-0.0007167966649622702,-0.00016238915061433598,-0.0004275772783381645,0.30303030303030304,20,0.6060606060606061,0.65,10,0.5
34,34,-5.0236359204250564e-05,-6.750319414946469e-05,-0.00010345696821108171,-0.0006957144101104387,-0.00017349096397475296,-0.0004322024815110557,0.29411764705882354,21,0.6176470588235294,0.7,10,0.5
34,34,-5.0236359204250564e-05,-6.750319414946469e-05,-0.00010345696821108171,-0.0006957144101104387,-0.00017349096397475296,-0.0004322024815110557,0.29411764705882354,21,0.6176470588235294,0.75,10,0.5
34,34,-5.0236359204250564e-05,-6.750319414946469e-05,-0.00010345696821108171,-0.0006957144101104387,-0.00017349096397475296,-0.0004322024815110557,0.29411764705882354,21,0.6176470588235294,0.8,10,0.5
1,1,-0.00013038512094937227,-0.00011208973469029049,0.00025320573528397894,-0.0005530973451327303,0.0004242936821069465,0.0,0.0,1,1.0,0.1,0,0.55
2,2,-0.0010307110563345379,-0.0007711633220832403,-0.0001577905591765294,-0.0003259484650872356,-0.0002637731945567823,-0.0005050731794917773,0.0,2,1.0,0.15,0,0.55
4,4,-0.00042968981092401937,-0.0003173000074748536,0.00012307092625513105,-0.0005358331055630092,0.00017365168293798083,-0.00025253658974588866,0.25,3,0.75,0.2,1,0.55
