background_connected_by_cut,delta_boundary_f1,delta_boundary_iou,delta_component_count_mae,delta_dice,delta_gap_region_fp_rate,delta_iou,delta_recall,image,label_risk,label_safe,overerosion_proxy,prob_safe,safe_nonmerge_gain
0.0,2.1926713254544206e-05,1.3693651034374366e-05,0.0,1.643690983621493e-05,-0.00018431480969494096,2.7328846477825408e-05,0.0,1886.png,0,1,0.0,0.9994619488716125,1.0
0.0,0.00018233967974709553,0.00011388481967401776,0.0,3.49291484987857e-05,-0.0003916689706017773,5.8075966929749256e-05,0.0,1886.png,0,1,0.0,1.0,1.0
0.0,0.00046657946625963675,0.0002914602046091702,0.0,4.725772827451902e-05,-0.000529905077872983,7.857532274346823e-05,0.0,1886.png,0,1,0.0,1.0,1.0
0.0,0.0008619614655762664,0.0005562221280132618,0.0,1.6966410009811028e-05,-0.0001621533971136735,2.8853803667128197e-05,0.0,1901.png,0,1,0.0,0.9980247020721436,1.0
0.0,0.0010563255599439492,0.0006817201984804233,0.0,2.262201975311573e-05,-0.000216204529484898,3.84721765124274e-05,0.0,1901.png,0,1,0.0,0.9974396228790283,1.0
0.0,0.0014449249952079857,0.0009327163394147464,0.0,3.39334488573817e-05,-0.000324306794227347,5.7709579682097e-05,0.0,1901.png,0,1,0.0,0.9967387318611145,1.0
1.0,0.0008310716953547348,0.0005362796049290519,0.0,4.5245157460738206e-05,-0.000432409058969796,7.694785954059924e-05,0.0,1901.png,0,1,0.0,0.5917971134185791,1.0
1.0,0.001608005486870373,0.0010380829607390119,0.0,7.635379737114256e-05,-0.0007296902870115307,0.0001298576500678994,0.0,1901.png,0,1,0.0,0.45235827565193176,1.0
1.0,0.002300573294871211,0.0014857700754946912,0.0,9.897959055293892e-05,-0.0009458948164964287,0.00016834166299273257,0.0,1901.png,0,1,0.0,0.34073173999786377,1.0
1.0,0.001202070462010374,0.0007758437513308014,0.0,7.069752379007532e-05,-0.0006756391546403062,0.00012023719492648688,0.0,1901.png,0,1,0.0,0.5308448076248169,1.0
1.0,0.0017622703219436486,0.0011377717494484851,0.0,0.00011877807688576159,-0.0011350737797957144,0.00020201805205188883,0.0,1901.png,0,1,0.0,0.9958149790763855,1.0
1.0,0.002429835437143424,0.001569366280545742,0.0,0.00016120628794791259,-0.0015404572725798427,0.00027419078879586944,0.0,1901.png,0,1,0.0,0.9947341680526733,1.0
1.0,0.00018795763030854395,0.00012124227984072755,0.0,5.65540013452992e-06,-5.40511323712245e-05,9.617715418519523e-06,0.0,1901.png,0,1,0.0,0.966850221157074,1.0
1.0,0.00023659142934684407,0.0001526177818487462,0.0,8.483126402336616e-06,-8.107669855683675e-05,1.4426655302823832e-05,0.0,1901.png,0,1,0.0,0.9565187096595764,1.0
1.0,0.00023659142934684407,0.0001526177818487462,0.0,1.131087013739318e-05,-0.000108102264742449,1.9235649971749424e-05,0.0,1901.png,0,1,0.0,0.9435229897499084,1.0
1.0,4.204011149239184e-05,2.7115773816616118e-05,0.0,8.483126402336616e-06,-8.107669855683675e-05,1.4426655302823832e-05,0.0,1901.png,0,1,0.0,0.9515286684036255,1.0
1.0,9.72887302769232e-05,6.275297292210325e-05,0.0,1.6966410009811028e-05,-0.0001621533971136735,2.8853803667128197e-05,0.0,1901.png,0,1,0.0,0.9380229711532593,1.0
1.0,0.0002432016708576734,0.00015688243230524423,0.0,2.262201975311573e-05,-0.000216204529484898,3.84721765124274e-05,0.0,1901.png,0,1,0.0,0.9202258586883545,1.0
1.0,0.00022100668545224633,0.00014256328577111343,0.0,1.4138631339810637e-05,-0.00013512783092806124,2.404469942618448e-05,0.0,1901.png,0,1,0.0,0.9331761598587036,1.0
1.0,0.00026303458663051726,0.00016967798954284352,0.0,2.262201975311573e-05,-0.000216204529484898,3.84721765124274e-05,0.0,1901.png,0,1,0.0,0.9143710136413574,1.0
1.0,0.00036691743471276017,0.00023670456044397326,0.0,3.1105565378664046e-05,-0.00029728122804173474,5.290014670245036e-05,0.0,1901.png,0,1,0.0,0.8908925652503967,1.0
1.0,0.00019456671101178435,0.0001255059458442065,0.0,5.65540013452992e-06,-5.40511323712245e-05,9.617715418519523e-06,0.0,1901.png,0,1,0.0,0.998594343662262,1.0
1.0,0.00034046353061964463,0.00021963540522731972,0.0,8.483126402336616e-06,-8.107669855683675e-05,1.4426655302823832e-05,0.0,1901.png,0,1,0.0,0.9999903440475464,1.0
1.0,0.00038909043098095397,0.0002510118916883852,0.0,1.131087013739318e-05,-0.000108102264742449,1.9235649971749424e-05,0.0,1901.png,0,1,0.0,0.9999873638153076,1.0
1.0,0.00028522254180596285,0.0001839932838567926,0.0,1.131087013739318e-05,-0.000108102264742449,1.9235649971749424e-05,0.0,1901.png,0,1,0.0,0.9910560846328735,1.0
1.0,0.000576952810862924,0.0003722462959049877,0.0,1.9794206147505378e-05,-0.00018917896329928574,3.366296269557978e-05,0.0,1901.png,0,1,0.0,0.9875146150588989,1.0
1.0,0.00038909043098095397,0.0002510118916883852,0.0,1.131087013739318e-05,-0.000108102264742449,1.9235649971749424e-05,0.0,1901.png,0,1,0.0,0.9999830722808838,1.0
1.0,0.00039570451943335416,0.00025527976331712887,0.0,1.6966410009811028e-05,-0.0001621533971136735,2.8853803667128197e-05,0.0,1901.png,0,1,0.0,0.9914848208427429,1.0
1.0,0.0006520454093051353,0.0004207135110691207,0.0,2.827769936852853e-05,-0.0002702556618561225,4.809076851486349e-05,0.0,1901.png,0,1,0.0,0.9881985783576965,1.0
1.0,0.0009989179954766891,0.0006446500840263658,0.0,3.676134980479251e-05,-0.00035133236041295923,6.251906745480262e-05,0.0,1901.png,0,1,0.0,0.9847518801689148,1.0
0.0,0.0005397187720117269,0.0003457767316344118,0.0,9.994335133822752e-06,-0.00011009881368528873,1.7049103187338766e-05,0.0,1931.png,0,1,0.0,0.9993441700935364,1.0
0.0,0.001056882719061708,0.0006773017467037457,0.0,2.2487560343620316e-05,-0.00024772233079189965,3.8361447287971195e-05,0.0,1931.png,0,1,0.0,0.9990046620368958,1.0
0.0,0.001620716341624251,0.001038965399506625,0.0,3.747987984270562e-05,-0.00041287055131983275,6.39376758196919e-05,0.0,1931.png,0,1,0.0,0.998504638671875,1.0
1.0,0.0008253164726625961,0.0005288335154724211,0.0,3.747987984270562e-05,-0.00041287055131983275,6.39376758196919e-05,0.0,1931.png,0,1,0.0,0.37327516078948975,1.0
1.0,0.0017116931046738115,0.0010973428910115435,0.0,6.746598919649127e-05,-0.0007431669923756434,0.00011509476632776128,0.0,1931.png,0,1,0.0,0.236472487449646,1.0
1.0,0.002622168163486316,0.001681903326809342,0.0,9.495497846256917e-05,-0.0010459387300101874,0.00016199419388884806,0.0,1931.png,0,1,0.0,0.14753761887550354,1.0
1.0,0.0012007138781122972,0.0007695384072220202,0.0,5.996927805607122e-05,-0.0006605928821117324,0.00010230491447649204,0.0,1931.png,0,1,0.0,0.2824856638908386,1.0
1.0,0.002246724164692099,0.0014407805868722756,0.0,0.00010245226148042352,-0.001128512840274154,0.00017478584805696862,0.0,1931.png,0,1,0.0,0.17849722504615784,1.0
1.0,0.0035855451188255005,0.0023010860553254187,0.0,0.00014493918023983365,-0.001596432798436631,0.00024727918488554046,0.0,1931.png,0,1,0.0,0.10376419872045517,1.0
0.0,6.053657629240261e-05,3.877290234111097e-05,0.0,9.994335133822752e-06,-0.00011009881368528873,1.7049103187338766e-05,0.0,1931.png,0,1,0.0,0.999963641166687,1.0
0.0,0.00019544545729904828,0.00012518987178988805,0.0,1.4991584378121203e-05,-0.0001651482205279331,2.557391214152993e-05,0.0,1931.png,0,1,0.0,0.9999996423721313,1.0
0.0,0.00041195158919882235,0.0002639022026159066,0.0,2.4986246225711106e-05,-0.00027524703421322183,4.262404479682402e-05,0.0,1931.png,0,1,0.0,0.9999994039535522,1.0
0.0,-3.8637788619039215e-05,-2.474562028847993e-05,0.0,3.2482385554089e-05,-0.0003578211444771884,5.5412094712159465e-05,0.0,1931.png,0,1,0.0,0.9999996423721313,1.0
0.0,0.0005006380427584056,0.00032073213990038707,0.0,5.7470401573112007e-05,-0.0006330681786904102,9.804171634042458e-05,0.0,1931.png,0,1,0.0,1.0,1.0
0.0,0.0009296613613304083,0.0005957292111853918,0.0,7.996078007577179e-05,-0.0008807905094822543,0.00013641204426340092,0.0,1931.png,0,1,0.0,0.9999991655349731,1.0
1.0,0.00018929949994644923,0.0001297353399065948,0.0,6.272433139220546e-06,-5.433306166802154e-05,1.0851279500401212e-05,0.0,1934.png,0,1,0.0,0.1463547646999359,1.0
1.0,0.00023661782024120281,0.00016216917488323657,0.0,1.2544951365378587e-05,-0.00010866612333604309,2.170283281044405e-05,0.0,1934.png,0,1,0.0,0.12220080196857452,1.0
1.0,0.0005123817527266095,0.00035122436112342004,0.0,1.881755468013946e-05,-0.00016299918500406463,3.255465994045359e-05,0.0,1934.png,0,1,0.0,0.9845355153083801,1.0
1.0,0.00025278802112099763,0.00017325327755318698,0.0,1.2544951365378587e-05,-0.00010866612333604309,2.170283281044405e-05,0.0,1934.png,0,1,0.0,0.9914012551307678,1.0
1.0,0.00024470269671089673,0.0001677110464624043,0.0,1.881755468013946e-05,-0.00016299918500406463,3.255465994045359e-05,0.0,1934.png,0,1,0.0,0.9891723394393921,1.0
1.0,0.0003474211443409425,0.00023812515559404335,0.0,2.8226619196991543e-05,-0.00024449877750609694,4.883291407042911e-05,0.0,1934.png,0,1,0.0,0.9876074194908142,1.0
1.0,0.00025278802112099763,0.00017325327755318698,0.0,1.2544951365378587e-05,-0.00010866612333604309,2.170283281044405e-05,0.0,1934.png,0,1,0.0,0.9900637269020081,1.0
1.0,0.00029201948229107266,0.00020014593342682074,0.0,2.19538882462178e-05,-0.0001901657158380754,3.798067619109613e-05,0.0,1934.png,0,1,0.0,0.987754762172699,1.0
1.0,0.0004893511701834496,0.0003354329726553418,0.0,3.1363016582242054e-05,-0.0002716653083401077,5.425913570167307e-05,0.0,1934.png,0,1,0.0,0.9850335717201233,1.0
0.0,-4.152746155317022e-05,-2.845676517532203e-05,0.0,6.272433139220546e-06,-5.433306166802154e-05,1.0851279500401212e-05,0.0,1934.png,0,1,0.0,0.9999996423721313,1.0
0.0,-4.152746155317022e-05,-2.845676517532203e-05,0.0,6.272433139220546e-06,-5.433306166802154e-05,1.0851279500401212e-05,0.0,1934.png,0,1,0.0,0.9999995231628418,1.0
0.0,-4.152746155317022e-05,-2.845676517532203e-05,0.0,6.272433139220546e-06,-5.433306166802154e-05,1.0851279500401212e-05,0.0,1934.png,0,1,0.0,0.9999994039535522,1.0
1.0,0.00010965222522274498,7.5146027567502e-05,0.0,2.5090243085168495e-05,-0.00021733224667208617,4.3406760900754904e-05,0.0,1934.png,0,1,0.0,0.9999316930770874,1.0
1.0,6.925438130278572e-05,4.745976261019691e-05,0.0,3.4499435240809007e-05,-0.000298831839174174,5.9685425795708014e-05,0.0,1934.png,0,1,0.0,0.9999027252197266,1.0
1.0,4.386783418097728e-05,3.006201223088034e-05,0.0,5.6454961525731484e-05,-0.0004889975550122494,9.767137351979205e-05,0.0,1934.png,0,1,0.0,0.9998619556427002,1.0
1.0,-0.00012466226663937485,-0.00010197061280653452,0.0,2.726675244602017e-05,-0.00010835410120271782,4.590440339380386e-05,0.0,2024.png,0,1,0.0,0.9579587578773499,1.0
1.0,-0.00012466226663937485,-0.00010197061280653452,0.0,2.726675244602017e-05,-0.00010835410120271782,4.590440339380386e-05,0.0,2024.png,0,1,0.0,0.9331618547439575,1.0
1.0,-0.00019942544526346806,-0.00016311722223932845,0.0,4.0900741404947816e-05,-0.0001625311518040906,6.885849800375432e-05,0.0,2024.png,0,1,0.0,0.9991952776908875,1.0
0.0,0.0009506115592800568,0.0007066480044577994,0.0,2.4612402852342008e-05,-0.0001368862931191983,4.1739984096955673e-05,0.0,2044.png,0,1,0.0,0.9999837875366211,1.0
0.0,0.001026237320336909,0.0007629004655029803,0.0,3.2816831695647863e-05,-0.00018251505749225516,5.565423214037857e-05,0.0,2044.png,0,1,0.0,0.9999761581420898,1.0
0.0,0.0013286706216203426,0.0009879103096836483,0.0,4.922613124458408e-05,-0.00027377258623836886,8.348410838077136e-05,0.0,2044.png,0,1,0.0,0.9999655485153198,1.0
1.0,0.00037854004903886684,0.00028129395218004505,0.0,3.2816831695647863e-05,-0.00018251505749225516,5.565423214037857e-05,0.0,2044.png,0,1,0.0,0.9698563814163208,1.0
1.0,0.0008343569435284581,0.0006201848340422755,0.0,0.00010666331963848918,-0.0005931739368497946,0.00018090316923036198,0.0,2044.png,0,1,0.0,0.9946658611297607,1.0
1.0,0.0014390155162751217,0.0010700273891479928,0.0,0.00015590094090600637,-0.0008669465230881634,0.000264423170800554,0.0,2044.png,0,1,0.0,0.9927774667739868,1.0
1.0,0.0005225863400001307,0.0003883691753720775,0.0,9.025195783318729e-05,-0.0005019164081036809,0.00015306685094218508,0.0,2044.png,0,1,0.0,0.993375837802887,1.0
1.0,0.0006997203625623283,0.0005200655851647362,0.0,0.00013128146727026113,-0.0007300602299689929,0.00022266109858681826,0.0,2044.png,0,1,0.0,0.990872859954834,1.0
1.0,0.0010445463376391184,0.0007765199817953705,0.0,0.00019693634393214143,-0.0010950903449534755,0.0003340358325141235,0.0,2044.png,0,1,0.0,0.9880357384681702,1.0
1.0,0.00022714499149339984,0.00016877637130802148,0.0,1.640812129133362e-05,-9.125752874614146e-05,2.782619607433201e-05,0.0,2044.png,0,1,0.0,0.9937137961387634,1.0
1.0,0.00022714499149339984,0.00016877637130802148,0.0,1.640812129133362e-05,-9.125752874614146e-05,2.782619607433201e-05,0.0,2044.png,0,1,0.0,0.9905995726585388,1.0
1.0,0.0005299071661842847,0.00039381153305204086,0.0,3.2816831695647863e-05,-0.00018251505749225516,5.565423214037857e-05,0.0,2044.png,0,1,0.0,0.9880824089050293,1.0
1.0,9.230627221118448e-05,6.858102916490472e-05,0.0,1.640812129133362e-05,-9.125752874614146e-05,2.782619607433201e-05,0.0,2044.png,0,1,0.0,0.7564965486526489,1.0
1.0,0.0004708250250447521,0.0003498908074928142,0.0,3.2816831695647863e-05,-0.00018251505749225516,5.565423214037857e-05,0.0,2044.png,0,1,0.0,0.9880499243736267,1.0
1.0,0.0007144600867342588,0.0005310256245290024,0.0,4.922613124458408e-05,-0.00027377258623836886,8.348410838077136e-05,0.0,2044.png,0,1,0.0,0.9847579002380371,1.0
1.0,0.00026032601017877965,0.0001934348970209776,0.0,3.2816831695647863e-05,-0.00018251505749225516,5.565423214037857e-05,0.0,2044.png,0,1,0.0,0.9904436469078064,1.0
1.0,0.0005797137166820288,0.00043083938989033066,0.0,4.922613124458408e-05,-0.00027377258623836886,8.348410838077136e-05,0.0,2044.png,0,1,0.0,0.9878318905830383,1.0
1.0,0.0008990130072842328,0.0006682706009514261,0.0,7.384118528375172e-05,-0.0004106588793575672,0.0001252323734673988,0.0,2044.png,0,1,0.0,0.9826726913452148,1.0
1.0,0.0,0.0,0.0,2.0542722933059032e-05,-0.00010289124395518323,3.4193789328673674e-05,0.0,2248.png,0,1,0.0,0.9873945713043213,1.0
1.0,0.00012891674331816372,9.887800985813877e-05,0.0,4.108637968980311e-05,-0.00020578248791031095,6.839041478623464e-05,0.0,2248.png,0,1,0.0,0.9819542169570923,1.0
1.0,0.00025777943915977763,0.00019773034545211843,0.0,6.163097033418108e-05,-0.00030867373186543867,0.00010258987672573383,0.0,2248.png,0,1,0.0,0.974284827709198,1.0
1.0,0.00036259025563606384,0.00027814379244139875,0.0,7.190361588405025e-05,-0.00036011935384300253,0.00011969067148642765,0.0,2248.png,0,1,0.0,0.9775522947311401,1.0
1.0,0.0011439441862804989,0.0008779470223881647,0.0,0.00014381867305990337,-0.0007202387076860051,0.00023941609636179972,0.0,2248.png,0,1,0.0,0.9605635404586792,1.0
1.0,0.001586748096004953,0.0012181216071238954,0.0,0.00019519357742803223,-0.0009774668175738244,0.00032495554295752793,0.0,2248.png,0,1,0.0,0.9371672868728638,1.0
0.0,0.0004931448777487635,0.00032695883694178196,0.0,6.931429275436329e-06,-5.61025554714073e-05,1.187750323183856e-05,0.0,3249.png,0,1,0.0,1.0,1.0
0.0,0.0004931448777487635,0.00032695883694178196,0.0,6.931429275436329e-06,-5.61025554714073e-05,1.187750323183856e-05,0.0,3249.png,0,1,0.0,1.0,1.0
0.0,0.0004931448777487635,0.00032695883694178196,0.0,6.931429275436329e-06,-5.61025554714073e-05,1.187750323183856e-05,0.0,3249.png,0,1,0.0,1.0,1.0
0.0,0.00016957800027872505,0.00011241057020053291,0.0,1.3862963036737064e-05,-0.00011220511094280072,2.3755337922759523e-05,0.0,3249.png,0,1,0.0,1.0,1.0
0.0,0.0003421037596805232,0.00022679769096864422,0.0,2.7726344025924554e-05,-0.00022441022188560145,4.751200173724879e-05,0.0,3249.png,0,1,0.0,1.0,1.0
0.0,0.0004283363486762837,0.0002839796869743838,0.0,3.465819125869629e-05,-0.00028051277735700875,5.9390830888572665e-05,0.0,3249.png,0,1,0.0,1.0,1.0
0.0,-6.761236557556449e-05,-4.481304648343287e-05,0.0,3.119225458059205e-05,-0.00025246149962131204,5.3451374874446955e-05,0.0,3249.png,0,1,0.0,1.0,1.0
0.0,4.6411354995723464e-05,3.076317058209321e-05,0.0,4.852219921214207e-05,-0.00039271788829980947,8.314948374876785e-05,0.0,3249.png,0,1,0.0,1.0,1.0
0.0,0.0003943956331189935,0.0002614724617815978,0.0,6.93189948979267e-05,-0.0005610255547140175,0.00011878994964087397,0.0,3249.png,0,1,0.0,1.0,1.0
0.0,0.0001634457045773252,0.00010834518599495135,0.0,2.7726344025924554e-05,-0.00022441022188560145,4.751200173724879e-05,0.0,3249.png,0,1,0.0,1.0,1.0
0.0,0.0002496790182676678,0.0001655158993248418,0.0,3.465819125869629e-05,-0.00028051277735700875,5.9390830888572665e-05,0.0,3249.png,0,1,0.0,1.0,1.0
0.0,0.00043123825327501253,0.00028590407792619676,0.0,6.93189948979267e-05,-0.0005610255547140175,0.00011878994964087397,0.0,3249.png,0,1,0.0,1.0,1.0
1.0,-0.00010738488075479058,-7.117238741852216e-05,0.0,7.97177454480158e-05,-0.0006451793879211215,0.00013661130165931734,0.0,3249.png,0,1,0.0,1.0,1.0
1.0,0.0002927163028528801,0.00019405075772641056,0.0,0.00013518171997872752,-0.0010939998316923383,0.0002316711145485817,0.0,3249.png,0,1,0.0,1.0,1.0
1.0,0.0009842616009027028,0.0006527575964599963,0.0,0.00019411952307568647,-0.0015708715531992518,0.00033269542748026737,0.0,3249.png,0,1,0.0,1.0,1.0
1.0,0.0007494362714435265,0.0006501753057751025,0.0,5.5530413297977255e-05,-0.00022188938814002301,9.504077647060072e-05,0.0,3269.png,0,1,0.0,0.9999977350234985,1.0
1.0,0.0009807905048437315,0.000851016952474748,0.0,8.329813665897134e-05,-0.00033283408221002064,0.00014256913435961582,0.0,3269.png,0,1,0.0,0.999996542930603,1.0
1.0,0.001842645855625824,0.0015997441162962645,0.0,0.0001388386175658063,-0.0005547234703500298,0.00023764179390062257,0.0,3269.png,0,1,0.0,0.9999935626983643,1.0
1.0,0.0009574242091116014,0.0008307295847125307,-1.0,0.00011106753803091785,-0.00044377877628003215,0.00019010280653908307,0.0,3269.png,0,1,0.0,0.9999979734420776,1.0
1.0,0.0010436306523141092,0.0009055798841137164,-1.0,0.0001388386175658063,-0.0005547234703500298,0.00023764179390062257,0.0,3269.png,0,1,0.0,0.9999972581863403,1.0
1.0,0.0018503041221152872,0.00160640096310527,-1.0,0.00023605061366738234,-0.0009430298995950631,0.0004040701195974217,0.0,3269.png,0,1,0.0,0.9999957084655762,1.0
1.0,0.0013295988977229944,0.0011539378728297467,-1.0,0.00012495286801850192,-0.000499251123315031,0.0002138716357663606,0.0,3269.png,0,1,0.0,0.9999972581863403,1.0
1.0,0.0017329298155159822,0.001504382279323313,-1.0,0.00019438581173281122,-0.0007766128584900528,0.00033273571773595467,0.0,3269.png,0,1,0.0,0.9999959468841553,1.0
1.0,0.002421603125431604,0.0021031846745329097,-1.0,0.00029160955896923024,-0.0011649192877350723,0.0004992012731177553,0.0,3269.png,0,1,0.0,0.9999936819076538,1.0
1.0,0.0006713649420522216,0.0005824143747014676,0.0,0.00012495286801850192,-0.000499251123315031,0.0002138716357663606,0.0,3269.png,0,1,0.0,0.9999639987945557,1.0
1.0,0.0008164353779758216,0.0007083318117806492,0.0,0.00019438581173281122,-0.0007766128584900528,0.00033273571773595467,0.0,3269.png,0,1,0.0,0.9999464750289917,1.0
1.0,0.0011691825419132273,0.0010146077888070204,0.0,0.00027771919300934034,-0.0011094469407000734,0.0004754164896488833,0.0,3269.png,0,1,0.0,0.9999185800552368,1.0
1.0,0.0005727590820311379,0.0004968407416676701,0.0,5.5530413297977255e-05,-0.00022188938814002301,9.504077647060072e-05,0.0,3269.png,0,1,0.0,0.8956148624420166,1.0
1.0,0.0021871139871976197,0.001899234981824871,0.0,0.0003332831756531762,-0.0013313363288400826,0.0005705636054418317,0.0,3269.png,0,1,0.0,0.9999446868896484,1.0
1.0,0.00336402783589429,0.0029235062982615467,0.0,0.0005278100233876426,-0.0021079491873301215,0.0009037462107028826,0.0,3269.png,0,1,0.0,0.9998979568481445,1.0
0.0,0.00010862737982980653,9.496436180805867e-05,0.0,4.6934010910382185e-05,-0.00019692792437966955,8.172925264127162e-05,0.0,3354.png,0,1,0.0,1.0,1.0
0.0,0.0003257440757751251,0.00028481327226115294,0.0,9.387276802341749e-05,-0.0003938558487593391,0.0001634739302618371,0.0,3354.png,0,1,0.0,1.0,1.0
0.0,0.00043423345037063577,0.0003796978432628606,0.0,0.00011734392663087512,-0.0004923198109491878,0.00020435205480406893,0.0,3354.png,0,1,0.0,1.0,1.0
1.0,0.00030251761042576764,0.0002645012254755552,0.0,0.0001408162720589745,-0.0005907837731390225,0.0002452340372288697,0.0,3354.png,0,1,0.0,1.0,1.0
1.0,0.0004393781828909704,0.0003841977532646479,0.0,0.00021124043016740313,-0.0008861756597085269,0.0003679031372614272,0.0,3354.png,0,1,0.0,1.0,1.0
1.0,0.001105181933431787,0.0009668105322306331,0.0,0.00030515592859670093,-0.0012800315084678937,0.0005315159808072512,0.0,3354.png,0,1,0.0,1.0,1.0
1.0,0.0005608696970019755,0.0004904708520179213,0.0,7.040279614656253e-05,-0.00029539188656949045,0.00012259966305627756,0.0,3354.png,0,1,0.0,1.0,1.0
1.0,0.000721041792221766,0.0006306053811658829,0.0,0.00010560819898020046,-0.00044308782985424955,0.00018391251033178513,0.0,3354.png,0,1,0.0,1.0,1.0
1.0,0.0016813621861109795,0.0014714125560537639,0.0,0.00015255288985882576,-0.000640015754233933,0.00026567647531794414,0.0,3354.png,0,1,0.0,1.0,1.0
1.0,0.0006409599866822879,0.0005605381165919021,0.0,4.6934010910382185e-05,-0.00019692792437966955,8.172925264127162e-05,0.0,3354.png,0,1,0.0,1.0,1.0
1.0,0.000932906199001382,0.0008160111212018872,0.0,0.0001290799509866547,-0.0005415517920440982,0.0002247925637469672,0.0,3354.png,0,1,0.0,1.0,1.0
1.0,0.0017164582508376602,0.0015021611112837618,0.0,0.00022297882856969764,-0.0009354076408034512,0.00038835136442783025,0.0,3354.png,0,1,0.0,1.0,1.0
1.0,0.0003799945078107325,0.00033225888028359796,0.0,0.0001290799509866547,-0.0005415517920440982,0.0002247925637469672,0.0,3354.png,0,1,0.0,1.0,1.0
1.0,0.0005401263926060329,0.0004723247112241036,0.0,0.00018776452373714392,-0.0007877116975186921,0.0003270095779113191,0.0,3354.png,0,1,0.0,1.0,1.0
1.0,0.0010769031461988487,0.0009420546910638983,0.0,0.0002699353903559132,-0.0011323355651831346,0.00047015392462945726,0.0,3354.png,0,1,0.0,1.0,1.0
0.0,0.0002973129786624229,0.0002599497478913415,0.0,2.3466412224948385e-05,-9.84639621898209e-05,4.0862698471144654e-05,0.0,3354.png,0,1,0.0,1.0,1.0
0.0,0.0002973129786624229,0.0002599497478913415,0.0,2.3466412224948385e-05,-9.84639621898209e-05,4.0862698471144654e-05,0.0,3354.png,0,1,0.0,1.0,1.0
0.0,0.0002973129786624229,0.0002599497478913415,0.0,2.3466412224948385e-05,-9.84639621898209e-05,4.0862698471144654e-05,0.0,3354.png,0,1,0.0,1.0,1.0
1.0,-0.00010329314997153949,-9.028841405878119e-05,0.0,2.3466412224948385e-05,-9.84639621898209e-05,4.0862698471144654e-05,0.0,3354.png,0,1,0.0,1.0,1.0
1.0,0.00019138077527258712,0.00016731829173638468,0.0,4.6934010910382185e-05,-0.00019692792437966955,8.172925264127162e-05,0.0,3354.png,0,1,0.0,1.0,1.0
1.0,0.00021720872867070362,0.00018990211550129477,0.0,4.6934010910382185e-05,-0.00019692792437966955,8.172925264127162e-05,0.0,3354.png,0,1,0.0,1.0,1.0
1.0,5.333099664939223e-06,4.6619905690326036e-06,0.0,4.6934010910382185e-05,-0.00019692792437966955,8.172925264127162e-05,0.0,3354.png,0,1,0.0,1.0,1.0
1.0,0.00016292380629501224,0.00014243656397006088,0.0,8.213763374931293e-05,-0.00034462386766442865,0.00014303631452616816,0.0,3354.png,0,1,0.0,1.0,1.0
1.0,0.00048077092183246295,0.00042040358744394046,0.0,0.00011734392663087512,-0.0004923198109491878,0.00020435205480406893,0.0,3354.png,0,1,0.0,1.0,1.0
1.0,0.000449131280320203,0.00037261294829993297,1.0,6.055436663665592e-05,-0.00019407426575236003,9.962304570376723e-05,0.0,3366.png,0,0,0.0,1.0,0.0
1.0,0.0005613735094017192,0.0004657661853749162,1.0,0.00010092848468923332,-0.00032345710958726903,0.00016605195979069176,0.0,3366.png,0,0,0.0,1.0,0.0
1.0,0.0005613735094017192,0.0004657661853749162,1.0,0.00014130623554975408,-0.00045283995342217803,0.00023249171720163275,0.0,3366.png,0,0,0.0,1.0,0.0
1.0,0.0005613735094017192,0.0004657661853749162,1.0,8.074097159260774e-05,-0.000258765687669818,0.00013283614749759476,0.0,3366.png,0,0,0.0,1.0,0.0
1.0,0.000785809283015193,0.0006520726595248827,1.0,0.00012111690598792801,-0.000388148531504727,0.00019927048291468186,0.0,3366.png,0,0,0.0,1.0,0.0
1.0,0.0005613735094017192,0.0004657661853749162,1.0,0.00016149647343610685,-0.0005175313753396291,0.0002657156629833901,0.0,3366.png,0,0,0.0,1.0,0.0
1.0,0.00020656272969121758,0.0001676618882161529,0.0,6.913158075971815e-05,-0.0003480227954931192,0.0001183647246042474,0.0,3392.png,0,1,0.0,0.10236423462629318,1.0
1.0,0.00068475181243427,0.0005559655839662558,0.0,0.00020742594353417854,-0.0010440683864793021,0.00035519304624875847,0.0,3392.png,0,1,0.0,0.13430015742778778,1.0
1.0,0.0011998845077160203,0.0009745334741007028,0.0,0.0002938810528724245,-0.0014790968808456872,0.0005032777317721671,0.0,3392.png,0,1,0.0,0.0726221576333046,1.0
1.0,0.0017841846928983718,0.0014496358650702423,0.0,0.00030252745810499526,-0.001522599730282348,0.0005180890356157875,0.0,3392.png,0,1,0.0,0.11416106671094894,1.0
1.0,0.0025596707731226354,0.0020807411773143825,0.0,0.0005100899796749436,-0.00256666811676165,0.0008737150743678423,0.0,3392.png,0,1,0.0,0.9907439351081848,1.0
1.0,0.0034813940002019206,0.002831669844117979,0.0,0.0007264006116513011,-0.003654239352677613,0.0012444750807114602,0.0,3392.png,0,1,0.0,0.9839162230491638,1.0
0.0,0.0010669924829333488,0.0007780890133831098,0.0,4.0832146032121486e-05,-0.0003122853038536044,7.184725594389096e-05,0.0,3460.png,0,1,0.0,0.9901536107063293,1.0
0.0,0.001493404726724601,0.0010893246187363703,0.0,5.7166004270192694e-05,-0.00043719942539505174,0.00010058945871704861,0.0,3460.png,0,1,0.0,0.9835007190704346,1.0
