mean_cut_gt_fg_frac,mean_cut_gt_gap_frac,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_component_count_mae,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,mean_threshold,meets_metric_gate,p10_threshold,passes_gate,risk,safe_useful,selected,selected_images
0.5880061427933768,0.39071726146194236,-7.297545715243288e-05,-6.372523301109947e-05,0.0425531914893617,-3.4634068982985096e-05,-0.0002035929583842813,-5.828106806804456e-05,-0.00012129443995398806,0.5,False,0.9739416979264692,False,39,8,47,47
0.5876996074912741,0.3956337258420592,3.2281300468123504e-05,6.818535521888664e-06,0.027777777777777776,-3.489151110999215e-05,-0.00026261276683762846,-6.293824357386096e-05,-0.0001712947949807364,0.6,False,0.0023403252034784076,False,60,13,72,72
0.5876996074912741,0.3956337258420592,3.2281300468123504e-05,6.818535521888664e-06,0.027777777777777776,-3.489151110999215e-05,-0.00026261276683762846,-6.293824357386096e-05,-0.0001712947949807364,0.6,False,0.0034134361456128115,False,60,13,72,72
0.5875263625263626,0.39557222902293326,3.233342897436601e-05,6.57563951433122e-06,0.028169014084507043,-3.500409738443899e-05,-0.0002637847159836964,-6.31643110017937e-05,-0.00017202997177062092,0.6,False,0.015343482616391858,False,59,13,71,71
0.5875263625263626,0.39557222902293326,3.233342897436601e-05,6.57563951433122e-06,0.028169014084507043,-3.500409738443899e-05,-0.0002637847159836964,-6.31643110017937e-05,-0.00017202997177062092,0.6,False,0.1,False,59,13,71,71
0.5887767391338821,0.3940804037232608,3.0425732626982292e-05,4.492775117368294e-06,0.02857142857142857,-3.474691453660179e-05,-0.000252394393402419,-6.275403400261876e-05,-0.00016468661689668097,0.6,False,0.2,False,58,13,70,70
0.5958604599908948,0.38674823566127914,2.045173001150438e-05,-2.9270189325564004e-06,0.028985507246376812,-3.607204023880878e-05,-0.0002510031296524601,-6.505200248452971e-05,-0.00016684748433402031,0.6,False,0.3,False,57,13,69,69
0.5899172314613491,0.3924357097151215,6.896924295174044e-05,3.908785162176223e-05,0.029411764705882353,-2.783271252802892e-05,-0.00025469435214734923,-5.074638843427759e-05,-0.00015302045695340694,0.6,False,0.4,False,56,13,68,68
0.5889998049088958,0.392818376909286,7.026940282823027e-05,4.03738070660103e-05,0.030303030303030304,-2.704595250390903e-05,-0.0002497298663923052,-5.013901712745893e-05,-0.0001521959263019793,0.6,False,0.5,False,54,13,66,66
0.5948192432567433,0.3864307567432568,4.4238527268520775e-05,1.862655471584541e-05,0.03125,-2.9461080546020965e-05,-0.00024034196644612,-5.4294788861741425e-05,-0.00015017855722745423,0.6,False,0.6,False,52,13,64,64
0.5948192432567433,0.3864307567432568,4.4238527268520775e-05,1.862655471584541e-05,0.03125,-2.9461080546020965e-05,-0.00024034196644612,-5.4294788861741425e-05,-0.00015017855722745423,0.6,False,0.7,False,52,13,64,64
0.5948192432567433,0.3864307567432568,4.4238527268520775e-05,1.862655471584541e-05,0.03125,-2.9461080546020965e-05,-0.00024034196644612,-5.4294788861741425e-05,-0.00015017855722745423,0.6,False,0.740569288807517,False,52,13,64,64
0.5978779285230899,0.3827672327672328,-2.315250476446887e-05,-2.7328339898804516e-05,0.03225806451612903,-4.3888097632308146e-05,-0.00020836825266708976,-7.390250801341294e-05,-0.00015328645819688165,0.6,False,0.8,False,51,12,62,62
0.5824232371402182,0.3949352534258195,-7.364614734582795e-05,-6.556545596280853e-05,0.03773584905660377,-3.437743383248514e-05,-0.00020651839255489936,-5.75476267459471e-05,-0.00012769004669044921,0.6,False,0.9242019609306937,False,44,10,53,53
0.5793120145160962,0.40027982221859776,-6.505187998822592e-05,-5.793224262368848e-05,0.04081632653061224,-3.235935549134152e-05,-0.0002088985411499637,-5.447680819312412e-05,-0.00012110560415902217,0.6,False,0.9651279892724264,False,40,9,49,49
0.5880061427933768,0.39071726146194236,-7.297545715243288e-05,-6.372523301109947e-05,0.0425531914893617,-3.4634068982985096e-05,-0.0002035929583842813,-5.828106806804456e-05,-0.00012129443995398806,0.6,False,0.9739416979264692,False,39,8,47,47
0.5924855303426733,0.39037161251446967,7.102481533128036e-05,3.93921625198224e-05,0.02857142857142857,-3.230429762089664e-05,-0.00026026202761721823,-5.981063407223343e-05,-0.00015944462823094569,0.7,False,0.0023403252034784076,False,57,14,70,70
0.5924855303426733,0.39037161251446967,7.102481533128036e-05,3.93921625198224e-05,0.02857142857142857,-3.230429762089664e-05,-0.00026026202761721823,-5.981063407223343e-05,-0.00015944462823094569,0.7,False,0.0034134361456128115,False,57,14,70,70
0.5923766249853207,0.3902320706668533,7.163995502412636e-05,3.9614307598972474e-05,0.028985507246376812,-3.2382651417949255e-05,-0.00026143387761939815,-5.9997926505300054e-05,-0.00016002937294590236,0.7,False,0.015343482616391858,False,56,14,69,69
0.5923766249853207,0.3902320706668533,7.163995502412636e-05,3.9614307598972474e-05,0.028985507246376812,-3.2382651417949255e-05,-0.00026143387761939815,-5.9997926505300054e-05,-0.00016002937294590236,0.7,False,0.1,False,56,14,69,69
0.586382163588046,0.39597077758842464,7.973150584606026e-05,4.5251251934483926e-05,0.029411764705882353,-3.0057048023062652e-05,-0.00026527849346674227,-5.6145995511245425e-05,-0.00015733996957973165,0.7,False,0.2,False,55,14,68,68
0.586382163588046,0.39597077758842464,7.973150584606026e-05,4.5251251934483926e-05,0.029411764705882353,-3.0057048023062652e-05,-0.00026527849346674227,-5.6145995511245425e-05,-0.00015733996957973165,0.7,False,0.3,False,55,14,68,68
0.5802087630445839,0.40188078919422204,8.400425263989437e-05,4.8621065342058195e-05,0.029850746268656716,-2.5247358182704275e-05,-0.00026923787396624586,-4.7830780483107615e-05,-0.00014992434531239753,0.7,False,0.4,False,54,14,67,67
0.5889998049088958,0.392818376909286,7.026940282823027e-05,4.03738070660103e-05,0.030303030303030304,-2.704595250390903e-05,-0.0002497298663923052,-5.013901712745893e-05,-0.0001521959263019793,0.7,False,0.5,False,54,13,66,66
0.5948192432567433,0.3864307567432568,4.4238527268520775e-05,1.862655471584541e-05,0.03125,-2.9461080546020965e-05,-0.00024034196644612,-5.4294788861741425e-05,-0.00015017855722745423,0.7,False,0.6,False,52,13,64,64
0.5948192432567433,0.3864307567432568,4.4238527268520775e-05,1.862655471584541e-05,0.03125,-2.9461080546020965e-05,-0.00024034196644612,-5.4294788861741425e-05,-0.00015017855722745423,0.7,False,0.7,False,52,13,64,64
0.5948192432567433,0.3864307567432568,4.4238527268520775e-05,1.862655471584541e-05,0.03125,-2.9461080546020965e-05,-0.00024034196644612,-5.4294788861741425e-05,-0.00015017855722745423,0.7,False,0.740569288807517,False,52,13,64,64
0.5978779285230899,0.3827672327672328,-2.315250476446887e-05,-2.7328339898804516e-05,0.03225806451612903,-4.3888097632308146e-05,-0.00020836825266708976,-7.390250801341294e-05,-0.00015328645819688165,0.7,False,0.8,False,51,12,62,62
0.5824232371402182,0.3949352534258195,-7.364614734582795e-05,-6.556545596280853e-05,0.03773584905660377,-3.437743383248514e-05,-0.00020651839255489936,-5.75476267459471e-05,-0.00012769004669044921,0.7,False,0.9242019609306937,False,44,10,53,53
0.5793120145160962,0.40027982221859776,-6.505187998822592e-05,-5.793224262368848e-05,0.04081632653061224,-3.235935549134152e-05,-0.0002088985411499637,-5.447680819312412e-05,-0.00012110560415902217,0.7,False,0.9651279892724264,False,40,9,49,49
0.5880061427933768,0.39071726146194236,-7.297545715243288e-05,-6.372523301109947e-05,0.0425531914893617,-3.4634068982985096e-05,-0.0002035929583842813,-5.828106806804456e-05,-0.00012129443995398806,0.7,False,0.9739416979264692,False,39,8,47,47
0.5889998049088958,0.392818376909286,7.026940282823027e-05,4.03738070660103e-05,0.030303030303030304,-2.704595250390903e-05,-0.0002497298663923052,-5.013901712745893e-05,-0.0001521959263019793,0.8,False,0.0023403252034784076,False,54,13,66,66
0.5889998049088958,0.392818376909286,7.026940282823027e-05,4.03738070660103e-05,0.030303030303030304,-2.704595250390903e-05,-0.0002497298663923052,-5.013901712745893e-05,-0.0001521959263019793,0.8,False,0.0034134361456128115,False,54,13,66,66
0.5889998049088958,0.392818376909286,7.026940282823027e-05,4.03738070660103e-05,0.030303030303030304,-2.704595250390903e-05,-0.0002497298663923052,-5.013901712745893e-05,-0.0001521959263019793,0.8,False,0.015343482616391858,False,54,13,66,66
0.5889998049088958,0.392818376909286,7.026940282823027e-05,4.03738070660103e-05,0.030303030303030304,-2.704595250390903e-05,-0.0002497298663923052,-5.013901712745893e-05,-0.0001521959263019793,0.8,False,0.1,False,54,13,66,66
0.5889998049088958,0.392818376909286,7.026940282823027e-05,4.03738070660103e-05,0.030303030303030304,-2.704595250390903e-05,-0.0002497298663923052,-5.013901712745893e-05,-0.0001521959263019793,0.8,False,0.2,False,54,13,66,66
0.5889998049088958,0.392818376909286,7.026940282823027e-05,4.03738070660103e-05,0.030303030303030304,-2.704595250390903e-05,-0.0002497298663923052,-5.013901712745893e-05,-0.0001521959263019793,0.8,False,0.3,False,54,13,66,66
0.5889998049088958,0.392818376909286,7.026940282823027e-05,4.03738070660103e-05,0.030303030303030304,-2.704595250390903e-05,-0.0002497298663923052,-5.013901712745893e-05,-0.0001521959263019793,0.8,False,0.4,False,54,13,66,66
0.5889998049088958,0.392818376909286,7.026940282823027e-05,4.03738070660103e-05,0.030303030303030304,-2.704595250390903e-05,-0.0002497298663923052,-5.013901712745893e-05,-0.0001521959263019793,0.8,False,0.5,False,54,13,66,66
0.5948192432567433,0.3864307567432568,4.4238527268520775e-05,1.862655471584541e-05,0.03125,-2.9461080546020965e-05,-0.00024034196644612,-5.4294788861741425e-05,-0.00015017855722745423,0.8,False,0.6,False,52,13,64,64
0.5948192432567433,0.3864307567432568,4.4238527268520775e-05,1.862655471584541e-05,0.03125,-2.9461080546020965e-05,-0.00024034196644612,-5.4294788861741425e-05,-0.00015017855722745423,0.8,False,0.7,False,52,13,64,64
0.5948192432567433,0.3864307567432568,4.4238527268520775e-05,1.862655471584541e-05,0.03125,-2.9461080546020965e-05,-0.00024034196644612,-5.4294788861741425e-05,-0.00015017855722745423,0.8,False,0.740569288807517,False,52,13,64,64
0.5978779285230899,0.3827672327672328,-2.315250476446887e-05,-2.7328339898804516e-05,0.03225806451612903,-4.3888097632308146e-05,-0.00020836825266708976,-7.390250801341294e-05,-0.00015328645819688165,0.8,False,0.8,False,51,12,62,62
0.5824232371402182,0.3949352534258195,-7.364614734582795e-05,-6.556545596280853e-05,0.03773584905660377,-3.437743383248514e-05,-0.00020651839255489936,-5.75476267459471e-05,-0.00012769004669044921,0.8,False,0.9242019609306937,False,44,10,53,53
0.5793120145160962,0.40027982221859776,-6.505187998822592e-05,-5.793224262368848e-05,0.04081632653061224,-3.235935549134152e-05,-0.0002088985411499637,-5.447680819312412e-05,-0.00012110560415902217,0.8,False,0.9651279892724264,False,40,9,49,49
0.5880061427933768,0.39071726146194236,-7.297545715243288e-05,-6.372523301109947e-05,0.0425531914893617,-3.4634068982985096e-05,-0.0002035929583842813,-5.828106806804456e-05,-0.00012129443995398806,0.8,False,0.9739416979264692,False,39,8,47,47
0.5889998049088958,0.392818376909286,7.026940282823027e-05,4.03738070660103e-05,0.030303030303030304,-2.704595250390903e-05,-0.0002497298663923052,-5.013901712745893e-05,-0.0001521959263019793,0.85,False,0.0023403252034784076,False,54,13,66,66
0.5889998049088958,0.392818376909286,7.026940282823027e-05,4.03738070660103e-05,0.030303030303030304,-2.704595250390903e-05,-0.0002497298663923052,-5.013901712745893e-05,-0.0001521959263019793,0.85,False,0.0034134361456128115,False,54,13,66,66
0.5889998049088958,0.392818376909286,7.026940282823027e-05,4.03738070660103e-05,0.030303030303030304,-2.704595250390903e-05,-0.0002497298663923052,-5.013901712745893e-05,-0.0001521959263019793,0.85,False,0.015343482616391858,False,54,13,66,66
0.5889998049088958,0.392818376909286,7.026940282823027e-05,4.03738070660103e-05,0.030303030303030304,-2.704595250390903e-05,-0.0002497298663923052,-5.013901712745893e-05,-0.0001521959263019793,0.85,False,0.1,False,54,13,66,66
