accepted,accepted_images,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,precision_useful,risk,risk_rate,risk_threshold,useful,useful_threshold
18,18,-0.00027132494882685067,-0.00024703116837044046,-3.105280232832778e-05,-0.0005012216210689127,-6.068440242730356e-05,-0.0003254034638683407,0.3333333333333333,11,0.6111111111111112,0.35,6,0.45
22,22,-0.00043386003803645967,-0.0003730523055410558,-8.028228781806959e-05,-0.0004150916508758321,-0.00014361683664315672,-0.00036615499135523764,0.2727272727272727,15,0.6818181818181818,0.4,6,0.45
27,27,-0.0003511206356086306,-0.0003206578603120936,-9.986111102847598e-05,-0.0005565811699400396,-0.0001778182792382584,-0.0004013759606209656,0.2222222222222222,19,0.7037037037037037,0.45,6,0.45
28,28,-0.00035312166149799914,-0.0003193255059732561,-0.00012779099660191275,-0.0005367032710136096,-0.00022536183442121597,-0.0004442635759000779,0.21428571428571427,20,0.7142857142857143,0.5,6,0.45
31,31,-0.0005220032596086843,-0.0004386159435927632,-0.00016615342352742322,-0.000491668625958293,-0.0002801945648433,-0.0004849739715836752,0.1935483870967742,23,0.7419354838709677,0.55,6,0.45
34,34,-0.0004416814041506159,-0.00037450714926410417,-0.0001637598888991849,-0.0004858618152043011,-0.000276722936804427,-0.0004779781336248822,0.20588235294117646,25,0.7352941176470589,0.6,7,0.45
34,34,-0.0004416814041506159,-0.00037450714926410417,-0.0001637598888991849,-0.0004858618152043011,-0.000276722936804427,-0.0004779781336248822,0.20588235294117646,25,0.7352941176470589,0.65,7,0.45
34,34,-0.0004416814041506159,-0.00037450714926410417,-0.0001637598888991849,-0.0004858618152043011,-0.000276722936804427,-0.0004779781336248822,0.20588235294117646,25,0.7352941176470589,0.7,7,0.45
34,34,-0.0004416814041506159,-0.00037450714926410417,-0.0001637598888991849,-0.0004858618152043011,-0.000276722936804427,-0.0004779781336248822,0.20588235294117646,25,0.7352941176470589,0.75,7,0.45
35,35,-0.00044083596329378577,-0.00037420718601970896,-0.00016198945954919123,-0.0004963480051932859,-0.0002738063708139449,-0.00048107610362981836,0.2,26,0.7428571428571429,0.8,7,0.45
1,1,-0.00013038512094937227,-0.00011208973469029049,0.00025320573528397894,-0.0005530973451327303,0.0004242936821069465,0.0,0.0,1,1.0,0.1,0,0.5
3,3,0.000132858638743479,8.136152890661497e-05,0.0002950853365698188,-0.0005846293176407872,0.00044929497040691047,-5.7523332901913506e-05,0.3333333333333333,2,0.6666666666666666,0.15,1,0.5
9,9,4.152317515355842e-05,-5.799038361848425e-06,0.0001270093096732181,-0.0006560746466941561,0.00019853853014696455,-0.00015768053354424537,0.3333333333333333,5,0.5555555555555556,0.2,3,0.5
12,12,-6.0977638648781106e-05,-7.252752432839599e-05,4.6742183131609494e-05,-0.0005980728980358631,6.467504029225579e-05,-0.0002531955189637077,0.3333333333333333,7,0.5833333333333334,0.25,4,0.5
15,15,-0.0003667539960718706,-0.0002998177982325101,-8.179096920894283e-06,-0.0005526661160820979,-2.0929910517430982e-05,-0.0003188676117687065,0.3333333333333333,9,0.6,0.3,5,0.5
18,18,-0.00027132494882685067,-0.00024703116837044046,-3.105280232832778e-05,-0.0005012216210689127,-6.068440242730356e-05,-0.0003254034638683407,0.3333333333333333,11,0.6111111111111112,0.35,6,0.5
21,21,-0.00037127438595683474,-0.0003361059184448776,-7.328192810640566e-05,-0.00042961853234478234,-0.0001325981642364442,-0.000363593510736845,0.2857142857142857,14,0.6666666666666666,0.4,6,0.5
25,25,-0.0004439574655197254,-0.00038107727379066425,-0.00010890793163655488,-0.00042768622877366964,-0.00018839459624674147,-0.00041668819409698357,0.24,18,0.72,0.45,6,0.5
25,25,-0.0004439574655197254,-0.00038107727379066425,-0.00010890793163655488,-0.00042768622877366964,-0.00018839459624674147,-0.00041668819409698357,0.24,18,0.72,0.5,6,0.5
27,27,-0.0005737385250602438,-0.00046572740504995254,-0.00015106908958983922,-0.0004026265526965419,-0.0002479077850373108,-0.0004664098851661944,0.2222222222222222,20,0.7407407407407407,0.55,6,0.5
