rows,imgs,safe,risk,dice,iou,recall,biou,bf1,gap,fg,gtgap,min_comp_area,min_distp,max_rank,min_contacts,min_channel,max_mean_dist,max_area,passes
20,20,8,11,-1.1742918040352485e-05,-2.1488862533454228e-05,-8.955355206127999e-05,0.00010273715668304908,0.00013990233396595967,-0.00017177448797400406,0.475,0.4375,6000,6,12,2,0.1,2.0,32,False
20,20,8,11,-1.1742918040352485e-05,-2.1488862533454228e-05,-8.955355206127999e-05,0.00010273715668304908,0.00013990233396595967,-0.00017177448797400406,0.475,0.4375,6000,6,12,2,0.1,2.0,48,False
20,20,8,11,-1.1742918040352485e-05,-2.1488862533454228e-05,-8.955355206127999e-05,0.00010273715668304908,0.00013990233396595967,-0.00017177448797400406,0.475,0.4375,6000,6,12,2,0.2,1.55,16,False
20,20,8,11,-1.1742918040352485e-05,-2.1488862533454228e-05,-8.955355206127999e-05,0.00010273715668304908,0.00013990233396595967,-0.00017177448797400406,0.475,0.4375,6000,6,12,2,0.2,1.55,24,False
20,20,8,11,-1.1742918040352485e-05,-2.1488862533454228e-05,-8.955355206127999e-05,0.00010273715668304908,0.00013990233396595967,-0.00017177448797400406,0.475,0.4375,6000,6,12,2,0.2,1.55,32,False
20,20,8,11,-1.1742918040352485e-05,-2.1488862533454228e-05,-8.955355206127999e-05,0.00010273715668304908,0.00013990233396595967,-0.00017177448797400406,0.475,0.4375,6000,6,12,2,0.2,1.55,48,False
20,20,8,11,-1.1742918040352485e-05,-2.1488862533454228e-05,-8.955355206127999e-05,0.00010273715668304908,0.00013990233396595967,-0.00017177448797400406,0.475,0.4375,6000,6,12,2,0.2,1.75,16,False
20,20,8,11,-1.1742918040352485e-05,-2.1488862533454228e-05,-8.955355206127999e-05,0.00010273715668304908,0.00013990233396595967,-0.00017177448797400406,0.475,0.4375,6000,6,12,2,0.2,1.75,24,False
20,20,8,11,-1.1742918040352485e-05,-2.1488862533454228e-05,-8.955355206127999e-05,0.00010273715668304908,0.00013990233396595967,-0.00017177448797400406,0.475,0.4375,6000,6,12,2,0.2,1.75,32,False
20,20,8,11,-1.1742918040352485e-05,-2.1488862533454228e-05,-8.955355206127999e-05,0.00010273715668304908,0.00013990233396595967,-0.00017177448797400406,0.475,0.4375,6000,6,12,2,0.2,1.75,48,False
20,20,8,11,-1.1742918040352485e-05,-2.1488862533454228e-05,-8.955355206127999e-05,0.00010273715668304908,0.00013990233396595967,-0.00017177448797400406,0.475,0.4375,6000,6,12,2,0.2,2.0,16,False
20,20,8,11,-1.1742918040352485e-05,-2.1488862533454228e-05,-8.955355206127999e-05,0.00010273715668304908,0.00013990233396595967,-0.00017177448797400406,0.475,0.4375,6000,6,12,2,0.2,2.0,24,False
20,20,8,11,-1.1742918040352485e-05,-2.1488862533454228e-05,-8.955355206127999e-05,0.00010273715668304908,0.00013990233396595967,-0.00017177448797400406,0.475,0.4375,6000,6,12,2,0.2,2.0,32,False
20,20,8,11,-1.1742918040352485e-05,-2.1488862533454228e-05,-8.955355206127999e-05,0.00010273715668304908,0.00013990233396595967,-0.00017177448797400406,0.475,0.4375,6000,6,12,2,0.2,2.0,48,False
19,19,8,10,-5.359007421538592e-06,-1.1498632577372876e-05,-8.785840144445263e-05,8.07718770591583e-05,0.00010385539185532956,-0.00018383548107247797,0.4473684210526316,0.4567669172932331,6000,6,12,2,0.3,1.55,16,False
20,20,8,11,-2.754795529760381e-07,-2.9976558634092327e-06,-8.346548137222999e-05,7.580918777726125e-05,9.72146420251688e-05,-0.00017464370701885407,0.425,0.43392857142857144,6000,6,12,2,0.3,1.55,24,False
20,20,8,11,-2.754795529760381e-07,-2.9976558634092327e-06,-8.346548137222999e-05,7.580918777726125e-05,9.72146420251688e-05,-0.00017464370701885407,0.425,0.43392857142857144,6000,6,12,2,0.3,1.55,32,False
20,20,8,11,-2.754795529760381e-07,-2.9976558634092327e-06,-8.346548137222999e-05,7.580918777726125e-05,9.72146420251688e-05,-0.00017464370701885407,0.425,0.43392857142857144,6000,6,12,2,0.3,1.55,48,False
19,19,8,10,-5.359007421538592e-06,-1.1498632577372876e-05,-8.785840144445263e-05,8.07718770591583e-05,0.00010385539185532956,-0.00018383548107247797,0.4473684210526316,0.4567669172932331,6000,6,12,2,0.3,1.75,16,False
20,20,8,11,-2.754795529760381e-07,-2.9976558634092327e-06,-8.346548137222999e-05,7.580918777726125e-05,9.72146420251688e-05,-0.00017464370701885407,0.425,0.43392857142857144,6000,6,12,2,0.3,1.75,24,False
20,20,8,11,-2.754795529760381e-07,-2.9976558634092327e-06,-8.346548137222999e-05,7.580918777726125e-05,9.72146420251688e-05,-0.00017464370701885407,0.425,0.43392857142857144,6000,6,12,2,0.3,1.75,32,False
20,20,8,11,-2.754795529760381e-07,-2.9976558634092327e-06,-8.346548137222999e-05,7.580918777726125e-05,9.72146420251688e-05,-0.00017464370701885407,0.425,0.43392857142857144,6000,6,12,2,0.3,1.75,48,False
19,19,8,10,-5.359007421538592e-06,-1.1498632577372876e-05,-8.785840144445263e-05,8.07718770591583e-05,0.00010385539185532956,-0.00018383548107247797,0.4473684210526316,0.4567669172932331,6000,6,12,2,0.3,2.0,16,False
20,20,8,11,-2.754795529760381e-07,-2.9976558634092327e-06,-8.346548137222999e-05,7.580918777726125e-05,9.72146420251688e-05,-0.00017464370701885407,0.425,0.43392857142857144,6000,6,12,2,0.3,2.0,24,False
20,20,8,11,-2.754795529760381e-07,-2.9976558634092327e-06,-8.346548137222999e-05,7.580918777726125e-05,9.72146420251688e-05,-0.00017464370701885407,0.425,0.43392857142857144,6000,6,12,2,0.3,2.0,32,False
20,20,8,11,-2.754795529760381e-07,-2.9976558634092327e-06,-8.346548137222999e-05,7.580918777726125e-05,9.72146420251688e-05,-0.00017464370701885407,0.425,0.43392857142857144,6000,6,12,2,0.3,2.0,48,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.1,1.55,16,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.1,1.55,24,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.1,1.55,32,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.1,1.55,48,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.1,1.75,16,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.1,1.75,24,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.1,1.75,32,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.1,1.75,48,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.1,2.0,16,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.1,2.0,24,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.1,2.0,32,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.1,2.0,48,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.2,1.55,16,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.2,1.55,24,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.2,1.55,32,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.2,1.55,48,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.2,1.75,16,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.2,1.75,24,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.2,1.75,32,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.2,1.75,48,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.2,2.0,16,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.2,2.0,24,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.2,2.0,32,False
20,20,7,12,-1.584417609014038e-05,-2.8596832508693573e-05,-9.553481078394e-05,8.543229742554528e-05,0.00011709124777807939,-0.00016628621458481406,0.503125,0.409375,6000,6,12,3,0.2,2.0,48,False
19,19,7,11,-9.676121158157426e-06,-1.8980706235519553e-05,-9.415446325777895e-05,6.255623573547009e-05,7.984372218387663e-05,-0.00017805835118912006,0.4769736842105263,0.42716165413533835,6000,6,12,3,0.3,1.55,16,False
20,20,7,12,-4.37673760276393e-06,-1.0105625838648577e-05,-8.944674009488999e-05,5.850432851975746e-05,7.440355583728851e-05,-0.00016915543362966407,0.453125,0.40580357142857143,6000,6,12,3,0.3,1.55,24,False
20,20,7,12,-4.37673760276393e-06,-1.0105625838648577e-05,-8.944674009488999e-05,5.850432851975746e-05,7.440355583728851e-05,-0.00016915543362966407,0.453125,0.40580357142857143,6000,6,12,3,0.3,1.55,32,False
20,20,7,12,-4.37673760276393e-06,-1.0105625838648577e-05,-8.944674009488999e-05,5.850432851975746e-05,7.440355583728851e-05,-0.00016915543362966407,0.453125,0.40580357142857143,6000,6,12,3,0.3,1.55,48,False
19,19,7,11,-9.676121158157426e-06,-1.8980706235519553e-05,-9.415446325777895e-05,6.255623573547009e-05,7.984372218387663e-05,-0.00017805835118912006,0.4769736842105263,0.42716165413533835,6000,6,12,3,0.3,1.75,16,False
20,20,7,12,-4.37673760276393e-06,-1.0105625838648577e-05,-8.944674009488999e-05,5.850432851975746e-05,7.440355583728851e-05,-0.00016915543362966407,0.453125,0.40580357142857143,6000,6,12,3,0.3,1.75,24,False
20,20,7,12,-4.37673760276393e-06,-1.0105625838648577e-05,-8.944674009488999e-05,5.850432851975746e-05,7.440355583728851e-05,-0.00016915543362966407,0.453125,0.40580357142857143,6000,6,12,3,0.3,1.75,32,False
20,20,7,12,-4.37673760276393e-06,-1.0105625838648577e-05,-8.944674009488999e-05,5.850432851975746e-05,7.440355583728851e-05,-0.00016915543362966407,0.453125,0.40580357142857143,6000,6,12,3,0.3,1.75,48,False
19,19,7,11,-9.676121158157426e-06,-1.8980706235519553e-05,-9.415446325777895e-05,6.255623573547009e-05,7.984372218387663e-05,-0.00017805835118912006,0.4769736842105263,0.42716165413533835,6000,6,12,3,0.3,2.0,16,False
20,20,7,12,-4.37673760276393e-06,-1.0105625838648577e-05,-8.944674009488999e-05,5.850432851975746e-05,7.440355583728851e-05,-0.00016915543362966407,0.453125,0.40580357142857143,6000,6,12,3,0.3,2.0,24,False
20,20,7,12,-4.37673760276393e-06,-1.0105625838648577e-05,-8.944674009488999e-05,5.850432851975746e-05,7.440355583728851e-05,-0.00016915543362966407,0.453125,0.40580357142857143,6000,6,12,3,0.3,2.0,32,False
20,20,7,12,-4.37673760276393e-06,-1.0105625838648577e-05,-8.944674009488999e-05,5.850432851975746e-05,7.440355583728851e-05,-0.00016915543362966407,0.453125,0.40580357142857143,6000,6,12,3,0.3,2.0,48,False
15,15,4,11,-2.2509363780326765e-05,-3.93865074522763e-05,-0.00011533534617083334,-3.114859780094691e-05,-4.1450328697707444e-05,-0.0001531991885509854,0.5892857142857143,0.3392857142857143,6000,6,12,4,0.1,1.55,16,False
18,18,4,14,-3.8880662631466353e-05,-6.530286957736894e-05,-0.0001395437651114611,-8.369032756025479e-05,-0.00011476019890691654,-0.0001175025212199142,0.6199294532627866,0.2649911816578483,6000,6,12,4,0.1,1.55,24,False
19,19,4,15,-2.5157185719073387e-05,-4.141340955781793e-05,-0.00013684089611293413,2.2387523446342834e-05,6.516025023005401e-06,-0.00017015222299680293,0.5943191311612364,0.2966583124477861,6000,6,12,4,0.1,1.55,32,False
20,20,4,16,-5.0429785854974716e-05,-8.408560793165705e-05,-0.00017663356054529737,-0.00011783497963407431,-0.00017490735809432483,-0.00016387148576136159,0.6134668109668109,0.28296176046176047,6000,6,12,4,0.1,1.55,48,False
15,15,4,11,-2.2509363780326765e-05,-3.93865074522763e-05,-0.00011533534617083334,-3.114859780094691e-05,-4.1450328697707444e-05,-0.0001531991885509854,0.5892857142857143,0.3392857142857143,6000,6,12,4,0.1,1.75,16,False
20,20,4,16,-5.6279572121029725e-05,-9.523835722719204e-05,-0.0001682248988947,-0.00013429202828198932,-0.00017382474906414987,-0.00011650079654965779,0.6475198412698412,0.24890873015873013,6000,6,12,4,0.1,1.75,24,False
20,20,4,16,-5.6279572121029725e-05,-9.523835722719204e-05,-0.0001682248988947,-0.00013429202828198932,-0.00017382474906414987,-0.00011650079654965779,0.6475198412698412,0.24890873015873013,6000,6,12,4,0.1,1.75,32,False
20,20,4,16,-5.6279572121029725e-05,-9.523835722719204e-05,-0.0001682248988947,-0.00013429202828198932,-0.00017382474906414987,-0.00011650079654965779,0.6475198412698412,0.24890873015873013,6000,6,12,4,0.1,1.75,48,False
15,15,4,11,-2.2509363780326765e-05,-3.93865074522763e-05,-0.00011533534617083334,-3.114859780094691e-05,-4.1450328697707444e-05,-0.0001531991885509854,0.5892857142857143,0.3392857142857143,6000,6,12,4,0.1,2.0,16,False
20,20,4,16,-5.6279572121029725e-05,-9.523835722719204e-05,-0.0001682248988947,-0.00013429202828198932,-0.00017382474906414987,-0.00011650079654965779,0.6475198412698412,0.24890873015873013,6000,6,12,4,0.1,2.0,24,False
20,20,4,16,-5.6279572121029725e-05,-9.523835722719204e-05,-0.0001682248988947,-0.00013429202828198932,-0.00017382474906414987,-0.00011650079654965779,0.6475198412698412,0.24890873015873013,6000,6,12,4,0.1,2.0,32,False
20,20,4,16,-5.6279572121029725e-05,-9.523835722719204e-05,-0.0001682248988947,-0.00013429202828198932,-0.00017382474906414987,-0.00011650079654965779,0.6475198412698412,0.24890873015873013,6000,6,12,4,0.1,2.0,48,False
15,15,4,11,-2.2509363780326765e-05,-3.93865074522763e-05,-0.00011533534617083334,-3.114859780094691e-05,-4.1450328697707444e-05,-0.0001531991885509854,0.5892857142857143,0.3392857142857143,6000,6,12,4,0.2,1.55,16,False
18,18,4,14,-3.8880662631466353e-05,-6.530286957736894e-05,-0.0001395437651114611,-8.369032756025479e-05,-0.00011476019890691654,-0.0001175025212199142,0.6199294532627866,0.2649911816578483,6000,6,12,4,0.2,1.55,24,False
19,19,4,15,-2.5157185719073387e-05,-4.141340955781793e-05,-0.00013684089611293413,2.2387523446342834e-05,6.516025023005401e-06,-0.00017015222299680293,0.5943191311612364,0.2966583124477861,6000,6,12,4,0.2,1.55,32,False
20,20,4,16,-5.0429785854974716e-05,-8.408560793165705e-05,-0.00017663356054529737,-0.00011783497963407431,-0.00017490735809432483,-0.00016387148576136159,0.6134668109668109,0.28296176046176047,6000,6,12,4,0.2,1.55,48,False
15,15,4,11,-2.2509363780326765e-05,-3.93865074522763e-05,-0.00011533534617083334,-3.114859780094691e-05,-4.1450328697707444e-05,-0.0001531991885509854,0.5892857142857143,0.3392857142857143,6000,6,12,4,0.2,1.75,16,False
20,20,4,16,-5.6279572121029725e-05,-9.523835722719204e-05,-0.0001682248988947,-0.00013429202828198932,-0.00017382474906414987,-0.00011650079654965779,0.6475198412698412,0.24890873015873013,6000,6,12,4,0.2,1.75,24,False
20,20,4,16,-5.6279572121029725e-05,-9.523835722719204e-05,-0.0001682248988947,-0.00013429202828198932,-0.00017382474906414987,-0.00011650079654965779,0.6475198412698412,0.24890873015873013,6000,6,12,4,0.2,1.75,32,False
20,20,4,16,-5.6279572121029725e-05,-9.523835722719204e-05,-0.0001682248988947,-0.00013429202828198932,-0.00017382474906414987,-0.00011650079654965779,0.6475198412698412,0.24890873015873013,6000,6,12,4,0.2,1.75,48,False
15,15,4,11,-2.2509363780326765e-05,-3.93865074522763e-05,-0.00011533534617083334,-3.114859780094691e-05,-4.1450328697707444e-05,-0.0001531991885509854,0.5892857142857143,0.3392857142857143,6000,6,12,4,0.2,2.0,16,False
20,20,4,16,-5.6279572121029725e-05,-9.523835722719204e-05,-0.0001682248988947,-0.00013429202828198932,-0.00017382474906414987,-0.00011650079654965779,0.6475198412698412,0.24890873015873013,6000,6,12,4,0.2,2.0,24,False
20,20,4,16,-5.6279572121029725e-05,-9.523835722719204e-05,-0.0001682248988947,-0.00013429202828198932,-0.00017382474906414987,-0.00011650079654965779,0.6475198412698412,0.24890873015873013,6000,6,12,4,0.2,2.0,32,False
20,20,4,16,-5.6279572121029725e-05,-9.523835722719204e-05,-0.0001682248988947,-0.00013429202828198932,-0.00017382474906414987,-0.00011650079654965779,0.6475198412698412,0.24890873015873013,6000,6,12,4,0.2,2.0,48,False
14,14,4,10,-1.2998882157242965e-05,-2.467672081368889e-05,-0.00010312415789480714,-2.7924986414857052e-05,-3.6207417805357986e-05,-0.00016414198773319864,0.5599489795918368,0.3635204081632653,6000,6,12,4,0.3,1.55,16,False
17,17,4,13,-2.097573936206606e-05,-3.771574966723769e-05,-0.00011540995759387058,-9.807266070974007e-05,-0.0001358968445269881,-0.00013570233901711502,0.5812324929971989,0.2969187675070028,6000,6,12,4,0.3,1.55,24,False
19,19,4,15,-2.353339200930121e-05,-3.880773881462319e-05,-0.00013742163310678148,9.361289034704806e-06,-1.3131155236357758e-05,-0.00018025192727746082,0.5796992481203007,0.3112781954887218,6000,6,12,4,0.3,1.55,32,False
20,20,4,16,-4.888718183069114e-05,-8.161022072562204e-05,-0.00017718526068945237,-0.00013020990232513044,-0.00019357217934071988,-0.00017346620482798654,0.599577922077922,0.2968506493506494,6000,6,12,4,0.3,1.55,48,False
14,14,4,10,-1.2998882157242965e-05,-2.467672081368889e-05,-0.00010312415789480714,-2.7924986414857052e-05,-3.6207417805357986e-05,-0.00016414198773319864,0.5599489795918368,0.3635204081632653,6000,6,12,4,0.3,1.75,16,False
19,19,4,15,-4.117510969522752e-05,-7.213069665759163e-05,-0.00014814102552544736,-0.00014982367903267272,-0.00019584514515354198,-0.0001327321217013503,0.6143483709273183,0.2766290726817043,6000,6,12,4,0.3,1.75,24,False
20,20,4,16,-5.473696809674616e-05,-9.276297002115704e-05,-0.000168776599038855,-0.00014666695097304542,-0.00019248957031054484,-0.00012609551561628278,0.6336309523809524,0.262797619047619,6000,6,12,4,0.3,1.75,32,False
20,20,4,16,-5.473696809674616e-05,-9.276297002115704e-05,-0.000168776599038855,-0.00014666695097304542,-0.00019248957031054484,-0.00012609551561628278,0.6336309523809524,0.262797619047619,6000,6,12,4,0.3,1.75,48,False
14,14,4,10,-1.2998882157242965e-05,-2.467672081368889e-05,-0.00010312415789480714,-2.7924986414857052e-05,-3.6207417805357986e-05,-0.00016414198773319864,0.5599489795918368,0.3635204081632653,6000,6,12,4,0.3,2.0,16,False
