config_id,decision_pass,family,max_action_frac,max_cut_area,max_cut_fill,max_max_dist_in,max_mean_dist_in,max_ring_fg_frac,mean_cut_area,mean_cut_gt_fg_frac,mean_cut_gt_gap_frac,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_component_count_mae,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,min_bg_channel_proxy,min_border_contacts,min_cut_bg_frac_after,min_ring_bg_frac,min_seam_prob_p90,min_slenderness,risk,risk_rate,safe,safe_rate,selected,selected_images
562,0.0,any,0.25,16.0,0.05,3.0,2.25,0.8,9.142857142857142,0.5621336996336996,0.43786630036630036,1.4486458474920788e-05,-1.2740428422510933e-05,0.0,-4.128200018616817e-05,-0.00025156785073764023,-7.098362424957729e-05,-0.00015518079547112627,1.0,2.0,0.2,0.2,0.3,4.0,13,0.9285714285714286,1,0.07142857142857142,14,14
634,0.0,any,0.25,16.0,0.05,4.0,2.25,0.8,9.142857142857142,0.5621336996336996,0.43786630036630036,1.4486458474920788e-05,-1.2740428422510933e-05,0.0,-4.128200018616817e-05,-0.00025156785073764023,-7.098362424957729e-05,-0.00015518079547112627,1.0,2.0,0.2,0.2,0.3,4.0,13,0.9285714285714286,1,0.07142857142857142,14,14
5530,0.0,bg_seed,0.25,16.0,0.05,3.0,1.75,0.8,9.142857142857142,0.5621336996336996,0.43786630036630036,1.4486458474920788e-05,-1.2740428422510933e-05,0.0,-4.128200018616817e-05,-0.00025156785073764023,-7.098362424957729e-05,-0.00015518079547112627,1.0,2.0,0.2,0.2,0.3,4.0,13,0.9285714285714286,1,0.07142857142857142,14,14
5602,0.0,bg_seed,0.25,16.0,0.05,4.0,1.75,0.8,9.142857142857142,0.5621336996336996,0.43786630036630036,1.4486458474920788e-05,-1.2740428422510933e-05,0.0,-4.128200018616817e-05,-0.00025156785073764023,-7.098362424957729e-05,-0.00015518079547112627,1.0,2.0,0.2,0.2,0.3,4.0,13,0.9285714285714286,1,0.07142857142857142,14,14
5746,0.0,bg_seed,0.25,16.0,0.05,3.0,2.25,0.8,9.142857142857142,0.5621336996336996,0.43786630036630036,1.4486458474920788e-05,-1.2740428422510933e-05,0.0,-4.128200018616817e-05,-0.00025156785073764023,-7.098362424957729e-05,-0.00015518079547112627,1.0,2.0,0.2,0.2,0.3,4.0,13,0.9285714285714286,1,0.07142857142857142,14,14
5818,0.0,bg_seed,0.25,16.0,0.05,4.0,2.25,0.8,9.142857142857142,0.5621336996336996,0.43786630036630036,1.4486458474920788e-05,-1.2740428422510933e-05,0.0,-4.128200018616817e-05,-0.00025156785073764023,-7.098362424957729e-05,-0.00015518079547112627,1.0,2.0,0.2,0.2,0.3,4.0,13,0.9285714285714286,1,0.07142857142857142,14,14
700,0.0,any,0.25,16.0,0.05,2.0,1.25,0.8,9.285714285714286,0.5695360195360195,0.43046398046398054,-3.093772364043401e-06,-1.4484988519618467e-05,0.07142857142857142,-3.6169801479896914e-05,-0.00019029450008676324,-6.230478474436188e-05,-0.0001472892712221428,1.0,4.0,0.2,0.2,0.3,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
772,0.0,any,0.25,16.0,0.05,3.0,1.25,0.8,9.285714285714286,0.5695360195360195,0.43046398046398054,-3.093772364043401e-06,-1.4484988519618467e-05,0.07142857142857142,-3.6169801479896914e-05,-0.00019029450008676324,-6.230478474436188e-05,-0.0001472892712221428,1.0,4.0,0.2,0.2,0.3,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
844,0.0,any,0.25,16.0,0.05,4.0,1.25,0.8,9.285714285714286,0.5695360195360195,0.43046398046398054,-3.093772364043401e-06,-1.4484988519618467e-05,0.07142857142857142,-3.6169801479896914e-05,-0.00019029450008676324,-6.230478474436188e-05,-0.0001472892712221428,1.0,4.0,0.2,0.2,0.3,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
5884,0.0,bg_seed,0.25,16.0,0.05,2.0,1.25,0.8,9.285714285714286,0.5695360195360195,0.43046398046398054,-3.093772364043401e-06,-1.4484988519618467e-05,0.07142857142857142,-3.6169801479896914e-05,-0.00019029450008676324,-6.230478474436188e-05,-0.0001472892712221428,1.0,4.0,0.2,0.2,0.3,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
5956,0.0,bg_seed,0.25,16.0,0.05,3.0,1.25,0.8,9.285714285714286,0.5695360195360195,0.43046398046398054,-3.093772364043401e-06,-1.4484988519618467e-05,0.07142857142857142,-3.6169801479896914e-05,-0.00019029450008676324,-6.230478474436188e-05,-0.0001472892712221428,1.0,4.0,0.2,0.2,0.3,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
6028,0.0,bg_seed,0.25,16.0,0.05,4.0,1.25,0.8,9.285714285714286,0.5695360195360195,0.43046398046398054,-3.093772364043401e-06,-1.4484988519618467e-05,0.07142857142857142,-3.6169801479896914e-05,-0.00019029450008676324,-6.230478474436188e-05,-0.0001472892712221428,1.0,4.0,0.2,0.2,0.3,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
916,0.0,any,0.25,16.0,0.05,2.0,1.75,0.8,9.785714285714286,0.5701312576312576,0.4298687423687424,-1.3570401507599441e-05,-2.4327085417600154e-05,0.07142857142857142,-3.852189191675245e-05,-0.00020099900313914947,-6.62776434213197e-05,-0.0001562559656252246,1.0,4.0,0.2,0.2,0.3,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
988,0.0,any,0.25,16.0,0.05,3.0,1.75,0.8,9.785714285714286,0.5701312576312576,0.4298687423687424,-1.3570401507599441e-05,-2.4327085417600154e-05,0.07142857142857142,-3.852189191675245e-05,-0.00020099900313914947,-6.62776434213197e-05,-0.0001562559656252246,1.0,4.0,0.2,0.2,0.3,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
1060,0.0,any,0.25,16.0,0.05,4.0,1.75,0.8,9.785714285714286,0.5701312576312576,0.4298687423687424,-1.3570401507599441e-05,-2.4327085417600154e-05,0.07142857142857142,-3.852189191675245e-05,-0.00020099900313914947,-6.62776434213197e-05,-0.0001562559656252246,1.0,4.0,0.2,0.2,0.3,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
1132,0.0,any,0.25,16.0,0.05,2.0,2.25,0.8,9.785714285714286,0.5701312576312576,0.4298687423687424,-1.3570401507599441e-05,-2.4327085417600154e-05,0.07142857142857142,-3.852189191675245e-05,-0.00020099900313914947,-6.62776434213197e-05,-0.0001562559656252246,1.0,4.0,0.2,0.2,0.3,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
1204,0.0,any,0.25,16.0,0.05,3.0,2.25,0.8,9.785714285714286,0.5701312576312576,0.4298687423687424,-1.3570401507599441e-05,-2.4327085417600154e-05,0.07142857142857142,-3.852189191675245e-05,-0.00020099900313914947,-6.62776434213197e-05,-0.0001562559656252246,1.0,4.0,0.2,0.2,0.3,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
1276,0.0,any,0.25,16.0,0.05,4.0,2.25,0.8,9.785714285714286,0.5701312576312576,0.4298687423687424,-1.3570401507599441e-05,-2.4327085417600154e-05,0.07142857142857142,-3.852189191675245e-05,-0.00020099900313914947,-6.62776434213197e-05,-0.0001562559656252246,1.0,4.0,0.2,0.2,0.3,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
6100,0.0,bg_seed,0.25,16.0,0.05,2.0,1.75,0.8,9.785714285714286,0.5701312576312576,0.4298687423687424,-1.3570401507599441e-05,-2.4327085417600154e-05,0.07142857142857142,-3.852189191675245e-05,-0.00020099900313914947,-6.62776434213197e-05,-0.0001562559656252246,1.0,4.0,0.2,0.2,0.3,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
6172,0.0,bg_seed,0.25,16.0,0.05,3.0,1.75,0.8,9.785714285714286,0.5701312576312576,0.4298687423687424,-1.3570401507599441e-05,-2.4327085417600154e-05,0.07142857142857142,-3.852189191675245e-05,-0.00020099900313914947,-6.62776434213197e-05,-0.0001562559656252246,1.0,4.0,0.2,0.2,0.3,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
6244,0.0,bg_seed,0.25,16.0,0.05,4.0,1.75,0.8,9.785714285714286,0.5701312576312576,0.4298687423687424,-1.3570401507599441e-05,-2.4327085417600154e-05,0.07142857142857142,-3.852189191675245e-05,-0.00020099900313914947,-6.62776434213197e-05,-0.0001562559656252246,1.0,4.0,0.2,0.2,0.3,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
6316,0.0,bg_seed,0.25,16.0,0.05,2.0,2.25,0.8,9.785714285714286,0.5701312576312576,0.4298687423687424,-1.3570401507599441e-05,-2.4327085417600154e-05,0.07142857142857142,-3.852189191675245e-05,-0.00020099900313914947,-6.62776434213197e-05,-0.0001562559656252246,1.0,4.0,0.2,0.2,0.3,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
6388,0.0,bg_seed,0.25,16.0,0.05,3.0,2.25,0.8,9.785714285714286,0.5701312576312576,0.4298687423687424,-1.3570401507599441e-05,-2.4327085417600154e-05,0.07142857142857142,-3.852189191675245e-05,-0.00020099900313914947,-6.62776434213197e-05,-0.0001562559656252246,1.0,4.0,0.2,0.2,0.3,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
6460,0.0,bg_seed,0.25,16.0,0.05,4.0,2.25,0.8,9.785714285714286,0.5701312576312576,0.4298687423687424,-1.3570401507599441e-05,-2.4327085417600154e-05,0.07142857142857142,-3.852189191675245e-05,-0.00020099900313914947,-6.62776434213197e-05,-0.0001562559656252246,1.0,4.0,0.2,0.2,0.3,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
282,0.0,any,0.25,16.0,0.1,2.0,1.75,0.8,12.0,0.6101822780394208,0.3898177219605791,-2.3050609738559896e-05,-2.7058299148401926e-05,0.0,-5.630143784899978e-05,-0.00020706595334671538,-9.567425364753745e-05,-0.00019198182832274352,1.0,2.0,0.2,0.2,0.5,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
354,0.0,any,0.25,16.0,0.1,3.0,1.75,0.8,12.0,0.6101822780394208,0.3898177219605791,-2.3050609738559896e-05,-2.7058299148401926e-05,0.0,-5.630143784899978e-05,-0.00020706595334671538,-9.567425364753745e-05,-0.00019198182832274352,1.0,2.0,0.2,0.2,0.5,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
426,0.0,any,0.25,16.0,0.1,4.0,1.75,0.8,12.0,0.6101822780394208,0.3898177219605791,-2.3050609738559896e-05,-2.7058299148401926e-05,0.0,-5.630143784899978e-05,-0.00020706595334671538,-9.567425364753745e-05,-0.00019198182832274352,1.0,2.0,0.2,0.2,0.5,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
498,0.0,any,0.25,16.0,0.1,2.0,2.25,0.8,12.0,0.6101822780394208,0.3898177219605791,-2.3050609738559896e-05,-2.7058299148401926e-05,0.0,-5.630143784899978e-05,-0.00020706595334671538,-9.567425364753745e-05,-0.00019198182832274352,1.0,2.0,0.2,0.2,0.5,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
570,0.0,any,0.25,16.0,0.1,3.0,2.25,0.8,12.0,0.6101822780394208,0.3898177219605791,-2.3050609738559896e-05,-2.7058299148401926e-05,0.0,-5.630143784899978e-05,-0.00020706595334671538,-9.567425364753745e-05,-0.00019198182832274352,1.0,2.0,0.2,0.2,0.5,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
642,0.0,any,0.25,16.0,0.1,4.0,2.25,0.8,12.0,0.6101822780394208,0.3898177219605791,-2.3050609738559896e-05,-2.7058299148401926e-05,0.0,-5.630143784899978e-05,-0.00020706595334671538,-9.567425364753745e-05,-0.00019198182832274352,1.0,2.0,0.2,0.2,0.5,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
5466,0.0,bg_seed,0.25,16.0,0.1,2.0,1.75,0.8,12.0,0.6101822780394208,0.3898177219605791,-2.3050609738559896e-05,-2.7058299148401926e-05,0.0,-5.630143784899978e-05,-0.00020706595334671538,-9.567425364753745e-05,-0.00019198182832274352,1.0,2.0,0.2,0.2,0.5,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
5538,0.0,bg_seed,0.25,16.0,0.1,3.0,1.75,0.8,12.0,0.6101822780394208,0.3898177219605791,-2.3050609738559896e-05,-2.7058299148401926e-05,0.0,-5.630143784899978e-05,-0.00020706595334671538,-9.567425364753745e-05,-0.00019198182832274352,1.0,2.0,0.2,0.2,0.5,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
5610,0.0,bg_seed,0.25,16.0,0.1,4.0,1.75,0.8,12.0,0.6101822780394208,0.3898177219605791,-2.3050609738559896e-05,-2.7058299148401926e-05,0.0,-5.630143784899978e-05,-0.00020706595334671538,-9.567425364753745e-05,-0.00019198182832274352,1.0,2.0,0.2,0.2,0.5,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
5682,0.0,bg_seed,0.25,16.0,0.1,2.0,2.25,0.8,12.0,0.6101822780394208,0.3898177219605791,-2.3050609738559896e-05,-2.7058299148401926e-05,0.0,-5.630143784899978e-05,-0.00020706595334671538,-9.567425364753745e-05,-0.00019198182832274352,1.0,2.0,0.2,0.2,0.5,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
5754,0.0,bg_seed,0.25,16.0,0.1,3.0,2.25,0.8,12.0,0.6101822780394208,0.3898177219605791,-2.3050609738559896e-05,-2.7058299148401926e-05,0.0,-5.630143784899978e-05,-0.00020706595334671538,-9.567425364753745e-05,-0.00019198182832274352,1.0,2.0,0.2,0.2,0.5,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
5826,0.0,bg_seed,0.25,16.0,0.1,4.0,2.25,0.8,12.0,0.6101822780394208,0.3898177219605791,-2.3050609738559896e-05,-2.7058299148401926e-05,0.0,-5.630143784899978e-05,-0.00020706595334671538,-9.567425364753745e-05,-0.00019198182832274352,1.0,2.0,0.2,0.2,0.5,2.0,13,0.9285714285714286,1,0.07142857142857142,14,14
2930,0.0,any,0.25,16.0,0.05,3.0,1.75,0.8,9.869047619047619,0.5759611750683179,0.34336334961334963,-3.409395209373314e-05,-3.0642138419868364e-05,0.03571428571428571,-3.873883102754023e-05,-0.00023095398133217104,-6.339747943107232e-05,-0.00017569492503987014,1.0,2.0,0.45,0.2,0.0,2.0,78,0.9285714285714286,3,0.03571428571428571,84,84
3002,0.0,any,0.25,16.0,0.05,4.0,1.75,0.8,9.869047619047619,0.5759611750683179,0.34336334961334963,-3.409395209373314e-05,-3.0642138419868364e-05,0.03571428571428571,-3.873883102754023e-05,-0.00023095398133217104,-6.339747943107232e-05,-0.00017569492503987014,1.0,2.0,0.45,0.2,0.0,2.0,78,0.9285714285714286,3,0.03571428571428571,84,84
8114,0.0,bg_seed,0.25,16.0,0.05,3.0,1.75,0.8,9.869047619047619,0.5759611750683179,0.34336334961334963,-3.409395209373314e-05,-3.0642138419868364e-05,0.03571428571428571,-3.873883102754023e-05,-0.00023095398133217104,-6.339747943107232e-05,-0.00017569492503987014,1.0,2.0,0.45,0.2,0.0,2.0,78,0.9285714285714286,3,0.03571428571428571,84,84
8186,0.0,bg_seed,0.25,16.0,0.05,4.0,1.75,0.8,9.869047619047619,0.5759611750683179,0.34336334961334963,-3.409395209373314e-05,-3.0642138419868364e-05,0.03571428571428571,-3.873883102754023e-05,-0.00023095398133217104,-6.339747943107232e-05,-0.00017569492503987014,1.0,2.0,0.45,0.2,0.0,2.0,78,0.9285714285714286,3,0.03571428571428571,84,84
4208,0.0,any,0.25,8.0,0.05,3.0,1.75,0.8,5.928571428571429,0.7306122448979592,0.22772108843537414,9.868123565408282e-05,6.778177581219116e-05,0.0,-9.544661649111117e-05,-0.00012512079511424915,-0.00014563625204177294,-0.00024966616595603223,1.0,2.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
4280,0.0,any,0.25,8.0,0.05,4.0,1.75,0.8,5.928571428571429,0.7306122448979592,0.22772108843537414,9.868123565408282e-05,6.778177581219116e-05,0.0,-9.544661649111117e-05,-0.00012512079511424915,-0.00014563625204177294,-0.00024966616595603223,1.0,2.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
4424,0.0,any,0.25,8.0,0.05,3.0,2.25,0.8,5.928571428571429,0.7306122448979592,0.22772108843537414,9.868123565408282e-05,6.778177581219116e-05,0.0,-9.544661649111117e-05,-0.00012512079511424915,-0.00014563625204177294,-0.00024966616595603223,1.0,2.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
4496,0.0,any,0.25,8.0,0.05,4.0,2.25,0.8,5.928571428571429,0.7306122448979592,0.22772108843537414,9.868123565408282e-05,6.778177581219116e-05,0.0,-9.544661649111117e-05,-0.00012512079511424915,-0.00014563625204177294,-0.00024966616595603223,1.0,2.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
4856,0.0,any,0.25,8.0,0.05,3.0,1.75,0.8,5.928571428571429,0.7306122448979592,0.22772108843537414,9.868123565408282e-05,6.778177581219116e-05,0.0,-9.544661649111117e-05,-0.00012512079511424915,-0.00014563625204177294,-0.00024966616595603223,1.0,4.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
4928,0.0,any,0.25,8.0,0.05,4.0,1.75,0.8,5.928571428571429,0.7306122448979592,0.22772108843537414,9.868123565408282e-05,6.778177581219116e-05,0.0,-9.544661649111117e-05,-0.00012512079511424915,-0.00014563625204177294,-0.00024966616595603223,1.0,4.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
5072,0.0,any,0.25,8.0,0.05,3.0,2.25,0.8,5.928571428571429,0.7306122448979592,0.22772108843537414,9.868123565408282e-05,6.778177581219116e-05,0.0,-9.544661649111117e-05,-0.00012512079511424915,-0.00014563625204177294,-0.00024966616595603223,1.0,4.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
5144,0.0,any,0.25,8.0,0.05,4.0,2.25,0.8,5.928571428571429,0.7306122448979592,0.22772108843537414,9.868123565408282e-05,6.778177581219116e-05,0.0,-9.544661649111117e-05,-0.00012512079511424915,-0.00014563625204177294,-0.00024966616595603223,1.0,4.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
9392,0.0,bg_seed,0.25,8.0,0.05,3.0,1.75,0.8,5.928571428571429,0.7306122448979592,0.22772108843537414,9.868123565408282e-05,6.778177581219116e-05,0.0,-9.544661649111117e-05,-0.00012512079511424915,-0.00014563625204177294,-0.00024966616595603223,1.0,2.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
9464,0.0,bg_seed,0.25,8.0,0.05,4.0,1.75,0.8,5.928571428571429,0.7306122448979592,0.22772108843537414,9.868123565408282e-05,6.778177581219116e-05,0.0,-9.544661649111117e-05,-0.00012512079511424915,-0.00014563625204177294,-0.00024966616595603223,1.0,2.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
9608,0.0,bg_seed,0.25,8.0,0.05,3.0,2.25,0.8,5.928571428571429,0.7306122448979592,0.22772108843537414,9.868123565408282e-05,6.778177581219116e-05,0.0,-9.544661649111117e-05,-0.00012512079511424915,-0.00014563625204177294,-0.00024966616595603223,1.0,2.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
9680,0.0,bg_seed,0.25,8.0,0.05,4.0,2.25,0.8,5.928571428571429,0.7306122448979592,0.22772108843537414,9.868123565408282e-05,6.778177581219116e-05,0.0,-9.544661649111117e-05,-0.00012512079511424915,-0.00014563625204177294,-0.00024966616595603223,1.0,2.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
10040,0.0,bg_seed,0.25,8.0,0.05,3.0,1.75,0.8,5.928571428571429,0.7306122448979592,0.22772108843537414,9.868123565408282e-05,6.778177581219116e-05,0.0,-9.544661649111117e-05,-0.00012512079511424915,-0.00014563625204177294,-0.00024966616595603223,1.0,4.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
10112,0.0,bg_seed,0.25,8.0,0.05,4.0,1.75,0.8,5.928571428571429,0.7306122448979592,0.22772108843537414,9.868123565408282e-05,6.778177581219116e-05,0.0,-9.544661649111117e-05,-0.00012512079511424915,-0.00014563625204177294,-0.00024966616595603223,1.0,4.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
10256,0.0,bg_seed,0.25,8.0,0.05,3.0,2.25,0.8,5.928571428571429,0.7306122448979592,0.22772108843537414,9.868123565408282e-05,6.778177581219116e-05,0.0,-9.544661649111117e-05,-0.00012512079511424915,-0.00014563625204177294,-0.00024966616595603223,1.0,4.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
10328,0.0,bg_seed,0.25,8.0,0.05,4.0,2.25,0.8,5.928571428571429,0.7306122448979592,0.22772108843537414,9.868123565408282e-05,6.778177581219116e-05,0.0,-9.544661649111117e-05,-0.00012512079511424915,-0.00014563625204177294,-0.00024966616595603223,1.0,4.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
4447,0.0,any,0.15,16.0,0.05,3.0,2.25,0.8,7.0,0.6967294610151752,0.2508895866038723,2.509457813759069e-05,1.0977897055294442e-05,0.0,-0.00011250421700709223,-0.00016344807243102205,-0.00016831309944490398,-0.0003001838026344366,1.0,2.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
4519,0.0,any,0.15,16.0,0.05,4.0,2.25,0.8,7.0,0.6967294610151752,0.2508895866038723,2.509457813759069e-05,1.0977897055294442e-05,0.0,-0.00011250421700709223,-0.00016344807243102205,-0.00016831309944490398,-0.0003001838026344366,1.0,2.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
5095,0.0,any,0.15,16.0,0.05,3.0,2.25,0.8,7.0,0.6967294610151752,0.2508895866038723,2.509457813759069e-05,1.0977897055294442e-05,0.0,-0.00011250421700709223,-0.00016344807243102205,-0.00016831309944490398,-0.0003001838026344366,1.0,4.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
5167,0.0,any,0.15,16.0,0.05,4.0,2.25,0.8,7.0,0.6967294610151752,0.2508895866038723,2.509457813759069e-05,1.0977897055294442e-05,0.0,-0.00011250421700709223,-0.00016344807243102205,-0.00016831309944490398,-0.0003001838026344366,1.0,4.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
9631,0.0,bg_seed,0.15,16.0,0.05,3.0,2.25,0.8,7.0,0.6967294610151752,0.2508895866038723,2.509457813759069e-05,1.0977897055294442e-05,0.0,-0.00011250421700709223,-0.00016344807243102205,-0.00016831309944490398,-0.0003001838026344366,1.0,2.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
9703,0.0,bg_seed,0.15,16.0,0.05,4.0,2.25,0.8,7.0,0.6967294610151752,0.2508895866038723,2.509457813759069e-05,1.0977897055294442e-05,0.0,-0.00011250421700709223,-0.00016344807243102205,-0.00016831309944490398,-0.0003001838026344366,1.0,2.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
10279,0.0,bg_seed,0.15,16.0,0.05,3.0,2.25,0.8,7.0,0.6967294610151752,0.2508895866038723,2.509457813759069e-05,1.0977897055294442e-05,0.0,-0.00011250421700709223,-0.00016344807243102205,-0.00016831309944490398,-0.0003001838026344366,1.0,4.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
10351,0.0,bg_seed,0.15,16.0,0.05,4.0,2.25,0.8,7.0,0.6967294610151752,0.2508895866038723,2.509457813759069e-05,1.0977897055294442e-05,0.0,-0.00011250421700709223,-0.00016344807243102205,-0.00016831309944490398,-0.0003001838026344366,1.0,4.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
3920,0.0,any,0.25,8.0,0.05,2.0,1.25,0.8,5.428571428571429,0.7109693877551021,0.24736394557823127,-1.1796937257222656e-05,-1.3081035567866217e-05,0.0,-8.274720383937601e-05,-0.00010752755092001855,-0.00012567415756467977,-0.0002173027168600223,1.0,2.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
3992,0.0,any,0.25,8.0,0.05,3.0,1.25,0.8,5.428571428571429,0.7109693877551021,0.24736394557823127,-1.1796937257222656e-05,-1.3081035567866217e-05,0.0,-8.274720383937601e-05,-0.00010752755092001855,-0.00012567415756467977,-0.0002173027168600223,1.0,2.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
4064,0.0,any,0.25,8.0,0.05,4.0,1.25,0.8,5.428571428571429,0.7109693877551021,0.24736394557823127,-1.1796937257222656e-05,-1.3081035567866217e-05,0.0,-8.274720383937601e-05,-0.00010752755092001855,-0.00012567415756467977,-0.0002173027168600223,1.0,2.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
4136,0.0,any,0.25,8.0,0.05,2.0,1.75,0.8,5.428571428571429,0.7109693877551021,0.24736394557823127,-1.1796937257222656e-05,-1.3081035567866217e-05,0.0,-8.274720383937601e-05,-0.00010752755092001855,-0.00012567415756467977,-0.0002173027168600223,1.0,2.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
4352,0.0,any,0.25,8.0,0.05,2.0,2.25,0.8,5.428571428571429,0.7109693877551021,0.24736394557823127,-1.1796937257222656e-05,-1.3081035567866217e-05,0.0,-8.274720383937601e-05,-0.00010752755092001855,-0.00012567415756467977,-0.0002173027168600223,1.0,2.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
4568,0.0,any,0.25,8.0,0.05,2.0,1.25,0.8,5.428571428571429,0.7109693877551021,0.24736394557823127,-1.1796937257222656e-05,-1.3081035567866217e-05,0.0,-8.274720383937601e-05,-0.00010752755092001855,-0.00012567415756467977,-0.0002173027168600223,1.0,4.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
4640,0.0,any,0.25,8.0,0.05,3.0,1.25,0.8,5.428571428571429,0.7109693877551021,0.24736394557823127,-1.1796937257222656e-05,-1.3081035567866217e-05,0.0,-8.274720383937601e-05,-0.00010752755092001855,-0.00012567415756467977,-0.0002173027168600223,1.0,4.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
4712,0.0,any,0.25,8.0,0.05,4.0,1.25,0.8,5.428571428571429,0.7109693877551021,0.24736394557823127,-1.1796937257222656e-05,-1.3081035567866217e-05,0.0,-8.274720383937601e-05,-0.00010752755092001855,-0.00012567415756467977,-0.0002173027168600223,1.0,4.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
4784,0.0,any,0.25,8.0,0.05,2.0,1.75,0.8,5.428571428571429,0.7109693877551021,0.24736394557823127,-1.1796937257222656e-05,-1.3081035567866217e-05,0.0,-8.274720383937601e-05,-0.00010752755092001855,-0.00012567415756467977,-0.0002173027168600223,1.0,4.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
5000,0.0,any,0.25,8.0,0.05,2.0,2.25,0.8,5.428571428571429,0.7109693877551021,0.24736394557823127,-1.1796937257222656e-05,-1.3081035567866217e-05,0.0,-8.274720383937601e-05,-0.00010752755092001855,-0.00012567415756467977,-0.0002173027168600223,1.0,4.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
9104,0.0,bg_seed,0.25,8.0,0.05,2.0,1.25,0.8,5.428571428571429,0.7109693877551021,0.24736394557823127,-1.1796937257222656e-05,-1.3081035567866217e-05,0.0,-8.274720383937601e-05,-0.00010752755092001855,-0.00012567415756467977,-0.0002173027168600223,1.0,2.0,0.6,0.2,0.0,4.0,13,0.9285714285714286,0,0.0,14,14
