action_frac,anchor_boundary_f1,anchor_boundary_iou,anchor_component_count_mae,anchor_component_delta_mean,anchor_dice,anchor_gap_region_fp_rate,anchor_iou,anchor_precision,anchor_recall,candidate_boundary_f1,candidate_boundary_iou,candidate_component_count_mae,candidate_component_delta_mean,candidate_dice,candidate_gap_region_fp_rate,candidate_iou,candidate_precision,candidate_rank,candidate_recall,delta_boundary_f1,delta_boundary_iou,delta_component_count_mae,delta_component_delta_mean,delta_dice,delta_gap_region_fp_rate,delta_iou,delta_precision,delta_recall,image,r216_bg_channel_proxy,r216_bg_component_count_delta,r216_bg_components_after,r216_bg_components_before,r216_crop_area,r216_cut_adjacent_bg_components_before,r216_cut_adjacent_bg_frac_before,r216_cut_area,r216_cut_component_bg_area_after,r216_cut_component_bg_frac_crop_after,r216_cut_component_border_contacts_after,r216_cut_frac_crop,r216_cut_gt_fg_frac,r216_cut_gt_gap_frac,r216_hard_risk,r216_overerosion_proxy,r216_quick_useful,r216_safe_channel_proxy_positive,r217_anchor_dist_mean,r217_anchor_dist_p90,r217_bg_dist_mean,r217_bg_dist_p10,r217_cut_gradient_mean,r217_cut_gradient_p90,r217_cut_intensity_mean,r217_cut_intensity_p10,r217_cut_intensity_p90,r217_cut_intensity_std,r217_cut_minus_inner_intensity,r217_cut_minus_outer_intensity,r217_cut_minus_ring_intensity,r217_cut_neighbor_bg_frac,r217_cut_neighbor_fg_frac,r217_cut_outer_gradient_ratio,r217_cut_ring_gradient_ratio,r217_cut_touches_boundary_frac,r217_cut_x_center_norm,r217_cut_y_center_norm,r217_feature_matched,r217_inner_minus_outer_intensity,r217_inner_ring_intensity_mean,r217_local_anchor_frac,r217_local_area_frac_image,r217_local_bg_frac,r217_local_h,r217_local_w,r217_outer_ring_gradient_mean,r217_outer_ring_intensity_mean,r217_ring_gradient_mean,r217_ring_intensity_mean,r217_ring_intensity_std,run_id,split
0.5,0.2801654986067719,0.16290259230164963,4.0,-4.0,0.8649994491572105,0.23409998520928857,0.7621136822487964,0.891686856450636,0.8398630820794409,0.2820123237950536,0.1641527047609689,4.0,-4.0,0.8651436127231323,0.23321254252329537,0.7623375278338771,0.8920093918048928,3.0,0.8398488197960493,0.0018468251882816644,0.0012501124593192747,0.0,0.0,0.00014416356592183988,-0.000887442685993195,0.0002238455850807064,0.00032253535425685875,-1.4262283391630604e-05,4193.png,1.0,0.0,1.0,1.0,2475.0,1.0,0.48333333333333334,25.0,1305.0,0.5272727272727272,4.0,0.010101010101010102,0.04,0.96,0.0,0.0,1.0,1.0,1.0994113683700562,1.4142135381698608,0.0,0.0,0.0637650415301323,0.08480564951896669,0.6842353940010071,0.658823549747467,0.712156879901886,0.02107805758714676,-0.07044875621795654,0.03524595499038696,-0.016775667667388916,0.3411764705882353,0.6588235294117647,2.5884393373021086,1.8307297774808702,1.0,0.41099137931034485,0.6936643835616438,1.0,0.1056947112083435,0.7546841502189636,0.48282828282828283,0.000365346008502598,0.5171717171717172,55.0,45.0,0.024634551256895065,0.6489894390106201,0.03483039513230324,0.701011061668396,0.059377994388341904,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.2801654986067719,0.16290259230164963,4.0,-4.0,0.8649994491572105,0.23409998520928857,0.7621136822487964,0.891686856450636,0.8398630820794409,0.28268760023634676,0.16461046940280166,4.0,-4.0,0.8651734093430207,0.23299068185179708,0.7623838007198529,0.8920888377166404,3.0,0.8398345575126578,0.0025221016295748355,0.0017078771011520277,0.0,0.0,0.00017396018581017358,-0.0011093033574914868,0.000270118471056513,0.0004019812660044364,-2.8524566783150185e-05,4193.png,1.0,0.0,1.0,1.0,2475.0,1.0,0.46296296296296297,32.0,1312.0,0.5301010101010101,4.0,0.01292929292929293,0.0625,0.9375,0.0,0.0,1.0,1.0,1.408470869064331,2.0,0.0,0.0,0.06824485957622528,0.08228399008512496,0.6998774409294128,0.6666666865348816,0.7333333492279053,0.02891715243458748,-0.05662333965301514,0.05357545614242554,-0.005137026309967041,0.29069767441860467,0.7093023255813954,2.769284235924005,2.21168882228096,0.65625,0.41099137931034485,0.6936643835616438,1.0,0.11019879579544067,0.756500780582428,0.48282828282828283,0.000365346008502598,0.5171717171717172,55.0,45.0,0.02464350126683712,0.6463019847869873,0.03085644729435444,0.7050144672393799,0.06215064972639084,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.2801654986067719,0.16290259230164963,4.0,-4.0,0.8649994491572105,0.23409998520928857,0.7621136822487964,0.891686856450636,0.8398630820794409,0.2832067510548523,0.16496264254817145,2.0,-2.0,0.8652143565629478,0.23250998373021742,0.7624473939786338,0.8922564024852251,3.0,0.8397632460957,0.0030412524480804004,0.0020600502465218107,-2.0,2.0,0.00021490740573726352,-0.0015900014790711514,0.00033371172983742703,0.0005695460345891412,-9.983598374097014e-05,4193.png,1.0,0.0,1.0,1.0,2475.0,1.0,0.48333333333333334,50.0,1330.0,0.5373737373737374,4.0,0.020202020202020204,0.14,0.86,0.0,0.0,1.0,1.0,1.6843078136444092,2.8284270763397217,0.0,0.0,0.06381979584693909,0.08200363218784332,0.713254988193512,0.6666666865348816,0.7647058963775635,0.03590443730354309,-0.05201113224029541,0.06426554918289185,0.007035613059997559,0.2636363636363636,0.7363636363636363,2.590662000757018,2.3477235442678546,0.5,0.41099137931034485,0.6936643835616438,1.0,0.11627668142318726,0.7652661204338074,0.48282828282828283,0.000365346008502598,0.5171717171717172,55.0,45.0,0.024634551256895065,0.6489894390106201,0.027183692902326584,0.7062193751335144,0.06336061656475067,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.18030297680002824,0.0990840642707444,1.0,1.0,0.8803002812736994,0.40428175814812184,0.7861931788953858,0.8563530752133879,0.9056253456585289,0.18020116463737426,0.0990225738887596,1.0,1.0,0.8800852624605133,0.40428175814812184,0.7858502374869254,0.8562993964985707,1.0,0.9052303073398119,-0.0001018121626539803,-6.149038198480228e-05,0.0,0.0,-0.0002150188131860853,0.0,-0.00034294140846036214,-5.3678714817206874e-05,-0.00039503831871701145,5355.png,1.0,0.0,1.0,1.0,3780.0,1.0,0.45217391304347826,40.0,1883.0,0.4981481481481482,3.0,0.010582010582010581,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.07950954139232635,0.0972365938127041,0.572549045085907,0.5372549295425415,0.6325490415096283,0.035315897315740585,-0.06118839979171753,0.03525972366333008,-0.016310572624206543,0.33548387096774196,0.6645161290322581,1.9788454554481671,1.4031621800655483,1.0,0.4369565217391304,0.8771676300578035,1.0,0.09644812345504761,0.6337374448776245,0.5124338624338625,0.0015833123900477507,0.4875661375661376,45.0,84.0,0.04017976298928261,0.5372893214225769,0.056664541363716125,0.5888596177101135,0.0672701969742775,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.18030297680002824,0.0990840642707444,1.0,1.0,0.8803002812736994,0.40428175814812184,0.7861931788953858,0.8563530752133879,0.9056253456585289,0.18007406101216716,0.0989458181536315,1.0,1.0,0.8799992318107182,0.40428175814812184,0.7857130609235412,0.8562779137779605,1.0,0.9050722920123252,-0.00022891578786107813,-0.00013824611711289736,0.0,0.0,-0.0003010494629812621,0.0,-0.0004801179718445514,-7.516143542740661e-05,-0.0005530536462037272,5355.png,1.0,0.0,1.0,1.0,3772.0,1.0,0.3867924528301887,56.0,1870.0,0.4957582184517497,3.0,0.014846235418875928,1.0,0.0,1.0,1.0,0.0,0.0,1.4581581354141235,2.0,0.0,0.0,0.09100716561079025,0.11879966408014297,0.6021008491516113,0.545098066329956,0.664705902338028,0.047748010605573654,-0.05112868547439575,0.06326144933700562,-0.0029387474060058594,0.25308641975308643,0.7469135802469136,2.265186976872877,1.7496084435954307,0.5714285714285714,0.43623188405797103,0.876878612716763,1.0,0.11439013481140137,0.6532295346260071,0.5190880169671261,0.0015799614643545279,0.4809119830328738,46.0,82.0,0.04017644748091698,0.5388393998146057,0.05201573297381401,0.6050395965576172,0.07813037931919098,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.18030297680002824,0.0990840642707444,1.0,1.0,0.8803002812736994,0.40428175814812184,0.7861931788953858,0.8563530752133879,0.9056253456585289,0.18007406101216716,0.0989458181536315,3.0,3.0,0.8796872598739819,0.40428175814812184,0.7852157958812737,0.8561999850422556,1.0,0.9044994864501856,-0.00022891578786107813,-0.00013824611711289736,2.0,2.0,-0.0006130213997175282,0.0,-0.0009773830141120987,-0.0001530901711322974,-0.001125859208343294,5355.png,1.0,0.0,1.0,1.0,3995.0,1.0,0.43548387096774194,114.0,1971.0,0.49336670838548186,3.0,0.02853566958698373,1.0,0.0,1.0,1.0,0.0,0.0,1.691488265991211,2.8284270763397217,0.0,0.0,0.08516660332679749,0.12122318297624589,0.6060887575149536,0.5501961052417755,0.6627451181411743,0.04510055482387543,-0.06483805179595947,0.06940364837646484,-0.003485441207885742,0.226890756302521,0.773109243697479,2.114804635936183,1.9646884804434668,0.45614035087719296,0.43731884057971016,0.8765895953757226,1.0,0.13424170017242432,0.6709268093109131,0.5351689612015019,0.001673368518053112,0.46483103879849813,47.0,85.0,0.04027161747217178,0.5366851091384888,0.043348655104637146,0.6095741987228394,0.0862637609243393,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.18030297680002824,0.0990840642707444,1.0,1.0,0.8803002812736994,0.40428175814812184,0.7861931788953858,0.8563530752133879,0.9056253456585289,0.1799598209565432,0.09887683965917893,3.0,3.0,0.8794450929248387,0.40428175814812184,0.7848299867967558,0.8561394648485359,1.0,0.9040550683416292,-0.00034315584348504347,-0.00020722461156547078,2.0,2.0,-0.0008551883488606693,0.0,-0.0013631920986300061,-0.00021361036485201268,-0.0015702773168997375,5355.png,1.0,0.0,1.0,1.0,4230.0,1.0,0.40298507462686567,159.0,2122.0,0.5016548463356973,3.0,0.0375886524822695,1.0,0.0,1.0,1.0,0.0,0.0,2.0507123470306396,3.0,0.0,0.0,0.0808272659778595,0.11540782004594803,0.6199778318405151,0.5490196347236633,0.7098039388656616,0.05860161408782005,-0.04266548156738281,0.0842658281326294,0.013441860675811768,0.18430034129692832,0.8156996587030717,1.9466014979486441,2.004694796640428,0.3270440251572327,0.4369565217391304,0.8765895953757226,1.0,0.1269313097000122,0.662643313407898,0.5359338061465722,0.0017718019602915305,0.4640661938534279,47.0,90.0,0.04152224585413933,0.5357120037078857,0.040318988263607025,0.6065359711647034,0.08620968461036682,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.18030297680002824,0.0990840642707444,1.0,1.0,0.8803002812736994,0.40428175814812184,0.7861931788953858,0.8563530752133879,0.9056253456585289,0.17961027958203898,0.09866583928017375,1.0,1.0,0.8802899385560676,0.40421075055030886,0.7861766798995105,0.8564129866248226,2.0,0.9055364620368176,-0.0006926972179892577,-0.0004182249905706481,0.0,0.0,-1.0342717631783849e-05,-7.100759781297761e-05,-1.649899587530257e-05,5.99114114346877e-05,-8.888362171133313e-05,5355.png,1.0,0.0,1.0,1.0,2808.0,1.0,0.4461538461538462,18.0,1792.0,0.6381766381766382,4.0,0.00641025641025641,0.5,0.1111111111111111,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.06537117809057236,0.08493195474147797,0.283877968788147,0.27450981736183167,0.2980392277240753,0.010947576723992825,-0.031832486391067505,0.0359906405210495,-0.0001519918441772461,0.3493975903614458,0.6506024096385542,3.4878905814816608,1.862112590057763,1.0,0.3177536231884058,0.5023121387283237,1.0,0.067823126912117,0.3157104551792145,0.3682336182336182,0.0011761749183211861,0.6317663817663818,72.0,39.0,0.01874232478439808,0.24788732826709747,0.03510592132806778,0.2840299606323242,0.0391397699713707,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.18030297680002824,0.0990840642707444,1.0,1.0,0.8803002812736994,0.40428175814812184,0.7861931788953858,0.8563530752133879,0.9056253456585289,0.18018717993996114,0.09901412824095637,1.0,1.0,0.8803660070474599,0.4038202087623376,0.7862980336331907,0.8565569941894139,2.0,0.9055364620368176,-0.00011579686006710221,-6.993602978802582e-05,0.0,0.0,6.572577376051658e-05,-0.0004615493857842434,0.00010485473780497134,0.0002039189760260074,-8.888362171133313e-05,5355.png,1.0,0.0,1.0,1.0,2808.0,1.0,0.5116279069767442,36.0,1810.0,0.6445868945868946,4.0,0.01282051282051282,0.25,0.3611111111111111,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.056370146572589874,0.08137793838977814,0.2826797366142273,0.26274511218070984,0.2980392277240753,0.012618780136108398,-0.0402703583240509,0.034938886761665344,-0.001830071210861206,0.36065573770491804,0.639344262295082,3.075219043428646,1.6604332802853377,1.0,0.3177536231884058,0.5023121387283237,1.0,0.07520924508571625,0.3229500949382782,0.3682336182336182,0.0011761749183211861,0.6317663817663818,72.0,39.0,0.018330449238419533,0.24774084985256195,0.03394905850291252,0.2845098078250885,0.04130858555436134,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.18030297680002824,0.0990840642707444,1.0,1.0,0.8803002812736994,0.40428175814812184,0.7861931788953858,0.8563530752133879,0.9056253456585289,0.17919299608147704,0.09841405250300515,1.0,1.0,0.8802158342454443,0.40399772775687,0.786058475520878,0.8563875499757128,2.0,0.9054080745832346,-0.0011099807185512012,-0.0006700117677392453,0.0,0.0,-8.444702825516348e-05,-0.0002840303912518549,-0.0001347033745077164,3.447476232487645e-05,-0.0002172710752943452,5355.png,1.0,0.0,1.0,1.0,2280.0,1.0,0.4583333333333333,30.0,1259.0,0.5521929824561403,4.0,0.013157894736842105,0.7333333333333333,0.26666666666666666,1.0,1.0,0.0,0.0,1.441421389579773,2.0,0.0,0.0,0.06310688704252243,0.08493195474147797,0.29581698775291443,0.26274511218070984,0.3337255001068115,0.025947298854589462,-0.040653616189956665,0.05041728913784027,0.0016292929649353027,0.28205128205128205,0.717948717948718,3.1700687108218024,1.8952761432603296,0.6,0.3181159420289855,0.4979768786127168,1.0,0.09107090532779694,0.3364706039428711,0.46096491228070174,0.0009550138225684846,0.5390350877192982,57.0,40.0,0.01990710385143757,0.24539969861507416,0.03329693526029587,0.2941876947879791,0.04874991253018379,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.18030297680002824,0.0990840642707444,1.0,1.0,0.8803002812736994,0.40428175814812184,0.7861931788953858,0.8563530752133879,0.9056253456585289,0.17959673717292277,0.0986576660459342,1.0,1.0,0.880383740024776,0.4034296669743663,0.7863263258111829,0.8567143257639473,2.0,0.9053981986252666,-0.000706239627105476,-0.00042639822481019274,0.0,0.0,8.345875107662604e-05,-0.0008520911737555648,0.00013314691579713323,0.00036125055055946653,-0.00022714703326232044,5355.png,1.0,0.0,1.0,1.0,2880.0,1.0,0.5,72.0,1859.0,0.6454861111111111,4.0,0.025,0.3194444444444444,0.3333333333333333,1.0,0.0,0.0,0.0,1.4511843919754028,2.0,0.0,0.0,0.05317586660385132,0.0701919786632061,0.29907405376434326,0.27450981736183167,0.3290196180343628,0.021309522911906242,-0.03643319010734558,0.05133320391178131,0.007450014352798462,0.275,0.725,2.900958176867693,1.8309574486711493,0.5833333333333334,0.3181159420289855,0.5023121387283237,1.0,0.08776639401912689,0.33550724387168884,0.3795138888888889,0.001206333249560191,0.6204861111111111,72.0,40.0,0.018330449238419533,0.24774084985256195,0.02904265560209751,0.2916240394115448,0.04785889759659767,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.18030297680002824,0.0990840642707444,1.0,1.0,0.8803002812736994,0.40428175814812184,0.7861931788953858,0.8563530752133879,0.9056253456585289,0.18101654262636238,0.09951522202831103,1.0,1.0,0.8805285091509669,0.4023645530071718,0.7865573320524257,0.8567851403371081,3.0,0.9056253456585289,0.0007135658263341393,0.0004311577575666359,0.0,0.0,0.00022822787726750615,-0.0019172051409500623,0.0003641531570399703,0.00043206512372018224,0.0,5355.png,1.0,0.0,1.0,1.0,6254.0,1.0,0.4148936170212766,54.0,3340.0,0.5340582027502399,4.0,0.008634473936680525,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.06031230464577675,0.07235771194100381,0.3714596927165985,0.35686275362968445,0.3870588302612305,0.013821979984641075,-0.05477166175842285,0.023206859827041626,-0.01879703998565674,0.32231404958677684,0.6776859504132231,3.4742342208174084,1.4213145549633055,1.0,0.48586956521739133,0.8635838150289017,1.0,0.07797852158546448,0.42623135447502136,0.4745762711864407,0.002619586160676887,0.5254237288135594,106.0,59.0,0.017359884455800056,0.3482528328895569,0.042434170842170715,0.39025673270225525,0.049745943397283554,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.18030297680002824,0.0990840642707444,1.0,1.0,0.8803002812736994,0.40428175814812184,0.7861931788953858,0.8563530752133879,0.9056253456585289,0.18181818181818182,0.1,1.0,1.0,0.8805442725587916,0.40218703401263933,0.7865824891275444,0.8568238306142663,3.0,0.905615469700561,0.0015152050181535814,0.000915935729255607,0.0,0.0,0.00024399128509222656,-0.0020947241354825064,0.0003893102321586017,0.0004707554008783754,-9.875957967975246e-06,5355.png,1.0,0.0,1.0,1.0,6018.0,1.0,0.35374149659863946,60.0,3259.0,0.5415420405450315,4.0,0.009970089730807577,0.016666666666666666,0.9833333333333333,0.0,0.0,1.0,1.0,1.4149914979934692,2.0,0.0,0.0,0.06999099254608154,0.08332986235618592,0.3876470923423767,0.35647059679031373,0.41960784792900085,0.024758992716670036,-0.050365179777145386,0.03874632716178894,-0.013721197843551636,0.25120772946859904,0.748792270531401,3.8787068021030167,1.7487645924963287,0.6333333333333333,0.48586956521739133,0.8647398843930636,1.0,0.08911150693893433,0.4380122721195221,0.468428049185776,0.0025207338527268156,0.531571950814224,102.0,59.0,0.018044929951429367,0.34890076518058777,0.04002310708165169,0.40136829018592834,0.05662324279546738,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.18030297680002824,0.0990840642707444,1.0,1.0,0.8803002812736994,0.40428175814812184,0.7861931788953858,0.8563530752133879,0.9056253456585289,0.18412251364196444,0.10139588987979838,9.0,9.0,0.8809395715246421,0.39877866931761696,0.7872135848149515,0.8575904380681606,3.0,0.9055957177846251,0.0038195368419361997,0.0023118256090539774,8.0,8.0,0.0006392902509426701,-0.005503088830504876,0.0010204059195657589,0.0012373628547727167,-2.9627873903814717e-05,5355.png,1.0,0.0,1.0,1.0,6360.0,1.0,0.4072164948453608,158.0,3467.0,0.545125786163522,4.0,0.024842767295597486,0.0189873417721519,0.9810126582278481,0.0,0.0,0.0,1.0,1.67136549949646,2.2360680103302,0.0,0.0,0.06932829320430756,0.08709098994731904,0.3979896008968353,0.364705890417099,0.43372549414634715,0.029265746474266052,-0.062472522258758545,0.04868835210800171,-0.011406272649765015,0.22443181818181818,0.7755681818181818,3.9437976937367414,2.368872865448565,0.4873417721518987,0.4855072463768116,0.8635838150289017,1.0,0.11116087436676025,0.46046212315559387,0.47971698113207545,0.0026639859261120883,0.5202830188679245,106.0,60.0,0.01757906936109066,0.3493012487888336,0.029266363009810448,0.40939587354660034,0.06455118954181671,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.18030297680002824,0.0990840642707444,1.0,1.0,0.8803002812736994,0.40428175814812184,0.7861931788953858,0.8563530752133879,0.9056253456585289,0.18687774846086191,0.10306957972757964,11.0,11.0,0.8811093386634891,0.39703898317119934,0.7874847553120222,0.8579743234644608,3.0,0.9055265860788496,0.006574771660833673,0.003985515456835245,10.0,10.0,0.0008090573897896469,-0.007242774976922495,0.001291576416636464,0.0016212482510729043,-9.875957967930837e-05,5355.png,1.0,0.0,1.0,1.0,6360.0,1.0,0.40932642487046633,214.0,3523.0,0.5539308176100629,4.0,0.033647798742138364,0.04672897196261682,0.9532710280373832,0.0,0.0,0.0,1.0,2.05148983001709,3.1622776985168457,0.0,0.0,0.06718400120735168,0.08580878376960754,0.412882536649704,0.3686274588108063,0.4627451002597809,0.03688279166817665,-0.05443155765533447,0.06358128786087036,-7.957220077514648e-05,0.1941031941031941,0.8058968058968059,3.821817857778984,2.8378241054503106,0.3598130841121495,0.4855072463768116,0.8635838150289017,1.0,0.11801284551620483,0.46731409430503845,0.47971698113207545,0.0026639859261120883,0.5202830188679245,106.0,60.0,0.01757906936109066,0.3493012487888336,0.023674476891756058,0.4129621088504791,0.06781844049692154,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.2628925940286933,0.1513392857142857,1.0,-1.0,0.8270781393886306,0.22116416309012876,0.7051434261422389,0.8325570879493557,0.8216708318457694,0.26220362622036264,0.1508828250401284,1.0,-1.0,0.8268409938446332,0.22116416309012876,0.7047987438244419,0.8324889170360988,1.0,0.8212691895751517,-0.000688967808330665,-0.0004564606741573052,0.0,0.0,-0.00023714554399745236,0.0,-0.0003446823177970515,-6.817091325683755e-05,-0.00040164227061767477,5825.png,1.0,0.0,1.0,1.0,1776.0,1.0,0.3939393939393939,9.0,557.0,0.3136261261261261,3.0,0.005067567567567568,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.07927262783050537,0.08519258350133896,0.5250544548034668,0.5137255191802979,0.5380392432212829,0.009684579446911812,-0.06978052854537964,0.023877978324890137,-0.03020656108856201,0.30952380952380953,0.6904761904761905,5.80063920041205,1.5374197805926146,1.0,0.5221997981836529,0.6630343671416596,1.0,0.09365850687026978,0.5948349833488464,0.6914414414414415,0.0015022038243605695,0.30855855855855857,48.0,37.0,0.013666188344359398,0.5011764764785767,0.051562123000621796,0.5552610158920288,0.05904066935181618,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.2628925940286933,0.1513392857142857,1.0,-1.0,0.8270781393886306,0.22116416309012876,0.7051434261422389,0.8325570879493557,0.8216708318457694,0.26033025815954725,0.14964349376114083,1.0,-1.0,0.8266037523873722,0.22116416309012876,0.7044540615066447,0.832420690591483,1.0,0.820867547304534,-0.0025623358691460596,-0.0016957919531448706,0.0,0.0,-0.00047438700125845834,0.0,-0.000689364635594214,-0.00013639735787263074,-0.0008032845412353495,5825.png,1.0,0.0,1.0,1.0,1998.0,1.0,0.4523809523809524,18.0,626.0,0.3133133133133133,3.0,0.009009009009009009,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.07365670800209045,0.08236692175269127,0.5198257565498352,0.5098039507865906,0.5345098316669464,0.011185618117451668,-0.07625263929367065,0.02085280418395996,-0.03192192316055298,0.31666666666666665,0.6833333333333333,5.5635280157732145,1.4597150170034918,1.0,0.5221997981836529,0.6605196982397318,1.0,0.09710544347763062,0.5960783958435059,0.6956956956956957,0.0016899793024056408,0.30430430430430433,54.0,37.0,0.013239208608865738,0.49897295236587524,0.05045964941382408,0.5517476797103882,0.05768648535013199,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.2628925940286933,0.1513392857142857,1.0,-1.0,0.8270781393886306,0.22116416309012876,0.7051434261422389,0.8325570879493557,0.8216708318457694,0.26148957606758116,0.15041012838801712,1.0,-1.0,0.8266564810029883,0.22116416309012876,0.7045306575772663,0.8324358568261008,1.0,0.8209568011424492,-0.0014030179611121407,-0.0009291573262685815,0.0,0.0,-0.0004216583856423428,0.0,-0.00061276856497261,-0.0001212311232549057,-0.000714030703320212,5825.png,1.0,0.0,1.0,1.0,1672.0,1.0,0.4166666666666667,16.0,484.0,0.2894736842105263,3.0,0.009569377990430622,1.0,0.0,1.0,1.0,0.0,0.0,1.5,2.0,0.0,0.0,0.09825636446475983,0.12279894202947617,0.5470588207244873,0.5117647349834442,0.5843137502670288,0.03182878717780113,-0.06960785388946533,0.0501633882522583,-0.018277347087860107,0.25,0.75,7.857315597828531,2.6119970773907175,0.5,0.5227043390514632,0.6605196982397318,1.0,0.11977124214172363,0.6166666746139526,0.7200956937799043,0.0014142369337448604,0.2799043062200957,44.0,38.0,0.012505080550909042,0.496895432472229,0.037617333233356476,0.5653361678123474,0.0679226666688919,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.2628925940286933,0.1513392857142857,1.0,-1.0,0.8270781393886306,0.22116416309012876,0.7051434261422389,0.8325570879493557,0.8216708318457694,0.2591645353793691,0.14887365328109697,1.0,-1.0,0.8261289815002135,0.22116416309012876,0.7037646968710505,0.8322840708365415,1.0,0.8200642627632988,-0.003728058649324184,-0.0024656324331887303,0.0,0.0,-0.0009491578884170959,0.0,-0.001378729271188428,-0.00027301711281413343,-0.001606569082470588,5825.png,1.0,0.0,1.0,1.0,2052.0,1.0,0.4318181818181818,36.0,644.0,0.3138401559454191,3.0,0.017543859649122806,1.0,0.0,1.0,1.0,0.0,0.0,1.5,2.0,0.0,0.0,0.09158996492624283,0.11811668425798416,0.5485838651657104,0.5098039507865906,0.5901961028575897,0.031355902552604675,-0.071677565574646,0.049610912799835205,-0.018613874912261963,0.2375,0.7625,6.918084579837265,2.6152463816707625,0.5,0.5227043390514632,0.6605196982397318,1.0,0.1212884783744812,0.6202614307403564,0.7037037037037037,0.0017356544186868743,0.2962962962962963,54.0,38.0,0.013239208608865738,0.49897295236587524,0.03502154350280762,0.5671977400779724,0.0682133212685585,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.2628925940286933,0.1513392857142857,1.0,-1.0,0.8270781393886306,0.22116416309012876,0.7051434261422389,0.8325570879493557,0.8216708318457694,0.2628110706256299,0.15128525526597644,1.0,-1.0,0.8268673480849152,0.22116416309012876,0.7048370418597526,0.832496494323065,2.0,0.8213138164941093,-8.152340306338823e-05,-5.403044830926129e-05,0.0,0.0,-0.00021079130371537413,0.0,-0.000306384282486305,-6.0593626290628144e-05,-0.000357015351660106,5825.png,1.0,0.0,1.0,1.0,1702.0,1.0,0.4642857142857143,8.0,872.0,0.5123384253819037,3.0,0.004700352526439483,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.15578627586364746,0.16398306488990783,0.5691176652908325,0.5560784578323364,0.585490220785141,0.013070872984826565,-0.08749997615814209,0.07120916247367859,-0.010705351829528809,0.3611111111111111,0.6388888888888888,4.646083356849709,2.2138462800860794,1.0,0.5852674066599395,0.7506286672254819,1.0,0.15870913863182068,0.6566176414489746,0.49236192714453586,0.0014396119983455457,0.5076380728554641,37.0,46.0,0.033530667424201965,0.49790850281715393,0.07036905735731125,0.5798230171203613,0.08664415776729584,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.2628925940286933,0.1513392857142857,1.0,-1.0,0.8270781393886306,0.22116416309012876,0.7051434261422389,0.8325570879493557,0.8216708318457694,0.2628110706256299,0.15128525526597644,1.0,-1.0,0.8266564810029883,0.22116416309012876,0.7045306575772663,0.8324358568261008,2.0,0.8209568011424492,-8.152340306338823e-05,-5.403044830926129e-05,0.0,0.0,-0.0004216583856423428,0.0,-0.00061276856497261,-0.0001212311232549057,-0.000714030703320212,5825.png,1.0,0.0,1.0,1.0,1976.0,1.0,0.475,16.0,997.0,0.5045546558704453,3.0,0.008097165991902834,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.13541316986083984,0.160896398127079,0.5786765217781067,0.5607843399047852,0.6078431606292725,0.02120770700275898,-0.08560311794281006,0.07587540149688721,-0.008533895015716553,0.3392857142857143,0.6607142857142857,3.896493683768433,2.046789492331148,1.0,0.5842583249243188,0.7510477787091366,1.0,0.16147851943969727,0.6642796397209167,0.5035425101214575,0.0016713709216984716,0.4964574898785425,38.0,52.0,0.03475257009267807,0.5028011202812195,0.06615881621837616,0.5872104167938232,0.08784523606300354,R216-soft-seam-action-candidate-diagnostic,val
