accepted,accepted_images,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,precision_useful,risk,risk_rate,risk_threshold,useful,useful_threshold
78,78,-0.0004993782789756162,-0.0004052263537144336,-0.0001507859763506963,-0.0005212109551462125,-0.0002552845660855903,-0.0004902261931752546,0.21794871794871795,57,0.7307692307692307,0.55,17,0.4
84,84,-0.00047997702825009023,-0.0003839573044218813,-0.00014387921766460744,-0.0005308955055844976,-0.0002426548484397869,-0.00047459763044982055,0.23809523809523808,60,0.7142857142857143,0.6,20,0.4
87,87,-0.0005033348706416335,-0.00040367687808122584,-0.00014852025362330307,-0.0005184626688964768,-0.00025081946581401556,-0.00047798939355701186,0.22988505747126436,63,0.7241379310344828,0.65,20,0.4
87,87,-0.0005033348706416335,-0.00040367687808122584,-0.00014852025362330307,-0.0005184626688964768,-0.00025081946581401556,-0.00047798939355701186,0.22988505747126436,63,0.7241379310344828,0.7,20,0.4
88,88,-0.0005236311072882267,-0.00041574472206016205,-0.00014962419521160418,-0.0005194485726932082,-0.00025280551474078715,-0.00047895602721814825,0.22727272727272727,64,0.7272727272727273,0.75,20,0.4
88,88,-0.0005236311072882267,-0.00041574472206016205,-0.00014962419521160418,-0.0005194485726932082,-0.00025280551474078715,-0.00047895602721814825,0.22727272727272727,64,0.7272727272727273,0.8,20,0.4
0,0,,,,,,,0.0,0,0.0,0.1,0,0.45
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.15,0,0.45
2,2,-0.00037194916195897043,-0.0002590306438153764,5.570065446530714e-05,-0.000838334054916387,9.897692025578886e-05,-0.00032869055798828706,0.5,1,0.5,0.2,1,0.45
2,2,-0.00037194916195897043,-0.0002590306438153764,5.570065446530714e-05,-0.000838334054916387,9.897692025578886e-05,-0.00032869055798828706,0.5,1,0.5,0.25,1,0.45
4,4,-0.00025379592766492515,-0.00018119933817431835,0.00014956972718774275,-0.0009735229157255623,0.0002569514029516773,-0.00016434527899414353,0.25,3,0.75,0.3,1,0.45
12,12,-0.0006314372659380665,-0.0005287150685328185,-0.00010656127012383572,-0.0005708328338389183,-0.00017880580687578326,-0.0004057318343701118,0.16666666666666666,10,0.8333333333333334,0.35,2,0.45
29,29,-0.0006650830114758061,-0.000588371977954677,-0.00015679612094264789,-0.000480748804238684,-0.0002661066740660364,-0.0004578139758787135,0.20689655172413793,22,0.7586206896551724,0.4,6,0.45
46,46,-0.0003373252252673941,-0.00026839599375915656,-0.00010631249489852526,-0.000574006723925041,-0.00017333548692439967,-0.00040995071201384113,0.30434782608695654,31,0.6739130434782609,0.45,14,0.45
66,66,-0.000570017328654186,-0.00045759449255577955,-0.00013990619930347382,-0.0004880897960838355,-0.00023721391209586979,-0.0004610216091369034,0.24242424242424243,48,0.7272727272727273,0.5,16,0.45
76,76,-0.0005203033303623388,-0.00041756489214436315,-0.00015024581433191537,-0.0004993990858384171,-0.0002541897256130116,-0.000488855841012308,0.2236842105263158,56,0.7368421052631579,0.55,17,0.45
81,81,-0.000480352076734176,-0.0003822854074251845,-0.00014263193363783926,-0.0005113313398160724,-0.00024026300135953371,-0.0004728175877989185,0.24691358024691357,58,0.7160493827160493,0.6,20,0.45
81,81,-0.000480352076734176,-0.0003822854074251845,-0.00014263193363783926,-0.0005113313398160724,-0.00024026300135953371,-0.0004728175877989185,0.24691358024691357,58,0.7160493827160493,0.65,20,0.45
81,81,-0.000480352076734176,-0.0003822854074251845,-0.00014263193363783926,-0.0005113313398160724,-0.00024026300135953371,-0.0004728175877989185,0.24691358024691357,58,0.7160493827160493,0.7,20,0.45
81,81,-0.000480352076734176,-0.0003822854074251845,-0.00014263193363783926,-0.0005113313398160724,-0.00024026300135953371,-0.0004728175877989185,0.24691358024691357,58,0.7160493827160493,0.75,20,0.45
